sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	qc_pass	qc_reasons	family_sequence_sha256	family_sequence_length	family_pf00741_status	family_pf00741_score	family_pf00741_sequence_score	family_pf00741_coverage	family_best_family	family_best_family_score	family_second_family	family_second_family_score	family_family_margin	family_best_model_coverage	family_best_query_coverage	family_family_status	family_classification_reason	family_gvpa_score	family_gvpj_score	family_hmm_family_status	family_similarity_best_family	family_similarity_best_reference	family_similarity_effective_identity	family_similarity_query_coverage	family_similarity_target_coverage	family_similarity_second_family	family_similarity_second_identity	family_similarity_margin	pool	pool_reason
vae_candidate_000830	afe5b594b7fc0e3d370c0b945d2eb52e0623fe4bfc3e6fcc805a634579eb6c08	true	false	eos	70	True	False	False	False	True	0.026111036469756405	0.06381829728796119	False	True	False	[]	True	False	[]	True		afe5b594b7fc0e3d370c0b945d2eb52e0623fe4bfc3e6fcc805a634579eb6c08	70	pass	59.7	60.0	1.0			gvpa	107.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	107.6	54.3	unsupported	gvpa	nat_628577dc37636bc0384e	0.6527777777777778	1.0	1.0	gvpj	0.64	0.012777777777777777	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000831	9361907785efd7a6f8cf71a58ac328e8ed4b452e61306e59acc1f8a9cb3c0949	true	false	eos	59	True	False	False	False	True	0.0949977806131951	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	9361907785efd7a6f8cf71a58ac328e8ed4b452e61306e59acc1f8a9cb3c0949	59	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000832	fed19e7c450e209797954aa2779ca2d7c0a70523c8a73bb900c2c37e39391d00	true	false	eos	61	True	False	False	False	True	0.10430605622706388	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	fed19e7c450e209797954aa2779ca2d7c0a70523c8a73bb900c2c37e39391d00	61	fail			0.0			gvpa	0.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.2		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000833	a92c102addb607dee230c7f52d4461ec7cd7a82458bc78935c1d990d3698b11a	true	false	eos	163	True	False	False	False	True	0.03234907208257362	0.06381829728796119	False	True	False	[]	True	False	[]	True		a92c102addb607dee230c7f52d4461ec7cd7a82458bc78935c1d990d3698b11a	163	pass	32.1	56.2	0.9230769230769231			gvpa	76.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	76.3	19.5	unsupported	gvpa	nat_45b0f1ea69baf732de14	0.48466257668711654	0.8773006134969326	0.7278911564625851	gvpj	0.32515337423312884	0.1595092024539877	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000834	7012fd62d50445d5dadd356c4602853f1710bf5b2f633b3cfc5618b0cac9aef0	true	false	eos	117	True	False	False	False	True	0.017249698263494387	0.06381829728796119	False	True	False	[]	True	False	[]	True		7012fd62d50445d5dadd356c4602853f1710bf5b2f633b3cfc5618b0cac9aef0	117	pass	49.6	83.7	1.0			gvpa	94.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	94.1	42.7	unsupported	gvpa	nat_05d62502987d9405b8af	0.6068376068376068	0.9914529914529915	0.7684210526315789	gvpj	0.41025641025641024	0.19658119658119655	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000835	8fe1e9be69a12471df33802b86e26b5b2ebb9b2f1ccbd1543ffea7d41b2e4134	true	false	eos	87	True	False	False	False	True	0.04864574321299068	0.06381829728796119	False	True	False	[]	True	False	[]	True		8fe1e9be69a12471df33802b86e26b5b2ebb9b2f1ccbd1543ffea7d41b2e4134	87	pass	44.2	44.5	0.9743589743589743			gvpa	106.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	106.2	43.1	unsupported	gvpj	nat_d1536b249be108b51522	0.5172413793103449	0.7816091954022989	0.8023255813953488	gvpa	0.4942528735632184	0.022988505747126464	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000836	0dd02133076e63021bf34dbcae8f31904576072013a7ad61b05085e8299a3ba6	true	false	eos	90	True	False	False	False	True	0.01482478433046106	0.06381829728796119	False	True	False	[]	True	False	[]	True		0dd02133076e63021bf34dbcae8f31904576072013a7ad61b05085e8299a3ba6	90	pass	57.2	57.5	1.0	gvpa	119.5	gvpj	54.1	65.4	0.6486486486486487	0.7777777777777778	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	119.5	54.1	supported_gvpa	gvpa	nat_6b94719ca1a990ee1d8f	0.6555555555555556	0.8333333333333334	0.8620689655172413	gvpj	0.4945054945054945	0.16105006105006103	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000837	85edf590e9fbdf9ecac7122a4e59aa738fd552cabe14a8b9ab603d7c65c990fa	true	false	eos	108	True	False	False	False	True	0.021405421143782938	0.06381829728796119	False	True	False	[]	True	False	[]	True		85edf590e9fbdf9ecac7122a4e59aa738fd552cabe14a8b9ab603d7c65c990fa	108	pass	53.8	59.1	0.9230769230769231			gvpa	72.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	72.3	35.2	unsupported	gvpa	nat_63e94d96149b61e3547f	0.4351851851851852	0.7129629629629629	0.9770114942528736				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000838	63195babbf6947910d95da0814a1e7ecfc1ce87a7def93a12779cfb51f0fe3b0	true	false	eos	86	True	False	False	False	True	0.02908279625273278	0.06381829728796119	False	True	False	[]	True	False	[]	True		63195babbf6947910d95da0814a1e7ecfc1ce87a7def93a12779cfb51f0fe3b0	86	pass	56.8	57.1	1.0			gvpa	104.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	104.2	52.5	unsupported	gvpa	nat_004ac783975534947324	0.6808510638297872	0.9883720930232558	0.9787234042553191	gvpj	0.5795454545454546	0.10130560928433263	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000839	a97e7312e7a30b9c3c71f5a9441ae5ff5f45db4266bd17ddc37b74256ff9649b	true	false	eos	99	True	False	False	False	True	0.0136930073043742	0.06381829728796119	False	True	False	[]	True	False	[]	True		a97e7312e7a30b9c3c71f5a9441ae5ff5f45db4266bd17ddc37b74256ff9649b	99	pass	59.1	59.5	1.0	gvpa	118.2	gvpj	52.7	65.5	0.6216216216216216	0.696969696969697	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	118.2	52.7	supported_gvpa	gvpa	nat_69442765a7e1224b0435	0.8585858585858586	0.9595959595959596	1.0	gvpj	0.42424242424242425	0.4343434343434343	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000840	0a3ac9ded1dec736dafd54d3f528757b157c5a285a094d769b2a48b91c924e37	true	false	eos	146	True	False	False	False	True	0.02594064022945051	0.06381829728796119	False	True	False	[]	True	False	[]	True		0a3ac9ded1dec736dafd54d3f528757b157c5a285a094d769b2a48b91c924e37	146	fail	26.5	27.4	0.6666666666666666			gvpa	78.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	78.5	18.1	unsupported	gvpa	nat_82d1db25aa951a1ad609	0.34591194968553457	0.8561643835616438	0.7169811320754716				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000841	90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	true	false	eos	95	True	False	False	False	True	0.014432820330464093	0.06381829728796119	False	True	False	[]	True	False	[]	True		90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	95	pass	59.9	60.3	1.0	gvpa	120.4	gvpj	53.0	67.4	0.6216216216216216	0.7263157894736842	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	120.4	53.0	supported_gvpa	gvpa	nat_9ba949b2aab9e2be6898	0.9263157894736842	1.0	0.9789473684210527	gvpj	0.4842105263157895	0.4421052631578947	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000842	5fd1a782134e22add85d0ee1b99c40303694a8977a57cede508a03b9d8862809	true	false	eos	112	True	False	False	False	True	0.051605813929493	0.06381829728796119	False	True	False	[]	True	False	[]	True		5fd1a782134e22add85d0ee1b99c40303694a8977a57cede508a03b9d8862809	112	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000843	b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	true	false	eos	94	True	False	False	False	True	0.01719882819073206	0.06381829728796119	False	True	False	[]	True	False	[]	True		b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	94	pass	56.4	56.7	1.0	gvpa	117.9	gvpj	53.0	64.9	0.6936936936936937	0.8085106382978723	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	117.9	53.0	supported_gvpa	gvpa	nat_d4bbfd09a62903f1dd61	0.6276595744680851	0.723404255319149	0.723404255319149	gvpj	0.44680851063829785	0.18085106382978722	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000844	fcd348111139db43201792b6a164c4a62e8d849c85a5eabff4dd72cb8f1c64dc	true	false	eos	124	True	False	False	False	True	0.02823128985815796	0.06381829728796119	False	True	False	[]	True	False	[]	True		fcd348111139db43201792b6a164c4a62e8d849c85a5eabff4dd72cb8f1c64dc	124	fail	11.2	11.2	0.3076923076923077			gvpa	28.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	28.2	8.8	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000845	e8e930f1ca8a542b2c8f59cceabe0f523caf29057f5634059c82238042dc6f26	true	false	eos	127	True	False	False	False	True	0.013166074895572468	0.06381829728796119	False	True	False	[]	True	False	[]	True		e8e930f1ca8a542b2c8f59cceabe0f523caf29057f5634059c82238042dc6f26	127	pass	56.3	56.3	1.0			gvpa	94.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	94.3	45.3	unsupported	gvpa	nat_194654d9295b42cca4e2	0.5354330708661418	0.8976377952755905	0.8688524590163934	gvpj	0.49606299212598426	0.03937007874015752	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000846	7849dfcc7540a457a27a5a25e6db7288c6cb343415c71faef71f01db0a66978c	true	false	eos	86	True	False	False	False	True	0.020805386880273516	0.06381829728796119	False	True	False	[]	True	False	[]	True		7849dfcc7540a457a27a5a25e6db7288c6cb343415c71faef71f01db0a66978c	86	fail	16.8	24.1	1.0	gvpa	74.6	gvpj	25.1	49.49999999999999	0.6126126126126126	0.6744186046511628	unsupported	gvpa_profile_but_pf00741_gate_failed	74.6	25.1	unsupported	gvpa	nat_78005b3dddedd0251b7e	0.8210526315789474	0.9883720930232558	0.9894736842105263	gvpj	0.4186046511627907	0.40244798041615665	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000847	0a8dba8187fed5d0380d525a72c037a91c55f8ddfe79352e40a674abc0b23d09	true	false	eos	141	True	False	False	False	True	0.029479866145920283	0.06381829728796119	False	True	False	[]	True	False	[]	True		0a8dba8187fed5d0380d525a72c037a91c55f8ddfe79352e40a674abc0b23d09	141	pass	57.2	58.8	1.0	gvpa	114.4	gvpj	45.1	69.30000000000001	0.7747747747747747	0.6453900709219859	unsupported	pf00741_and_competitive_gvpa_support;insufficient_covered_reference_similarity	114.4	45.1	supported_gvpa									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000848	a8a052f482d11557da816907f783189aa95e8dcb00aef77e08f497a11ca56698	true	false	eos	120	True	False	False	False	True	0.01810475384832205	0.06381829728796119	False	True	False	[]	True	False	[]	True		a8a052f482d11557da816907f783189aa95e8dcb00aef77e08f497a11ca56698	120	fail	11.9	16.0	0.41025641025641024			gvpa	26.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	26.2	9.3	unsupported	gvpa	nat_81137907f8a802f93802	0.3416666666666667	0.9333333333333333	0.9304347826086956	gvpj	0.30833333333333335	0.033333333333333326	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000849	50bd325cb916448a3757789beb994c0f535ae8fb61963d195909a339752796b2	true	false	eos	159	True	False	False	False	True	0.02967147745253706	0.06381829728796119	False	True	False	[]	True	False	[]	True		50bd325cb916448a3757789beb994c0f535ae8fb61963d195909a339752796b2	159	fail	33.9	51.8	0.6410256410256411			gvpa	70.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	70.3	37.6	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000850	29c7b6a4bb5da4d6e7072e568df80fc6f07341c8f6476ef02aaa04f2956b1a60	true	false	eos	136	True	False	False	False	True	0.026300884584752243	0.06381829728796119	False	True	False	[]	True	False	[]	True		29c7b6a4bb5da4d6e7072e568df80fc6f07341c8f6476ef02aaa04f2956b1a60	136	pass	57.5	60.2	1.0			gvpa	118.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.3	51.5	unsupported	gvpa	nat_0ccad4d436403131ae6a	0.4852941176470588	0.8897058823529411	0.8592592592592593	gvpj	0.36764705882352944	0.11764705882352938	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000851	003b3bf5714edca9dc273553758f876f064a11ba1112517d842756956fe4c6a5	true	false	eos	101	True	False	False	False	True	0.03176244841663758	0.06381829728796119	False	True	False	[]	True	False	[]	True		003b3bf5714edca9dc273553758f876f064a11ba1112517d842756956fe4c6a5	101	fail	16.1	18.3	0.46153846153846156			gvpa	25.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	25.4	15.0	unsupported	gvpa	nat_49cef355c6ba3187ae5c	0.32673267326732675	0.7524752475247525	0.9342105263157895				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000852	b1f9aa12829c8c643e8a53f4f5e40e880aba94280b5aaff77553061e983912e5	true	false	eos	81	True	False	False	False	True	0.07320323043127372	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	b1f9aa12829c8c643e8a53f4f5e40e880aba94280b5aaff77553061e983912e5	81	fail			0.0			gvpa	4.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	4.4	0.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000853	5dd73d8ea101649c3b7b057d62831f9d21dfb5d116a20fce4892c9658e8a9b04	true	false	eos	120	True	False	False	False	True	0.07675992734319612	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	5dd73d8ea101649c3b7b057d62831f9d21dfb5d116a20fce4892c9658e8a9b04	120	fail			0.0			gvpj	2.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	0.8	2.5	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000854	90916544150818d2b9350341065a36e646514d3bc04c66c249f95263c3a10bcc	true	false	eos	109	True	False	False	False	True	0.010562851261829969	0.06381829728796119	False	True	False	[]	True	False	[]	True		90916544150818d2b9350341065a36e646514d3bc04c66c249f95263c3a10bcc	109	fail	21.0	34.5	0.6153846153846154			gvpa	63.6		0.0	0.0	unsupported	no_qualified_subfamily_hit	63.6	21.6	unsupported	gvpa	nat_4482775e0979509e45d2	0.6146788990825688	0.963302752293578	0.9368421052631579	gvpj	0.44036697247706424	0.17431192660550454	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000855	6d15d1dc68b13254231aeb778158ed0527b20b3db9537fe3c23919183f71de22	false	true	length_cap	180	True	False	True	False	True	0.04009772109149641	0.06381829728796119	False	True	False	[]	True	False	[]	True	generation_cap_warning	6d15d1dc68b13254231aeb778158ed0527b20b3db9537fe3c23919183f71de22	180	fail	0.2	1.1	0.20512820512820512			gvpa	1.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	1.1	0.4	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000856	5bf07cc41ce67c19d96ab837b520720dcfd99d73bdadbc6f296ad3ab449256e2	true	false	eos	60	True	False	False	False	True	0.09660791589802925	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	5bf07cc41ce67c19d96ab837b520720dcfd99d73bdadbc6f296ad3ab449256e2	60	fail	22.0	22.6	0.5897435897435898			gvpa	32.2		0.0	0.0	unsupported	no_qualified_subfamily_hit	32.2	8.1	unsupported	gvpa	nat_0ec42fc31cce1915953a	0.40298507462686567	0.7333333333333333	0.8656716417910447	gvpj	0.37209302325581395	0.03089205137105172	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000857	08081eb97dd46a6e97d0cd97db2252cd5bbb4cfd370be60bd9b620bbebfbb3aa	true	false	eos	92	True	False	False	False	True	0.015064440891589464	0.06381829728796119	False	True	False	[]	True	False	[]	True		08081eb97dd46a6e97d0cd97db2252cd5bbb4cfd370be60bd9b620bbebfbb3aa	92	pass	60.0	60.4	1.0	gvpa	121.7	gvpj	52.8	68.9	0.6396396396396397	0.7717391304347826	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	121.7	52.8	supported_gvpa	gvpa	nat_c8490949e18e771ed8c8	0.7553191489361702	0.782608695652174	0.776595744680851	gvpj	0.5	0.25531914893617025	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000858	5cbef6625d62a2739967088e20bad7edf85cbaa8ab6dff0146ba9b1f56273425	true	false	eos	134	True	False	False	False	True	0.02734567869096325	0.06381829728796119	False	True	False	[]	True	False	[]	True		5cbef6625d62a2739967088e20bad7edf85cbaa8ab6dff0146ba9b1f56273425	134	pass	37.2	37.9	0.8461538461538461			gvpa	97.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	97.8	32.9	unsupported	gvpj	nat_a3f05c67bc1886ca7112	0.4552238805970149	0.7761194029850746	0.85	gvpa	0.44776119402985076	0.007462686567164145	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000859	38e3dc73b473ca7f70876c11457beba2c6f4b79bfd8e9e4013ceed8bc64daf97	true	false	eos	133	True	False	False	False	True	0.026511790183527763	0.06381829728796119	False	True	False	[]	True	False	[]	True		38e3dc73b473ca7f70876c11457beba2c6f4b79bfd8e9e4013ceed8bc64daf97	133	pass	42.1	42.8	0.9743589743589743	gvpa	109.2	gvpj	40.6	68.6	0.7477477477477478	0.6015037593984962	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict	109.2	40.6	supported_gvpa	gvpj	nat_f7e68563732e131d24d8	0.48120300751879697	0.7443609022556391	0.9158878504672897	gvpa	0.4485294117647059	0.03267359575409107	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000860	1f4f1763d3daf9681af62c77d778ed91fa70b73afe8fc9bb3d5761a3400cb8e4	true	false	eos	170	True	False	False	False	True	0.049728779441130244	0.06381829728796119	False	True	False	[]	True	False	[]	True		1f4f1763d3daf9681af62c77d778ed91fa70b73afe8fc9bb3d5761a3400cb8e4	170	pass	58.3	58.6	1.0			gvpa	118.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	118.1	50.0	unsupported	gvpa	nat_4469cb3e6c41fb1309a3	0.28823529411764703	0.7764705882352941	0.8581081081081081				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000861	e9d9faed55f789b7c311a12e02dc929739b85fe77e27feb11324c1cb354f10eb	true	false	eos	119	True	False	False	False	True	0.03100065686811096	0.06381829728796119	False	True	False	[]	True	False	[]	True		e9d9faed55f789b7c311a12e02dc929739b85fe77e27feb11324c1cb354f10eb	119	fail	28.3	28.8	0.717948717948718			gvpa	41.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	41.3	19.2	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000862	7df19ccea3d18907896fdeffad2f76bd0c01b54f74ece703ea4f88d1694fb600	true	false	eos	56	True	False	False	False	True	0.03119999917447725	0.06381829728796119	False	True	False	[]	True	False	[]	True		7df19ccea3d18907896fdeffad2f76bd0c01b54f74ece703ea4f88d1694fb600	56	fail	37.0	37.3	0.717948717948718			gvpa	43.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	43.3	26.7	unsupported	gvpa	nat_06e368ceaac5aa0f9edc	0.4861111111111111	0.9642857142857143	0.9861111111111112	gvpj	0.410958904109589	0.07515220700152209	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000863	0733124815550b9feb600d841ff59f782bf229804b3bb5498654bdd9d6733cad	true	false	eos	142	True	False	False	False	True	0.029575116446068625	0.06381829728796119	False	True	False	[]	True	False	[]	True		0733124815550b9feb600d841ff59f782bf229804b3bb5498654bdd9d6733cad	142	fail	5.4	1.8	0.2564102564102564			gvpa	43.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	43.4	13.5	unsupported	gvpj	nat_d2ffb42329a865195f36	0.3028169014084507	0.8450704225352113	0.8888888888888888				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000864	cea87c1c0017d1266a785a8596bfaac50f236751230e254d17e5dab3887ac065	true	false	eos	139	True	False	False	False	True	0.03677722012047996	0.06381829728796119	False	True	False	[]	True	False	[]	True		cea87c1c0017d1266a785a8596bfaac50f236751230e254d17e5dab3887ac065	139	pass	36.8	37.2	1.0	gvpa	113.3	gvpj	38.3	75.0	0.918918918918919	0.7697841726618705	gvpa_gvpj_ambiguous	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin	113.3	38.3	supported_gvpa	gvpa	nat_cb92aed15bdbfa6f9474	0.4244604316546763	0.7913669064748201	0.9304347826086956	gvpj	0.38848920863309355	0.03597122302158273	ambiguous_exploration	qc_pass_but_gvpa_gvpj_ambiguous
vae_candidate_000865	f9990a44679b09fb58e13b9764642c3702230cdb08f71d16d6e95d98e53f3ec3	true	false	eos	53	True	False	False	False	True	0.05478425164099299	0.06381829728796119	False	True	False	[]	True	False	[]	True		f9990a44679b09fb58e13b9764642c3702230cdb08f71d16d6e95d98e53f3ec3	53	fail			0.0			gvpa	19.5		0.0	0.0	unsupported	no_qualified_subfamily_hit	19.5	1.8	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000866	df7a85c960731293bb3cfc991887b88799573b875d9d10587f0e8b4f5231776b	true	false	eos	108	True	False	False	False	True	0.042387678387123956	0.06381829728796119	False	True	False	[]	True	False	[]	True		df7a85c960731293bb3cfc991887b88799573b875d9d10587f0e8b4f5231776b	108	fail	1.5	0.8	0.3333333333333333			gvpa	14.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	14.1	0.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000867	b570c2a498556c0e629a760c896eddb8734915821e62ed85c503b78f6a807717	true	false	eos	72	True	False	False	False	True	0.10585306911961781	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	b570c2a498556c0e629a760c896eddb8734915821e62ed85c503b78f6a807717	72	fail			0.0			gvpa	3.7		0.0	0.0	unsupported	no_qualified_subfamily_hit	3.7		unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000868	8f9e77af16f74d18d4aed6992b197a8a0f5313262f9cb651a121f3b6a18baa49	true	false	eos	103	True	False	False	False	True	0.026506702747042445	0.06381829728796119	False	True	False	[]	True	False	[]	True		8f9e77af16f74d18d4aed6992b197a8a0f5313262f9cb651a121f3b6a18baa49	103	fail	2.2	3.0	0.46153846153846156			gvpa	39.8		0.0	0.0	unsupported	no_qualified_subfamily_hit	39.8	9.0	unsupported	gvpa	nat_48f4fc548c0153a5775e	0.4563106796116505	0.7281553398058253	0.9375	gvpj	0.3008849557522124	0.1554257238594381	excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000869	b3b9cb19dd7c43ffc26dd6375653459a223defd1d9192a8dc5fdec04034a018a	true	false	eos	97	True	False	False	False	True	0.02628856612810851	0.06381829728796119	False	True	False	[]	True	False	[]	True		b3b9cb19dd7c43ffc26dd6375653459a223defd1d9192a8dc5fdec04034a018a	97	fail	1.6	2.3	0.1794871794871795			gvpa	24.3		0.0	0.0	unsupported	no_qualified_subfamily_hit	24.3	2.1	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000870	c9d76e96e73994ac782c30d80d336088df452c21b49fbaa30a3b223f6120e708	true	false	eos	112	True	False	False	False	True	0.0638059548350299	0.06381829728796119	False	True	False	[]	True	False	[]	True		c9d76e96e73994ac782c30d80d336088df452c21b49fbaa30a3b223f6120e708	112	fail			0.0			gvpa	4.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	4.4		unsupported	gvpa	nat_d69494036b1115ae54ae	0.3782051282051282	0.8839285714285714	0.9551282051282052				excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000871	f1e0e1aae2d5d7d9e19dc74c2cf4fa508e07d7eb94c2d1343e401d5df8def4bc	true	false	eos	75	True	False	False	False	True	0.044347152664556216	0.06381829728796119	False	True	False	[]	True	False	[]	True		f1e0e1aae2d5d7d9e19dc74c2cf4fa508e07d7eb94c2d1343e401d5df8def4bc	75	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000872	701b1c0f0ac227aca5b8efa137666efd2d6e6476a4fcc97c1e4a0dcd25de5e29	true	false	eos	71	True	False	False	False	True	0.02826123463732386	0.06381829728796119	False	True	False	[]	True	False	[]	True		701b1c0f0ac227aca5b8efa137666efd2d6e6476a4fcc97c1e4a0dcd25de5e29	71	pass	46.9	47.2	0.8461538461538461	gvpa	99.1	gvpj	35.6	63.49999999999999	0.6036036036036037	0.8873239436619719	supported_gvpa	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement	99.1	35.6	supported_gvpa	gvpa	nat_7d765791e125072d99a7	0.6197183098591549	0.7746478873239436	0.8823529411764706	gvpj	0.5555555555555556	0.0641627543035993	main_supported_gvpa	qc_and_competitive_gvpa_and_pf00741_pass
vae_candidate_000873	8750d03da299549c192fc8dcbf673dd1eaf5c161a99b2be519784e133945e2d9	true	false	eos	68	True	False	False	False	True	0.09102168556299306	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	8750d03da299549c192fc8dcbf673dd1eaf5c161a99b2be519784e133945e2d9	68	fail			0.0						0.0	0.0	unsupported	no_qualified_subfamily_hit			unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000874	aeb8d1ed799994e3e1d5417c2ce205f4eb077843269a57653de853b498ecc85d	true	false	eos	90	True	False	False	False	True	0.030192724947487377	0.06381829728796119	False	True	False	[]	True	False	[]	True		aeb8d1ed799994e3e1d5417c2ce205f4eb077843269a57653de853b498ecc85d	90	fail	41.7	42.4	0.7435897435897436			gvpa	51.1		0.0	0.0	unsupported	no_qualified_subfamily_hit	51.1	32.2	unsupported									excluded	qc_pass_but_not_supported_gvpa
vae_candidate_000875	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	true	false	eos	94	True	False	False	False	True	0.06818387313935376	0.06381829728796119	True	True	False	[]	True	False	[]	True	composition_outlier_warning	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	94	fail	5.7	7.0	0.7948717948717948			gvpa	15.4		0.0	0.0	unsupported	no_qualified_subfamily_hit	15.4	8.7	unsupported									excluded	qc_pass_but_not_supported_gvpa
