sequence_id	pool	sequence_sha256	length	tm_segment_count	tm_segments_1based_inclusive	tm_residues	max_tm_segment_length	review_status
vae_candidate_000533	main_supported_gvpa	9c5a336ac6e4933ec99c70dbc329fae5f95411759913fe3a795956c139289ce4	101	0		0	0	no_extra_tm_evidence
vae_candidate_000534	excluded	89dca49841d4813a7b2daaa5b41515c7a0c01da0ab030748993b52283dc5f4a8	83	0		0	0	no_extra_tm_evidence
vae_candidate_000535	main_supported_gvpa	62675d4dc50128f8c57f313541fe6b9df12a2ca46f12101dfe4955bdc72f394c	92	0		0	0	no_extra_tm_evidence
vae_candidate_000536	main_supported_gvpa	9afa5083ffbfd9d5f230069fdad3506f2b109cc83b99b9e4c43c4c15c5634cb8	88	0		0	0	no_extra_tm_evidence
vae_candidate_000537	excluded	75f8f7259f5ac7d72362d5df53fd1f8af17ac8135a93d8d5b45e658cf8da057c	58	0		0	0	no_extra_tm_evidence
vae_candidate_000538	excluded	25de75ea24cafb95457dc416020f9135cc7b9065334fdc59d78e479aa0b9e3cd	73	0		0	0	no_extra_tm_evidence
vae_candidate_000539	main_supported_gvpa	a8e0ffb4426cf3770fa3413f7c0153ee4d4e4084d1e163a8c72280ac4d7ec347	91	0		0	0	no_extra_tm_evidence
vae_candidate_000540	excluded	35bc96f9086c35f3f10f00fb95915e62985e2827d4dd0173d5a5ee77cf1f1251	91	0		0	0	no_extra_tm_evidence
vae_candidate_000541	excluded	36b0e85572868da384f84890163cb7d76f79564020177eedc3e2c49edc0b6654	100	0		0	0	no_extra_tm_evidence
vae_candidate_000542	excluded	5bd2d7c2b4e75a8fba3c6a6486f3e83be7261893a34bdd538a597ee074f5175d	158	0		0	0	no_extra_tm_evidence
vae_candidate_000543	excluded	31fd0565b3d4ce2347c9a38336f73c4e3a79e899d1b4392847754badb581185c	180	0		0	0	no_extra_tm_evidence
vae_candidate_000544	excluded	3e94f987e5fa92fa50a4ecf31f5f192bb41e23ce183e1d9be18022d401898d6b	122	0		0	0	no_extra_tm_evidence
vae_candidate_000545	excluded	251b3c75ded3b2faf8237a38ad164594463e11f065affceb3040e02ff346ea6c	95	0		0	0	no_extra_tm_evidence
vae_candidate_000546	excluded	27394b2460cd194c7e71a27d722496acd7fde2b32ad7e87cfc096da9b08ae632	101	0		0	0	no_extra_tm_evidence
vae_candidate_000547	main_supported_gvpa	feaf8c0547325aa45512d83cf62f40fe54443d47b3c7e32c106381f552ecc696	100	0		0	0	no_extra_tm_evidence
vae_candidate_000548	excluded	e6c9692fe986deec3a8c43670884e87d23865d66a922f3c16d1ce66aea179918	146	0		0	0	no_extra_tm_evidence
vae_candidate_000549	excluded	6c45a9744d644e698804471556078f6501961c1d18961ef7cca23958b2254b69	122	0		0	0	no_extra_tm_evidence
vae_candidate_000550	excluded	73e7135f6c31101b32a681464f73af457c05cad1d69f51820922077bf46248c4	65	0		0	0	no_extra_tm_evidence
vae_candidate_000551	excluded	e280f882d39711e73bdea28001a63947c26d3c05088ceb92e41d99b151df4eb5	108	0		0	0	no_extra_tm_evidence
vae_candidate_000552	excluded	5a9efa12561af04bb7ca1f2622f2adff0b0084307b878b686d13e4ee5e0232d9	55	0		0	0	no_extra_tm_evidence
vae_candidate_000553	excluded	05313448859bb7d30c39c0fa60524d2e014ffa3c010c1ada07117dd60b5c7e0a	96	0		0	0	no_extra_tm_evidence
vae_candidate_000554	excluded	92e29ef03d47d94444707261d17f084200f6c0bd2cc869435569bb8ce94865d3	83	0		0	0	no_extra_tm_evidence
vae_candidate_000555	excluded	a2cf84f077620b2d50b515f05b2ee556fdd75eb901fe0a860d671dfd8c7e7242	155	0		0	0	no_extra_tm_evidence
vae_candidate_000556	excluded	0480009d242b3dff472b695bba0c92cc5f9e7763e17d2826da0195659c86eff1	152	0		0	0	no_extra_tm_evidence
vae_candidate_000557	excluded	bec7f0dcc0f979e94866e38ab65c11bdfd2ffdc3ffa43a5e0a29767d9b15e196	85	0		0	0	no_extra_tm_evidence
vae_candidate_000558	excluded	9208f5a87f7a037ec5f253be107ba2dddb4716f3c6a8330c14a35ff70d769dfc	109	0		0	0	no_extra_tm_evidence
vae_candidate_000559	excluded	e71234d9f48b93f6fbb7618df62d0cf401337de4ff95444f91ba1767fdb248b0	90	0		0	0	no_extra_tm_evidence
vae_candidate_000560	excluded	44b002954796311c462352d86008d642ca585ba0c7923d4ae337698d83729465	84	0		0	0	no_extra_tm_evidence
vae_candidate_000561	excluded	e0eb00eafd84ed8595157bd0af774d8e67cf97180939fde6bb2e8211647c6117	70	0		0	0	no_extra_tm_evidence
vae_candidate_000562	excluded	65a6bf2a979df403e091da0ae2c1d4a5bea0bc9fa823238a1d6114d5a01fc1d5	134	0		0	0	no_extra_tm_evidence
vae_candidate_000563	excluded	dd7ea8a17357ffc5adbb578979111eb8aa45e222ad53ddcdaf737ce219eeac8b	67	0		0	0	no_extra_tm_evidence
vae_candidate_000564	excluded	4165d50566571fd6b665aa33970582189030366fc00ca0b7a395dff9b73b3b2b	95	0		0	0	no_extra_tm_evidence
vae_candidate_000565	excluded	17300e41f9718f65dcf650a1036d07505778c783ef68ba2be60757867acfc84e	72	0		0	0	no_extra_tm_evidence
vae_candidate_000566	excluded	86353f3f4a48442d3601e76be629729b9246959b7cf2beb6f85f38be42566b24	92	0		0	0	no_extra_tm_evidence
vae_candidate_000567	excluded	02486214fcad533610132d613ce9eb042fbc9bbd4ae7c2e3d44488c1b876f143	69	0		0	0	no_extra_tm_evidence
vae_candidate_000568	excluded	1448b3cb01c08c061458bd151ee8601dd796b43f7931f53c1799211a8131ea46	88	0		0	0	no_extra_tm_evidence
vae_candidate_000569	ambiguous_exploration	e67e43356338b9360b6130f5b7553ad2ad20d676c85d365fb4cf6b4e6783ca6f	112	0		0	0	no_extra_tm_evidence
vae_candidate_000570	excluded	0ed9bbb09fea7a4ecc8dfd45a1ae239d5fd6c3bce8d21e666144108f90d6880e	117	0		0	0	no_extra_tm_evidence
vae_candidate_000571	excluded	1a154160e47661e05eaae5270950b06406f165a97d0a35f14067a7425ba96330	75	0		0	0	no_extra_tm_evidence
vae_candidate_000572	main_supported_gvpa	f4801e8d1850a1d2995436a8f4f51f7f0b65b5cb88fe831f187ed6826632267d	87	0		0	0	no_extra_tm_evidence
vae_candidate_000573	excluded	35cadaf418456f54ee33784cd776313bdd6369966ea05bede98a247f4effb08a	87	0		0	0	no_extra_tm_evidence
vae_candidate_000574	main_supported_gvpa	23b6f03457cac32e64cd3593e50abd9ca62ce8075a3001f7ff9c744219e03a66	94	0		0	0	no_extra_tm_evidence
vae_candidate_000575	excluded	6b806898a5299646c14a964e98e596a8122e634c88f917db1ede8d200f016a2e	139	0		0	0	no_extra_tm_evidence
vae_candidate_000576	excluded	475000b0b0380ffc5534258175145f44d7c4eb6f2f4d2ed88a6887fdf9e2e20f	127	0		0	0	no_extra_tm_evidence
vae_candidate_000577	excluded	ece83c6dff53a7ef56b4998ed1352ddb71d85daf5686daa7031c391f7f38e9ff	98	0		0	0	no_extra_tm_evidence
vae_candidate_000578	excluded	86b11d991b34eb2ff42ab995785da7f90fcf1d0ef071de0d3f5951c89f111a10	92	0		0	0	no_extra_tm_evidence
vae_candidate_000579	excluded	cb2bd6d86e601067792f47df1f91ab508ee9186aafb10508e476bfba52313c1e	123	0		0	0	no_extra_tm_evidence
vae_candidate_000580	ambiguous_exploration	eb7c02872ed5178a0fd37cd6bf0cfb3a212f457d59ebb033068712818d42bd38	117	0		0	0	no_extra_tm_evidence
vae_candidate_000581	excluded	da975e44b89f222b98059bb87201eeec40a33806af2cc6b9787e42b1d68d5636	69	0		0	0	no_extra_tm_evidence
vae_candidate_000582	main_supported_gvpa	53112e9da4634e57b4252d683fc5b2f5974987ffed923842cac2b310487cdafa	86	0		0	0	no_extra_tm_evidence
vae_candidate_000583	excluded	2892b52762d89f0b9c1c9e106e68f79375843cc89ebef47404b8b6cbed914730	103	0		0	0	no_extra_tm_evidence
vae_candidate_000584	excluded	b7302680b203f4042854cf129d5fc49e8bfd96f36544ba749941fee33c7933a6	96	0		0	0	no_extra_tm_evidence
vae_candidate_000585	excluded	03b372cbb741f1604ccf2762661da3b51cf875ce6ae22234af227d51401d6386	79	0		0	0	no_extra_tm_evidence
vae_candidate_000586	excluded	4d9aa407472e1e9676dcdc95e11a7cdf7ac1042d2441cbb32a35124d13b834f6	114	0		0	0	no_extra_tm_evidence
vae_candidate_000587	excluded	901b80e00a893841ba99b2349d9839dd40f97453828ad3aab616dc54f9d0df67	59	0		0	0	no_extra_tm_evidence
vae_candidate_000588	main_supported_gvpa	dd111bef68824755ae99208d23b1c9cbb41ad5e7507b9d44ed02105bbbd638f8	99	0		0	0	no_extra_tm_evidence
vae_candidate_000589	excluded	d92743cd4ae9a061d2e6af6c8a6d1f47002cd3ce477483b6c1eac4690100a1fd	77	0		0	0	no_extra_tm_evidence
vae_candidate_000590	excluded	bfb023add46c64402ac3bc3765736347211964289380de4cc2d52031157bf09a	91	0		0	0	no_extra_tm_evidence
vae_candidate_000591	main_supported_gvpa	a44b36092f9f5eb0d9fb6677d734c75644dcffc80a5b588518b668125c251a6f	88	0		0	0	no_extra_tm_evidence
vae_candidate_000592	excluded	529ae5df0c01e17cad7cb200e9d1f8723a37c42faef71c91937ccfbeb572607d	90	0		0	0	no_extra_tm_evidence
vae_candidate_000593	main_supported_gvpa	801b606aaf646c7c90dafeda72ed20c56205cd8dc4a9cf9bc9087c4b80379963	124	0		0	0	no_extra_tm_evidence
vae_candidate_000594	excluded	d5a6435169b29fdda71913be8bc2615e6f6d7866250109c77171349948af7069	180	0		0	0	no_extra_tm_evidence
vae_candidate_000595	excluded	99c498ce8cbfd917f9c4a64cd672f3261ce8b382742d9150eb6f22a4bf3bb607	74	0		0	0	no_extra_tm_evidence
vae_candidate_000596	excluded	e1dc8d14d9d9e1308a42f9eec9bf7148f2de50dade6e478998b773c9f942543a	121	0		0	0	no_extra_tm_evidence
vae_candidate_000597	excluded	e5907ce161303546a7aa7fff90c48b28082f997676138c61822e0305afc5d3ed	78	0		0	0	no_extra_tm_evidence
vae_candidate_000598	main_supported_gvpa	7518a0b61745860a85edb12a3f0feb56fa06f0f7e51d349b7f5d9fd28b63adb9	94	0		0	0	no_extra_tm_evidence
vae_candidate_000599	excluded	2ccf7982c8054b89750e58691b3b6207ef04d7f2a2c68ad2c575646f47b888d0	119	0		0	0	no_extra_tm_evidence
vae_candidate_000600	excluded	64a67524589912248cbc0047fd834fd1f336171d2f369ff0fe86370f3ebfd3fc	79	1	17-36	20	20	extra_tm_manual_review
vae_candidate_000601	ambiguous_exploration	2d0e7655a37682d85725626f3457eff77cedd070a7fa85eb51435943497a88a4	91	0		0	0	no_extra_tm_evidence
vae_candidate_000602	excluded	6164adf122c8c60cd996f15a72107407f183efd87dcf219a71b32ead35ccdeab	106	0		0	0	no_extra_tm_evidence
vae_candidate_000603	excluded	a9db44ec41ad839c3ba6877710046351190414ce5bb99a31fe2394a586ee6ca3	87	0		0	0	no_extra_tm_evidence
vae_candidate_000604	excluded	2151510f28914796d0bd8bee622ce565c90926f23d869b9195f7f9c2cfd2b5a4	100	0		0	0	no_extra_tm_evidence
vae_candidate_000605	excluded	823061a35dc07ef4073c69d3114da558d17d6cab2033f3aac003ad437c33a2ad	150	0		0	0	no_extra_tm_evidence
vae_candidate_000606	excluded	489ca12479405ddfd03db74ab12d36e09e1439264a699ab4d37f0aeea4763357	85	0		0	0	no_extra_tm_evidence
vae_candidate_000607	ambiguous_exploration	69ea9df556cd9e706ebb907d2dba1aa72890751992b9f55d8f1b4fb6c0dcd130	83	0		0	0	no_extra_tm_evidence
vae_candidate_000608	excluded	da82be8594659c59a0bed4d0a2ee397fdc47796c958fc53f6be015801471c59d	86	0		0	0	no_extra_tm_evidence
vae_candidate_000609	excluded	9b0d749a6c829ccecf930729fdd42b6f834a6ded85ceea00f37cc2c433f927af	92	0		0	0	no_extra_tm_evidence
vae_candidate_000610	excluded	03af29c7e40c6f3934a47921e6c3dd7c589342cadac0f8eeae0bd97db2d82b2f	83	0		0	0	no_extra_tm_evidence
vae_candidate_000611	excluded	f92af7b900e31bf00f99ac7b7b4bef6f8842664ccad215c4e741aed77ef17c73	83	0		0	0	no_extra_tm_evidence
vae_candidate_000612	excluded	2af3e102bed543c7bd1335903f9e4aa84b12d3c47f99b95211da2454bdc49f33	180	0		0	0	no_extra_tm_evidence
vae_candidate_000613	excluded	d257e27e89d6b5aede32b438265d094c17876cf6b048c5ab8496667f7348d310	99	1	21-41	21	21	extra_tm_manual_review
vae_candidate_000614	excluded	43bdc844672d78c171fd6c68259c7bb6c1f9ff33e102920ab2a23b6fdae16d5e	84	0		0	0	no_extra_tm_evidence
vae_candidate_000615	excluded	f40d5398eaedf958b868d3586b0182d41e92956450d37106487badcc7fbbb64a	92	0		0	0	no_extra_tm_evidence
vae_candidate_000616	excluded	b50bc478e043ac12515b39720fae76a4a42b1668396234e4f8984d833a8b0a4c	66	0		0	0	no_extra_tm_evidence
vae_candidate_000617	excluded	738191e528bafb0ea17cb7df23f39eef4546125820f9b5198f5b23125edd9cd0	92	0		0	0	no_extra_tm_evidence
vae_candidate_000618	main_supported_gvpa	c50908e812ce9eb1076293f3c44239f62df5eaa2b3f58242d930d895276f12be	95	0		0	0	no_extra_tm_evidence
vae_candidate_000619	excluded	c6432145a47ba80b9c3cfae7ff8057da7c242a40194908ab665bb47e94f6568d	113	0		0	0	no_extra_tm_evidence
vae_candidate_000620	main_supported_gvpa	fe0e6ae29f189603d1fc20d13958f12819bea636b1ae3ee8266fcd27eb608fd6	149	0		0	0	no_extra_tm_evidence
vae_candidate_000621	ambiguous_exploration	0e5a55e0ff5a752a4464e373f76926f519282f785cd29c5f297569ac86d0fa9b	76	0		0	0	no_extra_tm_evidence
vae_candidate_000622	excluded	687a98349034cf3d71b18b33492478c9e9f3d76bdb5a46760e0d312bb6460021	66	0		0	0	no_extra_tm_evidence
vae_candidate_000623	main_supported_gvpa	80b5c56178ba97e5622b6da029531bf9eabd793b3017226202bfbc9f57263578	93	0		0	0	no_extra_tm_evidence
vae_candidate_000624	excluded	6bb6f71252c390b008fd2c2283718297ea367842e7c846f75a3d08aa68a406da	86	0		0	0	no_extra_tm_evidence
vae_candidate_000625	excluded	fdb45f72754403a7ff4c7c8e1b286fbe0156973c5a719fd12eff8971ad06247d	100	0		0	0	no_extra_tm_evidence
vae_candidate_000626	excluded	1ca2d00cd7b7bc560d914a854402b93b4f6561abc125a01b60955994ad194d79	166	0		0	0	no_extra_tm_evidence
vae_candidate_000627	main_supported_gvpa	a5ccbbda7cb5bf3b459f0c698f53230b9aaae4b837b52b8d7fcda29974d74776	90	0		0	0	no_extra_tm_evidence
vae_candidate_000628	excluded	604c7a6520f85dcfb5c91e2fb4a717c5400bcf7ac428e967b92de28e91eaf75a	112	0		0	0	no_extra_tm_evidence
vae_candidate_000629	excluded	68b99caae7321f1cd810bc4a1eebc30a8dc0a60e7d52b5f866646f225eb1bbfe	50	0		0	0	no_extra_tm_evidence
vae_candidate_000630	excluded	9e4c009e6bda71312eddee8136af4e9355987ccc427b58781604b68f59cb432c	111	0		0	0	no_extra_tm_evidence
vae_candidate_000631	excluded	beded3742d320e76bf214e4fe537d8f2e1511da86c0dc1221d330360109e51ec	115	0		0	0	no_extra_tm_evidence
vae_candidate_000632	excluded	1f8cb5909d2ce7b5f874be1476f8711645b48e2181ad6dbf8fe777bb75f87269	125	0		0	0	no_extra_tm_evidence
vae_candidate_000633	main_supported_gvpa	afb6b4748aad8a36281584e1dad95ba42f4a7fbe947fb58621fcf54996be2c86	99	0		0	0	no_extra_tm_evidence
vae_candidate_000634	excluded	9eccd02774533102c151e9e42f06e6bb6e399ae6fecb13dd2ef2b9965fbd3caa	97	0		0	0	no_extra_tm_evidence
vae_candidate_000635	main_supported_gvpa	7b2c8269e84e7bb33fae6cd8d3780b01365b73305e754cafee6c195195a65cb3	89	0		0	0	no_extra_tm_evidence
vae_candidate_000636	excluded	1fd1b81a224310a20bc68360fafd52b13464b58fbe1f2ad230065b8d284fca5f	100	1	37-56	20	20	extra_tm_manual_review
vae_candidate_000637	excluded	20ed6a1317427796bf1cdaa6283e818b68c18972b37d58bcf859a1e9ae63f1b5	180	0		0	0	no_extra_tm_evidence
vae_candidate_000638	main_supported_gvpa	a7a50b47d4a9a44506c4d7b38fb94d12bcfe96b96aa2f872b267336c89d1c597	89	0		0	0	no_extra_tm_evidence
vae_candidate_000639	ambiguous_exploration	8b35d2c02e0fa5f04b46255762cb345fecee2527c584e5fe350aeac18d84a230	89	0		0	0	no_extra_tm_evidence
vae_candidate_000640	excluded	69e6cdebc6761216e4585a76926746c3789e47f593be9887e61c638984864481	85	0		0	0	no_extra_tm_evidence
vae_candidate_000641	excluded	ba25cf32dfb97956002ecd6d96fc867b45e9b4f8b045a821d89a6b06f66d3fad	122	0		0	0	no_extra_tm_evidence
vae_candidate_000642	excluded	115b19a1ced627ab332a861ee0f3ab3c25e8b6c8f7000502230f680b520750ad	139	0		0	0	no_extra_tm_evidence
vae_candidate_000643	excluded	cbf55cfd9bcfd5a758b90ca364a7dbab20d407cd21f50c5706cb9adf2c936f75	104	0		0	0	no_extra_tm_evidence
vae_candidate_000644	excluded	4c748574fa882146742113a531743854d4db4695737f0c0b60b8609d0c6e8370	176	0		0	0	no_extra_tm_evidence
vae_candidate_000645	excluded	cd6f86bea5942efd527f580bae727d26c0bd1422a9de0dcb3a8ad3efe7857a61	85	0		0	0	no_extra_tm_evidence
vae_candidate_000646	excluded	163ac79481e9f33a5be12848377117163af76d542f3bbc64c727f9f7e00d025b	116	0		0	0	no_extra_tm_evidence
vae_candidate_000647	excluded	1576d52214e4f3ddca0ca11e9c68c7bd14accd3fa50826f4f2bac14976bfc428	97	0		0	0	no_extra_tm_evidence
vae_candidate_000648	excluded	039c1d08503e1604c563e39325c4cd76b598954c4175d8d4c19efbfab43f87c7	96	0		0	0	no_extra_tm_evidence
vae_candidate_000649	excluded	7bbf93a158a515d2e85719e1802e41443cd5ff0109fcdc4318712efd6076d47d	90	0		0	0	no_extra_tm_evidence
vae_candidate_000650	excluded	6df11e1bf8f96ad93d442a7772338c7616f29f0cb027f00f52c81b4fe399894e	74	0		0	0	no_extra_tm_evidence
vae_candidate_000651	excluded	7ba6cd1cf2709074e932df0d21ac248babd721b5da9208f85db0f9b778d966bd	94	0		0	0	no_extra_tm_evidence
vae_candidate_000652	main_supported_gvpa	8398475e250133c7c12cf15ec3507718435f4a57d6a7f1c5e00bce374b55eea5	84	0		0	0	no_extra_tm_evidence
vae_candidate_000653	excluded	09f9ed73de457eb2475a8ff54ed15332a5db15cb4a62c8ea4c77f262a5b335c7	108	0		0	0	no_extra_tm_evidence
vae_candidate_000654	excluded	30ef6d5fc0756cccb5b25d0a9340ca4475ab06076c3dfe383a3bf35f5941708c	71	0		0	0	no_extra_tm_evidence
vae_candidate_000655	excluded	0639455fab32b8ac108190d63ee4c4136cc0744c577f5966334b359ffcc9abc9	82	0		0	0	no_extra_tm_evidence
vae_candidate_000656	excluded	67466894dfa424e0cdec5de861817963d5a5592dea08594dea8f927eb28e5975	83	0		0	0	no_extra_tm_evidence
vae_candidate_000657	excluded	0d0e0bc6e72353ec0f6731a903cdcfb1f02d6cc1ffd36872f0796b6c21dee15b	72	0		0	0	no_extra_tm_evidence
vae_candidate_000658	excluded	8ee00fc195b3fe38910aef89cdde57ffd3ac53fc8438cbdc08a22a402a82146d	96	0		0	0	no_extra_tm_evidence
vae_candidate_000659	excluded	0c444b80f71512bcda0d19f20b009416c858e2666305bbb1a1b0ec29e4a2e2d7	112	0		0	0	no_extra_tm_evidence
vae_candidate_000660	excluded	fd56c03cbd674c255de7bcafd33243e4794aeec4ccd3bb0188e000175232ef02	112	0		0	0	no_extra_tm_evidence
vae_candidate_000661	excluded	f983a3ee80865fadd35883fd627b6519959019d730c3c763988f8ee13a3ab9fe	180	0		0	0	no_extra_tm_evidence
vae_candidate_000662	excluded	94a3f2b0bde09c30a29513170d3fc0385f9e3de9f33fa5203d5729d0a1b4d777	93	0		0	0	no_extra_tm_evidence
vae_candidate_000663	excluded	44c0c5b9c5adad2b175a9bee05b0145c2e23e67c1fae17cc92099c590d086b1d	88	0		0	0	no_extra_tm_evidence
vae_candidate_000664	excluded	1b7b0e5c8f9e82d2be451e3432a653e803b13f2d888940e9bca1f8ad33c4859d	168	0		0	0	no_extra_tm_evidence
vae_candidate_000665	excluded	00696ddb4d09ea367cbd539ff174046c725e013a1f01e64bc1f8ca4c66b008cf	175	0		0	0	no_extra_tm_evidence
vae_candidate_000666	main_supported_gvpa	d00ef087190b31c0e2913c6b659c39df42c2782f19d50215427a54feb91abe3b	99	0		0	0	no_extra_tm_evidence
vae_candidate_000667	excluded	8cfc50f3db68247fa3cfd72c6f0d2abb0943fe855f92f32d21bee1d7718b8c23	61	0		0	0	no_extra_tm_evidence
vae_candidate_000668	excluded	a74c553df6e79b380d7f8742ac52c846df2a8d4e61dcbb805688f83eba7dadb4	82	0		0	0	no_extra_tm_evidence
vae_candidate_000669	excluded	49af773ec5f54cfe159a4e2967c4d5d8b0313f3bf3557a66740ef3e6c79690ad	180	0		0	0	no_extra_tm_evidence
vae_candidate_000670	excluded	9af81b9aee479c73d8f0e23af0a7e3750f78d58029020ae87f0207c2c1742603	134	0		0	0	no_extra_tm_evidence
vae_candidate_000671	excluded	ff2f5733548fca8f55219602a6c981c0e75d62c1493ddceee0b837298eb95ac8	73	0		0	0	no_extra_tm_evidence
vae_candidate_000672	main_supported_gvpa	7e2d18d074206ea5cd39ea79fe96940e6738bd774c81f5826cb2234587485918	131	0		0	0	no_extra_tm_evidence
vae_candidate_000673	excluded	cc0342b46f466b8c44cf4c36c26f14a0545941a2b58ced555a31604b95fbc055	93	0		0	0	no_extra_tm_evidence
vae_candidate_000674	excluded	6fadaad38f7b17e6f590ac524eaa045433e4169d50f5389d755349632843ecd8	71	0		0	0	no_extra_tm_evidence
vae_candidate_000675	excluded	4c60bddadec5a27f261a495dc10435d2df985a19407b08ef9ef7b0acd59e1aa6	82	0		0	0	no_extra_tm_evidence
vae_candidate_000676	excluded	b1ad770d3aaf52b9b6f063729633d213cdca45339bc8598a00990e5274e93e50	106	0		0	0	no_extra_tm_evidence
vae_candidate_000677	excluded	250d0633702297b018d31c3e0fc802b9505528ba179acf684cfbb1295df38ce9	137	0		0	0	no_extra_tm_evidence
vae_candidate_000678	excluded	ab23d3da21a2a7686a16f57e39e0ff820b632d6dcee45b022f27f59bfbf68a65	87	0		0	0	no_extra_tm_evidence
vae_candidate_000679	excluded	55f9e67eddc34ed21d7af3a126dc1ad8dc0b14c5a42b22124395bc19182139da	70	0		0	0	no_extra_tm_evidence
vae_candidate_000680	excluded	be47c5b2821a63fd784bab45041f31578961c3269dffa0a56f5d7f35818bc530	94	0		0	0	no_extra_tm_evidence
vae_candidate_000681	excluded	652dcd88e6e96d75d7cfc64ca1f2b922623fc501ff371cd7f9408e5e364fbb52	81	0		0	0	no_extra_tm_evidence
vae_candidate_000682	excluded	3b40be25ebb441da3f25bdb6c3ee5461fb0293526385eb8f174914982231fd1b	119	0		0	0	no_extra_tm_evidence
vae_candidate_000683	excluded	df378e3927fdcdbd3a29229d57b4772daa27c7373e680dcf685d2a7ebf8e798b	93	0		0	0	no_extra_tm_evidence
vae_candidate_000684	excluded	e8b39de4d1afaaa8dcdd8e83300fcfedcb61a318080dcac76e891260d5949137	175	0		0	0	no_extra_tm_evidence
vae_candidate_000685	main_supported_gvpa	795186849f83612a04d6ea280ca3c86f7ef297d6f2b237dff27dc036ecca7766	106	0		0	0	no_extra_tm_evidence
vae_candidate_000686	excluded	ef8048ff58daa1be2ea707510cde18fd4935587d130472960fbde6349fef4191	95	0		0	0	no_extra_tm_evidence
vae_candidate_000687	main_supported_gvpa	850e2b2251223d46b72a698da3b64c96b9ac4f484739ff2339bac81f3b1cffdd	130	0		0	0	no_extra_tm_evidence
vae_candidate_000688	excluded	10c96751ee175a47ad117df479bbfc4b0ef524870761f6a2b11a182af2d05b83	60	0		0	0	no_extra_tm_evidence
vae_candidate_000689	excluded	8d88d591eabe13ae2f084a670a910ad3f5a9d5c4b469816460dadec1fdbc041d	126	0		0	0	no_extra_tm_evidence
vae_candidate_000690	excluded	2f9c523747f686dd38a9f66c452b33df53b1ca912775b55b7623f6f14bea126b	66	0		0	0	no_extra_tm_evidence
vae_candidate_000691	excluded	bd793ec102ccc0cb4ceb48b30042768c0a1206efbf8d942243e83ef68e84d0a5	129	0		0	0	no_extra_tm_evidence
vae_candidate_000692	excluded	44bde09ce12698b44eb0a0714f30c2b22b8784a41a4926eb3f54a6bcab006b7a	96	0		0	0	no_extra_tm_evidence
vae_candidate_000693	excluded	f8065cdb93421774cf759f272d7ae5833a108aeb71a4cdab70dee2e294e9945b	107	0		0	0	no_extra_tm_evidence
vae_candidate_000694	excluded	30e77652ef82860186a99498cd0d4d3cd88f5204b1d7277164ff8a304426e17e	180	0		0	0	no_extra_tm_evidence
vae_candidate_000695	excluded	125a36b64a9f950c31a46f2433f974337f68cea3e2d95977d15fe59e970be8e7	98	0		0	0	no_extra_tm_evidence
vae_candidate_000696	main_supported_gvpa	4175451b8194645180cc583ad73672e0d34e2d66dd3a96e3cc4b4e9831e1116d	102	0		0	0	no_extra_tm_evidence
vae_candidate_000697	excluded	ebe7673ac0fd32e29ba706841eccd7ccbe155541cae06ad1a25bae533bc000cb	65	0		0	0	no_extra_tm_evidence
vae_candidate_000698	excluded	6296b850f0b87ea87547668a818be052d85ba4b2f93451410c856c4a70482a62	66	0		0	0	no_extra_tm_evidence
vae_candidate_000699	excluded	b4efc4b82799778eea964ea842ce41d56ec39d78d980e9a14f5e2a3ead16ce49	101	0		0	0	no_extra_tm_evidence
vae_candidate_000700	excluded	5dd3eac78d4815c437c68504717b8fc1f392d057741c2aec5a9c75a000846c38	158	0		0	0	no_extra_tm_evidence
vae_candidate_000701	main_supported_gvpa	c737c42b439ab81d2bc913c7c47569b616c7fef4963d0dd1f1e59952c9717504	111	0		0	0	no_extra_tm_evidence
vae_candidate_000702	excluded	8650c4a48fd28d416a46571b0abf6fbb75b98ff7563f7b444256dadee4dc556a	99	0		0	0	no_extra_tm_evidence
vae_candidate_000703	excluded	cb0e4ca8b6f658f0ee875fad485699c1f8d6006ae8113fa3bdf441abdc334c40	74	0		0	0	no_extra_tm_evidence
vae_candidate_000704	ambiguous_exploration	f685b11884819bc3a328b04363d7c5e840f6606925f7d150be590b0bd4784a5f	113	0		0	0	no_extra_tm_evidence
vae_candidate_000705	excluded	b8ced9d5027629cf0bb333603a0a0bfd19616568bf34fab6f8e12976c387ff91	180	0		0	0	no_extra_tm_evidence
vae_candidate_000706	excluded	9d6c2e9076b3096c03e8b10dcf8878b46131b5578d2c25064e9f1314fa719ea9	83	0		0	0	no_extra_tm_evidence
vae_candidate_000707	excluded	7c3d4861bb244b27a6a62fc5f780ee670d507e773f270652e5e0e749e1aaecd2	156	0		0	0	no_extra_tm_evidence
vae_candidate_000708	excluded	83652a9dc7096b309b233cd7833ac3962bdc500f8770c949ae04af3d0c92941b	167	0		0	0	no_extra_tm_evidence
vae_candidate_000709	excluded	bc625d467e519e083ff2901807da63327b2c43805a98481b139aff474e8278a5	177	0		0	0	no_extra_tm_evidence
vae_candidate_000710	excluded	953563754855762255e73cc8937ce3730fabb8a2433376e8cded4b2860a9e52d	103	0		0	0	no_extra_tm_evidence
vae_candidate_000711	excluded	743f8b448f09a66d152c0ffe58f9c9a97bef32fc4c30c6f5049b049f2fcd4262	62	0		0	0	no_extra_tm_evidence
