reference_id	source_path	source_record_index	source_id	source_accession	source_header	sequence_sha256	length	annotated_family	annotation_reasons	seed_eligible	reference_status	fold	cluster_id	pf00741_pass	pf00741_score	pf00741_coverage	family_status	best_family	family_margin	classification_reason
nat_67248f75ec9cf68c2c85	data/raw/t05/real_gvp.fasta	2739	WP_394813712.1	WP_394813712	WP_394813712.1 gas vesicle protein K [Streptomyces hazeniae]	67248f75ec9cf68c2c85cfcbffc28d39e9974095fb23fdd29f42f166486a5e78	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_288a7313dcb45de03d86	data/raw/t05/real_gvp.fasta	2740	WP_393445495.1	WP_393445495	WP_393445495.1 gas vesicle protein K [Streptomyces sp. NPDC048581]	288a7313dcb45de03d86219019eb53276e4513dd6953ff03bff8e56d6e6a80f3	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_d05b31cf2c42b26c49c3	data/raw/t05/real_gvp.fasta	2741	WP_392989487.1	WP_392989487	WP_392989487.1 gas vesicle protein K [Streptomyces lydicus]	d05b31cf2c42b26c49c364711a060c4cd4aec9ef0b4994daec23e71fb9d38c2d	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_493bf4baa61d445fb156	data/raw/t05/real_gvp.fasta	2742	WP_390146430.1	WP_390146430	WP_390146430.1 gas vesicle protein K [Streptomyces sp. NPDC058045]	493bf4baa61d445fb156f158b38fec529583e3a8e8ccfd20bd0fb623dcdae44d	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_71d1687cddefb40bcb8e	data/raw/t05/real_gvp.fasta	2743	WP_387468760.1	WP_387468760	WP_387468760.1 gas vesicle protein K [Rhodococcus sp. NPDC003318]	71d1687cddefb40bcb8ee41b9e3ff1717e381ae23c02c9653ccae8a944372d19	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_be1dae5b262858d46a26	data/raw/t05/real_gvp.fasta	2744	WP_386062785.1	WP_386062785	WP_386062785.1 gas vesicle protein K [Thalassobacillus hwangdonensis]	be1dae5b262858d46a262e49f8645a542b6a4448e27b018166b14294a157737d	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_3d4ff0f05ba442febaec	data/raw/t05/real_gvp.fasta	2745	WP_366803343.1	WP_366803343	WP_366803343.1 gas vesicle protein K [Streptomyces sp. NPDC005435]	3d4ff0f05ba442febaece82d4aeb543dffff6ea600a89924874dd30ac1de3ba6	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_e68b981f00c8ba32f6d4	data/raw/t05/real_gvp.fasta	2746	WP_366073746.1	WP_366073746	WP_366073746.1 gas vesicle protein K [Streptomyces sp. NPDC051219]	e68b981f00c8ba32f6d42dddb3ae9226e5d6a83c31f4bf09045e3f192294e35c	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_700a29e4d42981598216	data/raw/t05/real_gvp.fasta	2747	WP_366072153.1	WP_366072153	WP_366072153.1 gas vesicle protein K [Streptomyces sp. NPDC051219]	700a29e4d4298159821641e11209ae2c087e8162ebc0abbeb5632b03b8e04a2c	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_1aa1c977c180f59fe88b	data/raw/t05/real_gvp.fasta	2748	WP_365568149.1	WP_365568149	WP_365568149.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	1aa1c977c180f59fe88b50da4bfd8fd1853d55cde82bc717e457c96248b64974	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_133d3f5f4ff47a542594	data/raw/t05/real_gvp.fasta	2749	WP_365361380.1	WP_365361380	WP_365361380.1 gas vesicle protein K [Streptomyces sp. NPDC093510]	133d3f5f4ff47a54259460ed14cad6e5b407034c85e5be87180a82eb136dedc2	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_69b41f5a0c161f110823	data/raw/t05/real_gvp.fasta	2750	WP_362839739.1	WP_362839739	WP_362839739.1 gas vesicle protein K [Streptomyces sp. NPDC048560]	69b41f5a0c161f110823da6b07193bfc6bb58d4b26aa8fa50f355cb17e798901	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_e48c02c30b67a10bd688	data/raw/t05/real_gvp.fasta	2751	WP_361831768.1	WP_361831768	WP_361831768.1 gas vesicle protein K [Streptomyces sp. NPDC032198]	e48c02c30b67a10bd688cc4a9c5d43d39a73b38e373e9e6eefeae1552c20b8e9	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_1da3628a6d1c57a466ac	data/raw/t05/real_gvp.fasta	2752	WP_360769666.1	WP_360769666	WP_360769666.1 gas vesicle protein K [Streptomyces sp. NPDC021622]	1da3628a6d1c57a466ace8f9fe2884c31668775d85c28dc8961bb7c78bc18077	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_2cbb0afd8f4e5635efcc	data/raw/t05/real_gvp.fasta	2753	WP_358675899.1	WP_358675899	WP_358675899.1 gas vesicle protein K [Pseudonocardia sp. NPDC049635]	2cbb0afd8f4e5635efcc2162f8eb8b8b16f3d60ef54c4111b174eb1ed02fabb5	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_0e6c150c48707a0536b1	data/raw/t05/real_gvp.fasta	2754	WP_355594034.1	WP_355594034	WP_355594034.1 gas vesicle protein K [Streptosporangium sp. NPDC006007]	0e6c150c48707a0536b17e33efa210a5aa06cf9758df4335bb0c465612be27d7	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_359e9bceead7d38ecf3c	data/raw/t05/real_gvp.fasta	2755	WP_350590663.1	WP_350590663	WP_350590663.1 gas vesicle protein K [Pseudonocardia alni]	359e9bceead7d38ecf3ca6cb1e1cb1336bb9f8b6a2c52a0bb67bf2397ee16bfa	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_886d5a661706e545d097	data/raw/t05/real_gvp.fasta	2756	WP_345130650.1	WP_345130650	WP_345130650.1 gas vesicle protein K [Dactylosporangium darangshiense]	886d5a661706e545d0972b4d96dba72f8e22fef1297b0195bac491c6e6129f71	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_b7877d243daeb504d30e	data/raw/t05/real_gvp.fasta	2757	WP_344775199.1	WP_344775199	WP_344775199.1 gas vesicle protein K [Nocardioides panacisoli]	b7877d243daeb504d30e58ee2afcbd78dbcc9cee4ede5c7f1f4eb885a377e328	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_4094ee9b13962f0ae5d2	data/raw/t05/real_gvp.fasta	2758	WP_337193726.1	WP_337193726	WP_337193726.1 gas vesicle protein K [Halobacillus litoralis]	4094ee9b13962f0ae5d25f3654d45e72a29f16d68ad3f78cbe842ccebec0d812	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_f55c4ba5be011e1b47aa	data/raw/t05/real_gvp.fasta	2759	WP_328396102.1	WP_328396102	WP_328396102.1 gas vesicle protein K [Nocardia sp. NBC_00416]	f55c4ba5be011e1b47aa6bff2384394dd74de725ed839c130061d4128b9b4400	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_f5da33e9ef50fcb57c5e	data/raw/t05/real_gvp.fasta	2760	WP_327699946.1	WP_327699946	WP_327699946.1 gas vesicle protein K [Streptomyces sp. NBC_00459]	f5da33e9ef50fcb57c5e368b018f73ab8d82ae53e5c9c7a1deb902a8d940784a	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_7ca9308edd2765072de9	data/raw/t05/real_gvp.fasta	2761	WP_327608067.1	WP_327608067	WP_327608067.1 gas vesicle protein K [Virgibacillus tibetensis]	7ca9308edd2765072de9e5251d0e4b8a9b75ed42f16ae8b7147aaf0bcb0c69cd	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_433fedcda24d346fd4f6	data/raw/t05/real_gvp.fasta	2762	WP_325117990.1	WP_325117990	WP_325117990.1 gas vesicle protein K [Nocardioides sp.]	433fedcda24d346fd4f6946c359f25be9a6e7e4b03451edbbb07b79186d27e82	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_add6361740efb948e628	data/raw/t05/real_gvp.fasta	2763	WP_307830606.1	WP_307830606	WP_307830606.1 gas vesicle protein K [Lentzea nigeriaca]	add6361740efb948e628a818fb39ebea9493244f51488c6210b7f2c6deb5aee0	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_9d1d9703fb2446977a76	data/raw/t05/real_gvp.fasta	2764	WP_279389666.1	WP_279389666	WP_279389666.1 gas vesicle protein K [Pseudonocardia endophytica]	9d1d9703fb2446977a764d436e2a803ceb272a85a6a29410f42851d4c6e092d9	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_d502ad0b781de9dd68bb	data/raw/t05/real_gvp.fasta	2765	WP_277739266.1	WP_277739266	WP_277739266.1 gas vesicle protein K [Streptomyces sp. LX-29]	d502ad0b781de9dd68bbaffd0e12c00e2d84d2cba72a590b2b360b00aa048ddf	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_76514ead2b0331f2e62d	data/raw/t05/real_gvp.fasta	2766	WP_275239514.1	WP_275239514	WP_275239514.1 gas vesicle protein K [Luteipulveratus flavus]	76514ead2b0331f2e62d1c0bf5c62d7af24ce25d6071d71d68020d44b319f165	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_9a526d594e4642eebb96	data/raw/t05/real_gvp.fasta	2767	WP_266935309.1	WP_266935309	WP_266935309.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	9a526d594e4642eebb96e520d49a481a0d4cd4f5367c71188c89b62778f506e7	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_0a1495a5ddfba4866439	data/raw/t05/real_gvp.fasta	2768	WP_266886068.1	WP_266886068	WP_266886068.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	0a1495a5ddfba48664391ca8772a4da93cf8b8e2fa7aa7625a6780efdbd0d5f4	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_fa230987cd51f70c5342	data/raw/t05/real_gvp.fasta	2769	WP_260191248.1	WP_260191248	WP_260191248.1 gas vesicle protein K [Actinophytocola gossypii]	fa230987cd51f70c5342e1932f0ad63a8470521b11ef472aad687d9bc4cd0908	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_95ea42ea63a804000f4b	data/raw/t05/real_gvp.fasta	2770	WP_252426869.1	WP_252426869	WP_252426869.1 gas vesicle protein K [Streptomyces macrolidinus]	95ea42ea63a804000f4b3710c7f719f23582609682dc6a05933d644cfd8ae10e	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_0c891073037cf90aa617	data/raw/t05/real_gvp.fasta	2771	WP_245728991.1	WP_245728991	WP_245728991.1 gas vesicle protein K [Thalassobacillus cyri]	0c891073037cf90aa617efd56e90d0a93effb6435f987fe9551a8d2e04dde347	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_ad4b8eeb28faadf80108	data/raw/t05/real_gvp.fasta	2772	WP_244709867.1	WP_244709867	WP_244709867.1 gas vesicle protein K [Halobacillus salinarum]	ad4b8eeb28faadf8010873a456f6f26ebf89e88549950e0e77fd719b169820c8	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_512ca4cb134c46807046	data/raw/t05/real_gvp.fasta	2773	WP_239162090.1	WP_239162090	WP_239162090.1 gas vesicle protein K [Acrocarpospora phusangensis]	512ca4cb134c46807046c4cd82303269167ce88545ca8e01778cb7a1277b4dca	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_534cbcdfdc1792d7987c	data/raw/t05/real_gvp.fasta	2774	WP_217168210.1	WP_217168210	WP_217168210.1 gas vesicle protein K [Streptomyces sp. AC512_CC834]	534cbcdfdc1792d7987cfed28b15ce37da78eed730e159cb381f4660d103672f	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_4a89aa77836a05c4ca1a	data/raw/t05/real_gvp.fasta	2775	WP_210962415.1	WP_210962415	WP_210962415.1 gas vesicle protein K [Streptomyces sp. b94]	4a89aa77836a05c4ca1a2fc395d8b7b72011a514c814ad2c9ec4ddd5d9d54a10	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_a06346fb8d0cab6f41ac	data/raw/t05/real_gvp.fasta	2776	WP_206933403.1	WP_206933403	WP_206933403.1 gas vesicle protein K [Halobacillus kuroshimensis]	a06346fb8d0cab6f41ac4e9feee2f33e380dffe498fbe040952392968765ede9	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_f9ab9a06aa16d17fa2a8	data/raw/t05/real_gvp.fasta	2777	WP_197317447.1	WP_197317447	WP_197317447.1 gas vesicle protein K [Halobacillus yeomjeoni]	f9ab9a06aa16d17fa2a8bf1e42d2019f6f648c1a7c788c38af070f85074f6aa9	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_596ea9b9fb7545950690	data/raw/t05/real_gvp.fasta	2778	WP_192235400.1	WP_192235400	WP_192235400.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	596ea9b9fb75459506907e3ed07722e166f4b6815c3d577e3d103e85026970b9	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_c45c7db1cae40b7a08e2	data/raw/t05/real_gvp.fasta	2779	WP_181949638.1	WP_181949638	WP_181949638.1 gas vesicle protein K [Halobacillus karajensis]	c45c7db1cae40b7a08e22962cc25622bc940bd8ca6412a15325336416dcb3a84	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_5b699942ecb288a20528	data/raw/t05/real_gvp.fasta	2780	WP_179716243.1	WP_179716243	WP_179716243.1 gas vesicle protein K [Petropleomorpha daqingensis]	5b699942ecb288a2052838fdd4689d7d55587e2013edaa7430e880c63dd47d41	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_d851c8a4ef15f8d168d7	data/raw/t05/real_gvp.fasta	2781	WP_161298224.1	WP_161298224	WP_161298224.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	d851c8a4ef15f8d168d70028bc757230e8f70c661b0fcc4c502fac2ea6f383b7	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_8163db604eaab2e850c4	data/raw/t05/real_gvp.fasta	2782	WP_160098663.1	WP_160098663	WP_160098663.1 gas vesicle protein K [Pontibacillus sp. HMF3514]	8163db604eaab2e850c4cf7fb121b895607593e29af0dab5a55e28899920d74f	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_41b73ee62de34f683ee2	data/raw/t05/real_gvp.fasta	2783	WP_137801111.1	WP_137801111	WP_137801111.1 gas vesicle protein K [Rhodococcus sp. SGAir0479]	41b73ee62de34f683ee2fbf832e5943d2da347a0173adeb35cc3df140483dfcf	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_171a14efb4daed974086	data/raw/t05/real_gvp.fasta	2784	WP_103380294.1	WP_103380294	WP_103380294.1 gas vesicle protein K [Pseudonocardia dioxanivorans]	171a14efb4daed9740869f395a32fc2b8474bec0d64201aa91389cf43a66e912	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_91b43c2647b4619477ad	data/raw/t05/real_gvp.fasta	2785	WP_094886149.1	WP_094886149	WP_094886149.1 gas vesicle protein K [Virgibacillus indicus]	91b43c2647b4619477ad87c9715920d6e391a854b94d96d79dc34917b4b8b507	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_054ecf2dd48fc1ddeeda	data/raw/t05/real_gvp.fasta	2786	WP_091657559.1	WP_091657559	WP_091657559.1 gas vesicle protein K [Alteribacillus iranensis]	054ecf2dd48fc1ddeedad797f72fdb7ed500b8d7c9e2e78d8618b50b34f56991	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_0512880d980c3c5f068e	data/raw/t05/real_gvp.fasta	2787	WP_089530662.1	WP_089530662	WP_089530662.1 gas vesicle protein K [Virgibacillus necropolis]	0512880d980c3c5f068ec8c6d1b54bc658e39f3ff5a5849a27a564a90b7fc7b3	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_8d669e7c37285e20a487	data/raw/t05/real_gvp.fasta	2788	WP_075035369.1	WP_075035369	WP_075035369.1 gas vesicle protein K [Halobacillus dabanensis]	8d669e7c37285e20a48765bbf6fed25afa651261408aee1933c57e4ff85aa46b	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_27eb963a051cc9bb4fea	data/raw/t05/real_gvp.fasta	2789	WP_073678746.1	WP_073678746	WP_073678746.1 gas vesicle protein K [Mycolicibacterium goodii]	27eb963a051cc9bb4feaf06a72a115f8dda82cfad8dfa1d0c0f18500a14a1a8f	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_5970170c8f78e429eec4	data/raw/t05/real_gvp.fasta	2790	WP_052848427.1	WP_052848427	WP_052848427.1 gas vesicle protein K [Streptomyces avicenniae]	5970170c8f78e429eec4d0d9b571e0e58700ac62ff122d7e68ca1a5c1bd9f01b	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_9b5ef0b9fceae315c387	data/raw/t05/real_gvp.fasta	2791	WP_043445141.1	WP_043445141	WP_043445141.1 MULTISPECIES: gas vesicle protein K [Streptomyces]	9b5ef0b9fceae315c38734015767c8fbe099db20c2733fd7a6257aec3bc49819	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_cae130f83b87b0455beb	data/raw/t05/real_gvp.fasta	2792	WP_027862263.1	WP_027862263	WP_027862263.1 gas vesicle protein K [Marmoricola sp. URHB0036]	cae130f83b87b0455beb32d63db95303e9e0878aeb22ae8f1f17151be6a9f0d1	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_b521e4d9cd61b3a422d8	data/raw/t05/real_gvp.fasta	2793	WP_018530237.1	WP_018530237	WP_018530237.1 MULTISPECIES: gas vesicle protein K [unclassified Streptomyces]	b521e4d9cd61b3a422d84d73c2f16ad4808876f6a55471407fe5ce248affc705	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_1bf3fabe28f72bfa439f	data/raw/t05/real_gvp.fasta	2794	WP_010353733.1	WP_010353733	WP_010353733.1 gas vesicle protein K [Streptomyces acidiscabies]	1bf3fabe28f72bfa439f67e7205935fe6e6971df95272ec387512da58fa99600	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_20a4f4c307fe77afd38d	data/raw/t05/real_gvp.fasta	2795	WP_398984780.1	WP_398984780	WP_398984780.1 gas vesicle protein K [Streptomyces sp. NPDC019443]	20a4f4c307fe77afd38d737a4a7de47ef02e3aac52fd9b262c73df8351017158	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_9fae549071a63aa1145e	data/raw/t05/real_gvp.fasta	2796	WP_397739941.1	WP_397739941	WP_397739941.1 gas vesicle protein K [Streptomyces lydicus]	9fae549071a63aa1145eb78e7c6363f67d1213489b0a76b64b9ed6b7c735a837	99		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_84eddb9c9ecca10afd5a	data/raw/t05/real_gvp.fasta	2797	WP_250872509|gvpA|protein	WP_250872509	WP_250872509|gvpA|protein	84eddb9c9ecca10afd5a775c11e3d7bab42a1aff8c6bad25b1b013a542f3bc54	99	gvpa		True	high_confidence_gvpa	0	cluster_84eddb9c9ecca10afd5a	True	54.1	1.0	supported_gvpa	gvpa	62.0	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_cc5b8e3667bee7376c85	data/raw/t05/real_gvp.fasta	2798	WNG55795|gvpA|protein	WNG55795	WNG55795|gvpA|protein	cc5b8e3667bee7376c85c96e25b0f21f12f9709697bdba377d1aa75580555864	99	gvpa		True	possible_gvpa	0	cluster_261427cf6474f66e5844	True	40.2	1.0	gvpa_gvpj_ambiguous	gvpa	63.7	pf00741_and_competitive_gvpa_support;insufficient_sequence_competitive_margin
nat_d7a9007355adf4811ce9	data/raw/t05/real_gvp.fasta	2799	WP_173918086|gvpA|protein	WP_173918086	WP_173918086|gvpA|protein	d7a9007355adf4811ce9527f12867b4c5e1906f6bbc68b19607ff08cc3491071	99	gvpa		True	high_confidence_gvpa	1	cluster_0283d587032de178b666	True	59.8	1.0	supported_gvpa	gvpa	83.1	pf00741_and_competitive_gvpa_support;competitive_sequence_agreement
nat_fd72e792f1baf1428f94	data/raw/t05/real_gvp.fasta	2800	WP_200306479.1	WP_200306479	WP_200306479.1 gas vesicle protein GvpJ [Paracraurococcus ruber]	fd72e792f1baf1428f94ead08c5f10246d2033f791a48ac0b0cbefcc061e5828	98	gvpj		True	gvpj_negative_control	2	cluster_1359fb8c6e51c0f9bb89	True	61.4	0.9743589743589743	other_gvp	gvpj	53.900000000000006	competitive_gvpj_support;competitive_sequence_agreement
nat_1d2f3e1cd710fe0c7fcf	data/raw/t05/real_gvp.fasta	2801	WP_449833931.1	WP_449833931	WP_449833931.1 gas vesicle protein GvpJ [Kribbella sp. NPDC002412]	1d2f3e1cd710fe0c7fcf981ab187fcbd00d0d8f641c755ac2b7d3b010d9b9b66	98	gvpj		True	excluded_or_unresolved	2	cluster_1d2f3e1cd710fe0c7fcf	True	45.5	0.8717948717948718	unsupported			no_qualified_subfamily_hit
nat_3270880922dd8263ecfd	data/raw/t05/real_gvp.fasta	2802	WP_446651760.1	WP_446651760	WP_446651760.1 gas vesicle protein GvpJ [Archangium gephyra]	3270880922dd8263ecfda34d30cdec84e9dff6e35c474352a928c4e39f3e63f9	98	gvpj	conflicting_family_annotation	False	excluded_or_unresolved			True	40.3	1.0	unsupported			conflicting_family_annotation
nat_fb9c2dd13c55d0636bf5	data/raw/t05/real_gvp.fasta	2803	WP_436768639.1	WP_436768639	WP_436768639.1 gas vesicle protein GvpJ [Streptomyces sp. URMC 123]	fb9c2dd13c55d0636bf57e97f27e0d9b0ed83a7676eb468b423c8d248047dafe	98	gvpj		True	gvpj_negative_control	2	cluster_83028a3e0826e61bf382	True	60.4	1.0	other_gvp	gvpj	70.5	competitive_gvpj_support;competitive_sequence_agreement
nat_469c2c6e74bc5945041b	data/raw/t05/real_gvp.fasta	2804	WP_442894547.1	WP_442894547	WP_442894547.1 MULTISPECIES: gas vesicle protein GvpJ [unclassified Bradyrhizobium]	469c2c6e74bc5945041bb71e1a31f67a24e6277b37e191a4a639c3bb422ebbf6	98	gvpj		True	excluded_or_unresolved	1	cluster_469c2c6e74bc5945041b	True	34.3	0.9743589743589743	unsupported			no_qualified_subfamily_hit
nat_7bc4c8a6ef4aaf9c7db6	data/raw/t05/real_gvp.fasta	2805	WP_442908743.1	WP_442908743	WP_442908743.1 gas vesicle protein GvpJ [Halodesulfurarchaeum sp.]	7bc4c8a6ef4aaf9c7db6d952a7ae12cf4052093c9014952f278ef9e925c05e5d	98	gvpj		True	excluded_or_unresolved	1	cluster_7bc4c8a6ef4aaf9c7db6	True	49.3	0.9743589743589743	unsupported			no_qualified_subfamily_hit
nat_71487a9fd043fc5b4741	data/raw/t05/real_gvp.fasta	2806	WP_376768561.1	WP_376768561	WP_376768561.1 gas vesicle protein GvpJ [Pseudonocardia pini]	71487a9fd043fc5b474109407a9d6f158ec4aed63e0cbdf02fc5f0576a8c552f	98	gvpj		True	excluded_or_unresolved	0	cluster_537a56df1e3b5128f45c	True	46.4	0.9743589743589743	gvpa_gvpj_ambiguous	gvpa	46.3	pf00741_and_competitive_gvpa_support;profile_sequence_family_conflict
nat_cea2d8f5b7fe0c126524	data/raw/t05/real_gvp.fasta	2807	WP_205250693.1	WP_205250693	WP_205250693.1 MULTISPECIES: gas vesicle protein GvpJ [Halobacterium]	cea2d8f5b7fe0c126524781da3c271df1fb36a4837334cad7895fc7f5edeb159	98	gvpj		True	gvpj_negative_control	0	cluster_2d8e972f7b8e0b149992	True	49.4	0.9743589743589743	other_gvp	gvpj	56.5	competitive_gvpj_support;competitive_sequence_agreement
nat_061059874b8063e31e30	data/raw/t05/real_gvp.fasta	2808	WP_455414848.1	WP_455414848	WP_455414848.1 gas vesicle protein K [Plantactinospora sp. DSM 117369]	061059874b8063e31e30ee4845a2cef1ace6420838a7cea5ab78bb2e75913472	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_32481cc43cc572a63d6d	data/raw/t05/real_gvp.fasta	2809	WP_005321453.1	WP_005321453	WP_005321453.1 gas vesicle protein K [Streptomyces pristinaespiralis]	32481cc43cc572a63d6d157c1a39ee887908b707f3cdb5590391f65c10f7b272	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_6bfa6216545600e3600c	data/raw/t05/real_gvp.fasta	2810	WP_454420865.1	WP_454420865	WP_454420865.1 gas vesicle protein K [Streptomyces lydicus]	6bfa6216545600e3600cb6edd14becfecb957f71e257674b91b0d71007e34470	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_e56ad5835ddc243d6ea8	data/raw/t05/real_gvp.fasta	2811	WP_453908062.1	WP_453908062	WP_453908062.1 gas vesicle protein K [Streptomyces tubercidicus]	e56ad5835ddc243d6ea8529d1c5a23d888411fdb4d5900f3f9c753613cf2afb6	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_79f61c70ad2e0884d5d7	data/raw/t05/real_gvp.fasta	2812	WP_453364127.1	WP_453364127	WP_453364127.1 gas vesicle protein K [Streptomyces sp. NPDC054842]	79f61c70ad2e0884d5d79cf9ec4962f5e63d84427a9b3106219cc54bd982f376	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
nat_ec9188c28bbb8f1f7ded	data/raw/t05/real_gvp.fasta	2813	WP_453351259.1	WP_453351259	WP_453351259.1 gas vesicle protein K [Streptomyces sp. NPDC054796]	ec9188c28bbb8f1f7ded3a9ffffd97291789baa248516ef08e12224b375c5024	98		missing_family_annotation	False	excluded_or_unresolved			False		0.0	unsupported			missing_family_annotation
