reference_id	annotated_family	cluster_id	fold	reviewed_anchor	profile_representative
nat_ce6587aeb16990c43df0	gvpk	cluster_ce6587aeb16990c43df0	1	False	True
nat_13a8858106c206244ca2	gvpk	cluster_13a8858106c206244ca2	0	False	True
nat_edb5b7a4e15c97b23594	gvpv	cluster_00dad4d9eb9c6aee9740	0	False	False
nat_944bef72ec0f0333ef58	gvpv	cluster_08f506a8e9498c03b468	0	False	False
nat_def4e5618d2d3f638abe	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_f41f39c57e294fe1a02f	gvpj	cluster_44abe1cc1d8456dc6c46	2	False	False
nat_93f7db09d3715d2b4013	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_549f36d80bd165ad0855	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_c8e916c7b41a8a9952b3	gvpj	cluster_3a48abf479c0a84ce532	2	False	False
nat_8f6356423342dd6a8af7	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_185744979d00560dee6b	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_2a43ec8cc7979782d2b6	gvpj	cluster_2a43ec8cc7979782d2b6	1	False	False
nat_7afd227c19d88f493be5	gvpj	cluster_0dbb7a6e5434eb973be2	1	False	False
nat_7b4f76ef630d750e1cc8	gvpj	cluster_37d7954f2ba849ee9a13	2	False	False
nat_b7b2dc53fd89ba68dfe9	gvpj	cluster_256f4d9f9e8bd81a3ef9	1	False	False
nat_945a2e3fc0ecd9bbe1cd	gvpj	cluster_515955f01bebed0b5963	1	False	False
nat_9de3a1c74219c52c041e	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_ae0d3c1433adbcb50ef7	gvpj	cluster_299ca2c9b99a9aadf54a	0	False	False
nat_df5704c469ac5f164e3a	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_00f078f1a0eafd9ea851	gvpj	cluster_00f078f1a0eafd9ea851	1	False	False
nat_2dde3392aae621ffc247	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_1c949f5ba7f49b569cd5	gvpj	cluster_109519c9021025e4fc63	2	False	False
nat_93ee8755b8fb64b781d3	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_4ec35b7e5d4432cf30cc	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_d7b8c5c7cb6b1053592e	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_0a6e89f60cd37515559e	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_f5417bd74b0ff41e1cb0	gvpk	cluster_2036d4845b8237f7e56c	2	False	False
nat_a03c379cbf87f690f977	gvpk	cluster_96d3b6c17b4236f755ff	2	False	False
nat_4d078b98a15dd30260b8	gvpk	cluster_4d078b98a15dd30260b8	0	False	True
nat_d4b37ab9b761d79418a8	gvpv	cluster_d4b37ab9b761d79418a8	0	False	True
nat_3521af063e9b236548c0	gvpv	cluster_08f506a8e9498c03b468	0	False	False
nat_19313a16de85e8dc6da2	gvpj	cluster_19313a16de85e8dc6da2	0	False	False
nat_caab2da04cf4baba5880	gvpj	cluster_2a43ec8cc7979782d2b6	1	False	False
nat_ab429a25b1ea00182dd5	gvpj	cluster_ab429a25b1ea00182dd5	2	False	False
nat_f6319f5f160f5a18b334	gvpj	cluster_f6319f5f160f5a18b334	0	False	False
nat_8cc50c0228caae3ad7f4	gvpj	cluster_8cc50c0228caae3ad7f4	1	False	False
nat_97f185fb614d6fb1882a	gvpj	cluster_97f185fb614d6fb1882a	2	False	False
nat_8be088bcd53ef20d5eec	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_4a66b9c8b2b4962ce727	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_5388e98c468816cc13cf	gvpj	cluster_5388e98c468816cc13cf	2	False	False
nat_31e361e3c2b319df0670	gvpk	cluster_14e9a67df0dd3e5aba86	1	False	False
nat_78f7cb5e56edc86d1b1c	gvpk	cluster_2036d4845b8237f7e56c	2	False	False
nat_4206b3c83132ed838cad	gvpk	cluster_167bf66cb53e9339f788	0	False	False
nat_581afdb2c32bf607da5a	gvpk	cluster_23973d3194845969e917	0	False	False
nat_e7fa43c2e619fa329682	gvpk	cluster_e7fa43c2e619fa329682	1	False	True
nat_5a8e04fda20d0284fcf2	gvpk	cluster_23973d3194845969e917	0	False	False
nat_bb2d656c6c5518eb0448	gvpk	cluster_00945445101ba336d3c1	0	False	False
nat_6e6ce758d8c4852aa4fa	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_08693a219f8e2c8ad83d	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_18031ddd50aae696a324	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_05708ca69ef57e384a38	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_69e482373852c8d89d8f	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_b803f831d4bb3d108316	gvpj	cluster_b803f831d4bb3d108316	2	False	False
nat_21c04a400fa9dc9f9308	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_61dc8856dc8fc8349d45	gvpj	cluster_0a6e89f60cd37515559e	0	False	False
nat_bab08881e7a072b3f11f	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_ecb1c2738797f1742802	gvpj	cluster_41d8ab0f02461073a97c	0	False	False
nat_c2b38e1874ab84e46f83	gvpj	cluster_0ebe1baa66ad5d5cb860	0	False	False
nat_9347e512b923af873132	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_04c084aa7034f2b0643c	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_0f8d9d1627be026a1e6b	gvpk	cluster_0f8d9d1627be026a1e6b	2	False	True
nat_75dc6e04d78110911214	gvpk	cluster_75dc6e04d78110911214	1	False	True
nat_ba3ba5496951fc0249d5	gvpk	cluster_155ff0e1a28c900ffd67	2	False	False
nat_e92400776b88a8a20901	gvpk	cluster_155ff0e1a28c900ffd67	2	False	False
nat_a52d6209dd2de857b094	gvpv	cluster_96a553e6661e35871697	1	False	False
nat_96a553e6661e35871697	gvpv	cluster_96a553e6661e35871697	1	False	True
nat_efb09f3729ebcf09a0cd	gvpv	cluster_efb09f3729ebcf09a0cd	0	False	True
nat_3b723aaeacc6bb57b98b	gvpj	cluster_3b723aaeacc6bb57b98b	1	False	False
nat_b297046d38f89c457aeb	gvpj	cluster_b297046d38f89c457aeb	1	False	False
nat_e332f9cab97afe879bd0	gvpj	cluster_70ecf2053d255f8cbc58	1	False	False
nat_42f645640533e9fbacdd	gvpj	cluster_42f645640533e9fbacdd	2	False	False
nat_59adc5339e1e4cde4f85	gvpj	cluster_4481f660bcc30bb1d9c4	1	False	False
nat_953542b6961a34556ee5	gvpj	cluster_109519c9021025e4fc63	2	False	False
nat_b0bc17f554cd4bd5d816	gvpj	cluster_299ca2c9b99a9aadf54a	0	False	False
nat_216c871a89607e7b1e8c	gvpj	cluster_109519c9021025e4fc63	2	False	False
nat_f7e68563732e131d24d8	gvpj	cluster_3e818bdd944ede311b8f	0	False	False
nat_e8f1bfaee2fbaf8ab3a0	gvpj	cluster_109519c9021025e4fc63	2	False	False
nat_7ed38185a938590ae0f5	gvpj	cluster_515955f01bebed0b5963	1	False	False
nat_41d8ab0f02461073a97c	gvpj	cluster_41d8ab0f02461073a97c	0	False	False
nat_d11339e5575f1cf41503	gvpk	cluster_719ddebd2b5b980d36ce	0	False	False
nat_484ac7a0bdaa1bbf4ecd	gvpk	cluster_02fd8350edf1c6e15bae	2	False	False
nat_8e116b0b90509f56bbdd	gvpk	cluster_6ab76c5d4defe2738feb	1	False	False
nat_82589630f5ae2d3f307c	gvpk	cluster_719ddebd2b5b980d36ce	0	False	False
nat_c0bb6e35db076399a0b0	gvpk	cluster_c0bb6e35db076399a0b0	2	False	True
nat_b854d939d1cc416089b0	gvpk	cluster_b854d939d1cc416089b0	0	False	True
nat_891be5bf182f6f47b42f	gvpk	cluster_14e9a67df0dd3e5aba86	1	False	False
nat_c3e07fb5ea5af421370c	gvpk	cluster_06bb445b6a5c2299edf7	1	False	False
nat_a5ecf4f0152b64075fbe	gvpk	cluster_14e9a67df0dd3e5aba86	1	False	False
nat_68089f3136e08c8655d5	gvpj	cluster_68089f3136e08c8655d5	1	False	False
nat_98c17a9a67d3ec5e7355	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_55c9bd284093601349bc	gvpj	cluster_55c9bd284093601349bc	0	False	False
nat_515955f01bebed0b5963	gvpj	cluster_515955f01bebed0b5963	1	False	False
nat_1dbd7a4a41de9f640af1	gvpj	cluster_1dbd7a4a41de9f640af1	1	False	False
nat_7c25847a55db32659928	gvpk	cluster_7c25847a55db32659928	2	False	True
nat_f9fd8306d74bf30082b9	gvpk	cluster_06821e5fc5c34d708729	0	False	False
nat_719ddebd2b5b980d36ce	gvpk	cluster_719ddebd2b5b980d36ce	0	False	True
nat_96d3b6c17b4236f755ff	gvpk	cluster_96d3b6c17b4236f755ff	2	False	True
nat_f886548319deb0533ee3	gvpk	cluster_f886548319deb0533ee3	1	False	True
nat_d861bfe11a962861f3d4	gvpk	cluster_1c074545fa887812c40d	1	False	False
nat_d7ae49ed1ac2f86b33c1	gvpv	cluster_3c70afdab9e7af2e1189	2	False	False
nat_c3864be3a36de85b74e8	gvpv	cluster_c3864be3a36de85b74e8	2	False	True
nat_423e7db658438d5646a8	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_6b430be939bbbcdb6ca0	gvpj	cluster_469c2c6e74bc5945041b	1	False	False
nat_4d0d1af8c6b377ed553a	gvpj	cluster_4d0d1af8c6b377ed553a	1	False	False
nat_3920ca7a93d3521445d8	gvpj	cluster_3920ca7a93d3521445d8	2	False	False
nat_fb5c50128dbd5c384bba	gvpj	cluster_fb5c50128dbd5c384bba	0	False	False
nat_3ed9bc4471e8c5d8a73f	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_99b0e6ac4f74262c1bb2	gvpj	cluster_256f4d9f9e8bd81a3ef9	1	False	False
nat_e5df3d986da0fca5374f	gvpk	cluster_4148f2a81e7132b20b9f	2	False	False
nat_5b46a6cc850e61a43326	gvpk	cluster_5b46a6cc850e61a43326	1	False	True
nat_ecec43ec6ff0f46c3f32	gvpk	cluster_02fd8350edf1c6e15bae	2	False	False
nat_ca058e965d65a8238480	gvpk	cluster_b854d939d1cc416089b0	0	False	False
nat_2288f0ab5a9d37a453af	gvpk	cluster_099ee06bc3f1047a9b40	2	False	False
nat_12a2e44091d101f884a5	gvpk	cluster_12a2e44091d101f884a5	2	False	True
nat_1c074545fa887812c40d	gvpk	cluster_1c074545fa887812c40d	1	False	True
nat_64647356df86f4d6c504	gvpk	cluster_1c074545fa887812c40d	1	False	False
nat_c68280dd1cee4d2a5307	gvpv	cluster_a120643363df57573242	0	False	False
nat_2e9855a6be3700c23fe5	gvpv	cluster_2e9855a6be3700c23fe5	2	False	True
nat_5af1dad025fd9ae899db	gvpv	cluster_5af1dad025fd9ae899db	1	False	True
nat_f580e47f980a015394d4	gvpj	cluster_09039b31722d95054d91	2	False	False
nat_5c2e3230af84af2b587d	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_54cf1e0b05b06f3e29b4	gvpj	cluster_469c2c6e74bc5945041b	1	False	False
nat_b72075109bbb6320c712	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_8a813f6e8cd834c61935	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_ac61932baba86c9a492c	gvpj	cluster_52cf8d3cb8c8f1b32edb	1	False	False
nat_4481f660bcc30bb1d9c4	gvpj	cluster_4481f660bcc30bb1d9c4	1	False	False
nat_a5f47ab07e6ff957de52	gvpk	cluster_099ee06bc3f1047a9b40	2	False	False
nat_c24b0ac6128907419709	gvpk	cluster_719ddebd2b5b980d36ce	0	False	False
nat_33c9d4d613592534daca	gvpk	cluster_1f59c5fb58b4377ef820	1	False	False
nat_2fd75fe1ce765a30a2c2	gvpk	cluster_2fd75fe1ce765a30a2c2	2	False	True
nat_0d4146f6304fb405a11b	gvpk	cluster_0d4146f6304fb405a11b	1	False	True
nat_a016c083356c8037a132	gvpk	cluster_a016c083356c8037a132	1	False	True
nat_b25f81ae8808e6ebc176	gvpk	cluster_b25f81ae8808e6ebc176	1	False	True
nat_3c70afdab9e7af2e1189	gvpv	cluster_3c70afdab9e7af2e1189	2	False	True
nat_b09acb4d26a9cf98efc4	gvpj	cluster_b09acb4d26a9cf98efc4	1	False	False
nat_b85d6d93ba4c4fac8738	gvpj	cluster_2a43ec8cc7979782d2b6	1	False	False
nat_70ecf2053d255f8cbc58	gvpj	cluster_70ecf2053d255f8cbc58	1	False	False
nat_cd1a9ffb557d1157e46b	gvpj	cluster_b297046d38f89c457aeb	1	False	False
nat_52cf8d3cb8c8f1b32edb	gvpj	cluster_52cf8d3cb8c8f1b32edb	1	False	False
nat_ad7c1bb463ca288e04ea	gvpj	cluster_04c084aa7034f2b0643c	1	False	False
nat_c5837586dc76623d7498	gvpj	cluster_1afa662e7ba52f44c1e0	1	False	False
nat_dfd554c04446a4377ab5	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_31e3d15096bef9cf7798	gvpj	cluster_236ad06337f0c9876680	1	False	False
nat_02fd8350edf1c6e15bae	gvpk	cluster_02fd8350edf1c6e15bae	2	False	True
nat_a7c4b092d8efa9ce79d5	gvpk	cluster_2036d4845b8237f7e56c	2	False	False
nat_2be49069dec87643c3e5	gvpk	cluster_2be49069dec87643c3e5	0	False	True
nat_25c8b136d03361e120af	gvpk	cluster_25c8b136d03361e120af	1	False	True
nat_af2e22adbdb49bc0ba60	gvpk	cluster_af2e22adbdb49bc0ba60	2	False	True
nat_715e7f41090a31cdf1ec	gvpk	cluster_715e7f41090a31cdf1ec	2	False	True
nat_7c7d01a7d3871f469ba6	gvpv	cluster_22f3216261d87724d5ca	0	False	False
nat_e5ceabb21180b04662ae	gvpv	cluster_e5ceabb21180b04662ae	2	False	True
nat_22f3216261d87724d5ca	gvpv	cluster_22f3216261d87724d5ca	0	False	True
nat_a120643363df57573242	gvpv	cluster_a120643363df57573242	0	False	True
nat_55f831f992234588cedd	gvpv	cluster_3c70afdab9e7af2e1189	2	False	False
nat_18f34224f39837d53eec	gvpj	cluster_18f34224f39837d53eec	1	False	False
nat_b629ea5b6ccdf5cafe33	gvpj	cluster_2dde3392aae621ffc247	0	False	False
nat_0d9cf3fa4290fec6ca54	gvpj	cluster_0d9cf3fa4290fec6ca54	0	False	False
nat_86c1908d1d28058bf2a9	gvpj	cluster_3fffa9db9247345bf996	0	False	False
nat_c7a61c64d45a104467ff	gvpj	cluster_c7a61c64d45a104467ff	0	False	False
nat_851698785dae5c558dd3	gvpj	cluster_4dd27faa1e6ec7300c76	2	False	False
nat_17f8dbacce8546140dc8	gvpj	cluster_17f8dbacce8546140dc8	0	False	False
nat_dfcd4d5922ac3741b10b	gvpj	cluster_08095d9387557239b7fa	1	False	False
nat_702dead02f3ae53b187b	gvpj	cluster_1dbd7a4a41de9f640af1	1	False	False
nat_675665fb4942fba8ca99	gvpk	cluster_63fdb44f0206ff540bb1	1	False	False
nat_e78348e72525b9382660	gvpk	cluster_e78348e72525b9382660	0	False	True
nat_b363302af55ca0deaf4a	gvpk	cluster_25c8b136d03361e120af	1	False	False
nat_acc4591c95caebc1acdc	gvpv	cluster_22f3216261d87724d5ca	0	False	False
nat_09039b31722d95054d91	gvpj	cluster_09039b31722d95054d91	2	False	False
nat_02e0719c48b326139c30	gvpj	cluster_02e0719c48b326139c30	0	False	False
nat_d320098a8d27dbc207b8	gvpj	cluster_d320098a8d27dbc207b8	0	False	False
nat_14984df4adbcd7a23bc2	gvpj	cluster_00c6196a0e576e2b1900	0	False	False
nat_4dd27faa1e6ec7300c76	gvpj	cluster_4dd27faa1e6ec7300c76	2	False	False
nat_1de0bb420c43b6a81f73	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_5f9abedf20fee61c54e6	gvpj	cluster_5f9abedf20fee61c54e6	2	False	False
nat_a0d0faf59b37918c6cc5	gvpk	cluster_6ab76c5d4defe2738feb	1	False	False
nat_04ce3ef0cebc48437e9d	gvpv	cluster_04ce3ef0cebc48437e9d	1	False	True
nat_9e075611002980f0bdd1	gvpv	cluster_04ce3ef0cebc48437e9d	1	False	False
nat_bb76aad3eff34c3e25a9	gvpj	cluster_1359fb8c6e51c0f9bb89	2	False	False
nat_ccea7d4aa043b4d32826	gvpj	cluster_8cc50c0228caae3ad7f4	1	False	False
nat_b06966010b381d82d4cd	gvpj	cluster_3062abb6a6afc7917c3a	1	False	False
nat_3062abb6a6afc7917c3a	gvpj	cluster_3062abb6a6afc7917c3a	1	False	False
nat_4814a0d12e58e5e9beba	gvpj	cluster_42e47560e4eed8697446	1	False	False
nat_17858e67067c36a2a936	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_d77f2785267c8b1305ed	gvpj	cluster_17858e67067c36a2a936	1	False	False
nat_a346ed17080beb19b7f9	gvpj	cluster_a346ed17080beb19b7f9	1	False	False
nat_41b03f4d8b23fbfeb923	gvpj	cluster_04ba7db7d0670b52f7bf	2	False	False
nat_56a08e61cb35ab8bf932	gvpj	cluster_3062abb6a6afc7917c3a	1	False	False
nat_a70182d8c535b764bc30	gvpk	cluster_8a100116ad2137c3e464	1	False	False
nat_3e818bdd944ede311b8f	gvpj	cluster_3e818bdd944ede311b8f	0	False	False
nat_fdb0b9a351d4c4c08841	gvpj	cluster_72b3a46ef502cdedfc81	0	False	False
nat_a58d5e6d6e3756336d95	gvpj	cluster_1afa662e7ba52f44c1e0	1	False	False
nat_c52144aca7397b867a63	gvpj	cluster_08303d07c69b3b006cc6	2	False	False
nat_537a56df1e3b5128f45c	gvpj	cluster_537a56df1e3b5128f45c	0	False	False
nat_a9b81aca9b85a9dd31fc	gvpj	cluster_18f34224f39837d53eec	1	False	False
nat_6d378caa0baac445cb99	gvpj	cluster_6d378caa0baac445cb99	2	False	False
nat_c0cbaeb838a26d617958	gvpj	cluster_04ba7db7d0670b52f7bf	2	False	False
nat_e357eb27850d60387f0e	gvpk	cluster_c0bb6e35db076399a0b0	2	False	False
nat_2428f2a3ddc43e0b10ed	gvpk	cluster_0f8d9d1627be026a1e6b	2	False	False
nat_fd72e792f1baf1428f94	gvpj	cluster_1359fb8c6e51c0f9bb89	2	False	False
nat_1d2f3e1cd710fe0c7fcf	gvpj	cluster_1d2f3e1cd710fe0c7fcf	2	False	False
nat_fb9c2dd13c55d0636bf5	gvpj	cluster_83028a3e0826e61bf382	2	False	False
nat_469c2c6e74bc5945041b	gvpj	cluster_469c2c6e74bc5945041b	1	False	False
nat_7bc4c8a6ef4aaf9c7db6	gvpj	cluster_7bc4c8a6ef4aaf9c7db6	1	False	False
nat_71487a9fd043fc5b4741	gvpj	cluster_537a56df1e3b5128f45c	0	False	False
nat_cea2d8f5b7fe0c126524	gvpj	cluster_2d8e972f7b8e0b149992	0	False	False
nat_27a014e0508035f164ab	gvpk	cluster_02fd8350edf1c6e15bae	2	False	False
nat_1e91833282be9f0bd4e2	gvpk	cluster_1e91833282be9f0bd4e2	2	False	True
nat_db306f3f0b6bb11db8ba	gvpk	cluster_06821e5fc5c34d708729	0	False	False
nat_10a2bccfc68f5e531829	gvpk	cluster_02fd8350edf1c6e15bae	2	False	False
nat_cb75faf383e3b49f7b2a	gvpk	cluster_cb75faf383e3b49f7b2a	0	False	True
nat_2ddb34aa2bfe89121c6e	gvpj	cluster_2ddb34aa2bfe89121c6e	2	False	False
nat_1359fb8c6e51c0f9bb89	gvpj	cluster_1359fb8c6e51c0f9bb89	2	False	False
nat_6d2bef4d44f7bf3ac9b4	gvpj	cluster_04ba7db7d0670b52f7bf	2	False	False
nat_08095d9387557239b7fa	gvpj	cluster_08095d9387557239b7fa	1	False	False
nat_04ba7db7d0670b52f7bf	gvpj	cluster_04ba7db7d0670b52f7bf	2	False	False
nat_54a094b6383fa8729a8a	gvpk	cluster_54a094b6383fa8729a8a	2	False	True
nat_93cf64215c7fbe783f27	gvpk	cluster_099ee06bc3f1047a9b40	2	False	False
nat_af3d459664f55329d87d	gvpk	cluster_2be49069dec87643c3e5	0	False	False
nat_b873f3b22ce8ca984966	gvpk	cluster_099ee06bc3f1047a9b40	2	False	False
nat_d78c925145ff9cdee9e2	gvpk	cluster_1e91833282be9f0bd4e2	2	False	False
nat_75a89740ad2cb7445378	gvpk	cluster_3d03178d5c86075982f0	0	False	False
nat_fe11696e82e1518b1111	gvpv	cluster_8c5563b595d2c6f99a2c	2	False	False
nat_8c5563b595d2c6f99a2c	gvpv	cluster_8c5563b595d2c6f99a2c	2	False	True
nat_2326b4b1edc73215c448	gvpj	cluster_1359fb8c6e51c0f9bb89	2	False	False
nat_d9b388b924f7fb872e9a	gvpj	cluster_d9b388b924f7fb872e9a	0	False	False
nat_dfa30aeb69b3c1d9527c	gvpj	cluster_8021adb844c9a8ddd77d	2	False	False
nat_53bb9ec21df57edd61e9	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_c8057d4884d2825dccf9	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_ea896810d6de49002a03	gvpj	cluster_515955f01bebed0b5963	1	False	False
nat_f62d186d9e38a7bef1c8	gvpj	cluster_515955f01bebed0b5963	1	False	False
nat_dabbd8af7a7c1bd7efa2	gvpk	cluster_099ee06bc3f1047a9b40	2	False	False
nat_63fdb44f0206ff540bb1	gvpk	cluster_63fdb44f0206ff540bb1	1	False	True
nat_b6fc0c88601942e519e8	gvpk	cluster_b6fc0c88601942e519e8	1	False	True
nat_9f67ffb9509d5a532d5a	gvpv	cluster_08f506a8e9498c03b468	0	False	False
nat_eb733570d58501633fc1	gvpj	cluster_310001c53513ca67a4e6	2	False	False
nat_b6818cf3a9a74185f24e	gvpj	cluster_b6818cf3a9a74185f24e	0	False	False
nat_a4d59c0ba0a75c675a9e	gvpj	cluster_a4d59c0ba0a75c675a9e	2	False	False
nat_bcd02030b41a775b0edc	gvpj	cluster_970e328c0ded530748ae	1	False	False
nat_6052e825ac2d82997ce0	gvpj	cluster_6052e825ac2d82997ce0	0	False	False
nat_a05d2a4091bc6540fd5e	gvpj	cluster_970e328c0ded530748ae	1	False	False
nat_ca24e4ec504822c5dfe9	gvpk	cluster_54a094b6383fa8729a8a	2	False	False
nat_590b75b8f97f712b8c55	gvpk	cluster_590b75b8f97f712b8c55	0	False	True
nat_fef3284f3bbbf6a6d373	gvpk	cluster_fef3284f3bbbf6a6d373	1	False	True
nat_9ad8adafd39e806bd787	gvpk	cluster_63b8d2c76b5087893a75	0	False	False
nat_d73c23b69cd9d76397d0	gvpk	cluster_d73c23b69cd9d76397d0	0	False	True
nat_63b8d2c76b5087893a75	gvpk	cluster_63b8d2c76b5087893a75	0	False	True
nat_155ff0e1a28c900ffd67	gvpk	cluster_155ff0e1a28c900ffd67	2	False	True
nat_cb2a4f8786db072e6e3c	gvpv	cluster_a37f10bcf8297b415bfd	1	False	False
nat_a37f10bcf8297b415bfd	gvpv	cluster_a37f10bcf8297b415bfd	1	False	True
nat_64e943fc36a310c6d121	gvpv	cluster_08f506a8e9498c03b468	0	False	False
nat_f1c7d03ba03b4be49674	gvpj	cluster_f1c7d03ba03b4be49674	2	False	False
nat_50c226cfb171989d88e4	gvpj	cluster_00c6196a0e576e2b1900	0	False	False
nat_d8ad104f77bb8702bdff	gvpj	cluster_d8ad104f77bb8702bdff	2	False	False
nat_6a2caa9d644a05b1fa76	gvpk	cluster_6a2caa9d644a05b1fa76	0	False	True
nat_b1b4221c2360951d038d	gvpk	cluster_5b46a6cc850e61a43326	1	False	False
nat_b94c6e496a778f2f3d21	gvpk	cluster_6a2caa9d644a05b1fa76	0	False	False
nat_8b742b78955bcae0068d	gvpk	cluster_68a18df6d5d153ea5481	2	False	False
nat_b7219ccdbb1a8cbc3860	gvpk	cluster_b7219ccdbb1a8cbc3860	2	False	True
nat_28c6c4690e5d74f7dda0	gvpk	cluster_28c6c4690e5d74f7dda0	1	False	True
nat_84154a5781d07c8500ca	gvpk	cluster_590b75b8f97f712b8c55	0	False	False
nat_08188f300b849b1f3d48	gvpv	cluster_08188f300b849b1f3d48	2	False	True
nat_bcfd4b8af1f78a43fb69	gvpv	cluster_96a553e6661e35871697	1	False	False
nat_d0f5f95022cd7da863cf	gvpv	cluster_08f506a8e9498c03b468	0	False	False
nat_6145f3ad1ea0e157727e	gvpj	cluster_6145f3ad1ea0e157727e	2	False	False
nat_c09646878c86422db188	gvpj	cluster_c09646878c86422db188	2	False	False
nat_4b18e36320efc89e1eea	gvpj	cluster_4b18e36320efc89e1eea	2	False	False
nat_236ad06337f0c9876680	gvpj	cluster_236ad06337f0c9876680	1	False	False
nat_4c1ba5fd81745b4e47ab	gvpk	cluster_02fd8350edf1c6e15bae	2	False	False
nat_1eff08f7399a2c188eeb	gvpk	cluster_1eff08f7399a2c188eeb	0	False	True
nat_341f22f6df848fe1e159	gvpv	cluster_341f22f6df848fe1e159	0	False	True
nat_fa3dad0f82d10d14690c	gvpj	cluster_fa3dad0f82d10d14690c	1	False	False
nat_ebb0222a6974a49233c4	gvpj	cluster_21fd512873a52dc47991	2	False	False
nat_f5e37f04fa6151500a34	gvpj	cluster_f5e37f04fa6151500a34	2	False	False
nat_3955b02fcca9b64e0539	gvpj	cluster_3955b02fcca9b64e0539	0	False	False
nat_7e161df14aecc433aaad	gvpj	cluster_59ebab222d7c72ba71eb	2	False	False
nat_bad2dad2cf60a57b02f5	gvpj	cluster_bad2dad2cf60a57b02f5	1	False	False
nat_2730dab12de0ce3ce325	gvpk	cluster_06821e5fc5c34d708729	0	False	False
nat_2036d4845b8237f7e56c	gvpk	cluster_2036d4845b8237f7e56c	2	False	True
nat_2e144ce2e0ef46f92e42	gvpk	cluster_2e144ce2e0ef46f92e42	1	False	True
nat_8b5302944c9c53b081ba	gvpj	cluster_7bdfaf160f3bdc576512	2	False	False
nat_e7d0fda38d12f19e6029	gvpj	cluster_2ddb34aa2bfe89121c6e	2	False	False
nat_0a0c4f57cf79f46bf8f3	gvpj	cluster_0a0c4f57cf79f46bf8f3	2	False	False
nat_f09b5446213cc775d1f5	gvpj	cluster_f09b5446213cc775d1f5	1	False	False
nat_071d41176330dd0796d5	gvpj	cluster_071d41176330dd0796d5	0	False	False
nat_bae63dd0b8d13acbfc4b	gvpj	cluster_1d2f3e1cd710fe0c7fcf	2	False	False
nat_9029bc6ccd84f10c931a	gvpj	cluster_9029bc6ccd84f10c931a	0	False	False
nat_25e574f58ba93dcb64e2	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_68a18df6d5d153ea5481	gvpk	cluster_68a18df6d5d153ea5481	2	False	True
nat_6e7e127e6aabd3c6f5a8	gvpk	cluster_2be49069dec87643c3e5	0	False	False
nat_feb7854d969d6d554dbd	gvpk	cluster_2e144ce2e0ef46f92e42	1	False	False
nat_e7691975be520cbcfc17	gvpj	cluster_e7691975be520cbcfc17	1	False	False
nat_e6372e2544e857de1c1a	gvpj	cluster_e6372e2544e857de1c1a	2	False	False
nat_531ae3f11b11d3960405	gvpj	cluster_531ae3f11b11d3960405	2	False	False
nat_568d6ca5fcbffc2ace52	gvpj	cluster_3955b02fcca9b64e0539	0	False	False
nat_6e2299007a2edd2a61ea	gvpj	cluster_00eda75e8d86c0000a3e	0	False	False
nat_09a4add84a42a4d7619a	gvpj	cluster_09a4add84a42a4d7619a	1	False	False
nat_8bed007e2257e19d722b	gvpf	cluster_600cc7dd0b3564219e23	1	False	False
nat_72b3a46ef502cdedfc81	gvpj	cluster_72b3a46ef502cdedfc81	0	False	False
nat_c98d4b9753be8dfa1f08	gvpj	cluster_0d9cf3fa4290fec6ca54	0	False	False
