sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status
vae_candidate_000817	73c64680c5900bd3060487e6d7d9f14acbe8b81f71bf562dd8dd43b541288341	True	False	eos	99	98	True	False	False	False	True	0.030810363242241845	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000818	debca2dcd2b74396a3a0f99a719ae2a6dcc6278892e8bcabc20f413c56131852	True	False	eos	95	94	True	False	False	False	True	0.020413250300833224	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000819	0568569dd5256db53313f3af360b2556fcb9a316a7a4811023fd60561986cd27	True	False	eos	78	77	True	False	False	False	True	0.015693498486707234	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000820	70c4107ac02fcbcb9b98e93d0f19f4362b64580fceaac6ca400e61992e41d2db	True	False	eos	54	53	True	False	False	False	True	0.10262651463994145	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000821	99d03dcc246e6616d6c81427c88740cd89e7d5fcfca52091e4746ba770af31bc	True	False	eos	136	135	True	False	False	False	True	0.09476162094306129	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000822	6e5736981710573ae89b449f994b2a6b5d1b4dc96653785e21d875513be544dc	True	False	eos	114	113	True	False	False	False	True	0.01489578527150736	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000823	9e833f2ae98a094081693e7cb2d7b29989c2741c7eb88e0fab69db1381123cc5	True	False	eos	60	59	True	False	False	False	True	0.08094908653627911	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000824	290eb91a97073337aee1735b21ff433577962b2b562b82fbf4deccc9c5f9f636	True	False	eos	64	63	True	False	False	False	True	0.1308830434757504	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 8, ""end"": 14, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000825	ab5c46408aa2c8da0f00b0ac8e849f7c2ad2304b36d0bc3a02cef254bbf9e457	True	False	eos	123	122	True	False	False	False	True	0.015065209314495943	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000826	e9cc9740af218e78b0f27e1cf0c5512cd596f08c58281d1e7b11662bea458cdb	True	False	eos	52	51	True	False	False	False	True	0.09450369492550682	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000827	2d13bf7ec299309a710b814000b2a862df429a8b6a3ba974bdfc08644bbc9ee0	True	False	eos	98	97	True	False	False	False	True	0.03235402464106897	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000828	03c5a8a7715bfacbc653d4c564fa0d059254ede1dc227a741b9589dc16a4f6f2	True	False	eos	106	105	True	False	False	False	True	0.02412055693352904	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000829	5aa4f56930f7279954abef2a8833936fd44006d21ec50de1a7403fde8f7ce171	True	False	eos	110	109	True	False	False	False	True	0.12351015090054984	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 39, ""end"": 48, ""length"": 10, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000830	afe5b594b7fc0e3d370c0b945d2eb52e0623fe4bfc3e6fcc805a634579eb6c08	True	False	eos	71	70	True	False	False	False	True	0.026111036469756318	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000831	9361907785efd7a6f8cf71a58ac328e8ed4b452e61306e59acc1f8a9cb3c0949	True	False	eos	60	59	True	False	False	False	True	0.09499778061319508	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000832	fed19e7c450e209797954aa2779ca2d7c0a70523c8a73bb900c2c37e39391d00	True	False	eos	62	61	True	False	False	False	True	0.10430605622706379	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000833	a92c102addb607dee230c7f52d4461ec7cd7a82458bc78935c1d990d3698b11a	True	False	eos	164	163	True	False	False	False	True	0.03234907208257354	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000834	7012fd62d50445d5dadd356c4602853f1710bf5b2f633b3cfc5618b0cac9aef0	True	False	eos	118	117	True	False	False	False	True	0.017249698263494366	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000835	8fe1e9be69a12471df33802b86e26b5b2ebb9b2f1ccbd1543ffea7d41b2e4134	True	False	eos	88	87	True	False	False	False	True	0.04864574321299058	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000836	0dd02133076e63021bf34dbcae8f31904576072013a7ad61b05085e8299a3ba6	True	False	eos	91	90	True	False	False	False	True	0.014824784330461135	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000837	85edf590e9fbdf9ecac7122a4e59aa738fd552cabe14a8b9ab603d7c65c990fa	True	False	eos	109	108	True	False	False	False	True	0.02140542114378295	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000838	63195babbf6947910d95da0814a1e7ecfc1ce87a7def93a12779cfb51f0fe3b0	True	False	eos	87	86	True	False	False	False	True	0.029082796252732784	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000839	a97e7312e7a30b9c3c71f5a9441ae5ff5f45db4266bd17ddc37b74256ff9649b	True	False	eos	100	99	True	False	False	False	True	0.01369300730437428	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000840	0a3ac9ded1dec736dafd54d3f528757b157c5a285a094d769b2a48b91c924e37	True	False	eos	147	146	True	False	False	False	True	0.025940640229450473	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000841	90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	True	False	eos	96	95	True	False	False	False	True	0.014432820330464124	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000842	5fd1a782134e22add85d0ee1b99c40303694a8977a57cede508a03b9d8862809	True	False	eos	113	112	True	False	False	False	True	0.051605813929492955	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000843	b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	True	False	eos	95	94	True	False	False	False	True	0.017198828190732103	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000844	fcd348111139db43201792b6a164c4a62e8d849c85a5eabff4dd72cb8f1c64dc	True	False	eos	125	124	True	False	False	False	True	0.02823128985815808	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000845	e8e930f1ca8a542b2c8f59cceabe0f523caf29057f5634059c82238042dc6f26	True	False	eos	128	127	True	False	False	False	True	0.013166074895572508	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000846	7849dfcc7540a457a27a5a25e6db7288c6cb343415c71faef71f01db0a66978c	True	False	eos	87	86	True	False	False	False	True	0.020805386880273547	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000847	0a8dba8187fed5d0380d525a72c037a91c55f8ddfe79352e40a674abc0b23d09	True	False	eos	142	141	True	False	False	False	True	0.02947986614592029	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000848	a8a052f482d11557da816907f783189aa95e8dcb00aef77e08f497a11ca56698	True	False	eos	121	120	True	False	False	False	True	0.018104753848322115	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000849	50bd325cb916448a3757789beb994c0f535ae8fb61963d195909a339752796b2	True	False	eos	160	159	True	False	False	False	True	0.029671477452537065	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000850	29c7b6a4bb5da4d6e7072e568df80fc6f07341c8f6476ef02aaa04f2956b1a60	True	False	eos	137	136	True	False	False	False	True	0.02630088458475221	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000851	003b3bf5714edca9dc273553758f876f064a11ba1112517d842756956fe4c6a5	True	False	eos	102	101	True	False	False	False	True	0.031762448416637584	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000852	b1f9aa12829c8c643e8a53f4f5e40e880aba94280b5aaff77553061e983912e5	True	False	eos	82	81	True	False	False	False	True	0.07320323043127372	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 20, ""end"": 25, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000853	5dd73d8ea101649c3b7b057d62831f9d21dfb5d116a20fce4892c9658e8a9b04	True	False	eos	121	120	True	False	False	False	True	0.07675992734319616	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000854	90916544150818d2b9350341065a36e646514d3bc04c66c249f95263c3a10bcc	True	False	eos	110	109	True	False	False	False	True	0.010562851261829992	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000855	6d15d1dc68b13254231aeb778158ed0527b20b3db9537fe3c23919183f71de22	False	True	length_cap	180	180	True	False	True	False	True	0.04009772109149643	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 96, ""end"": 101, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	generation_cap_warning;homopolymer_warning	generation_cap_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000856	5bf07cc41ce67c19d96ab837b520720dcfd99d73bdadbc6f296ad3ab449256e2	True	False	eos	61	60	True	False	False	False	True	0.09660791589802921	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000857	08081eb97dd46a6e97d0cd97db2252cd5bbb4cfd370be60bd9b620bbebfbb3aa	True	False	eos	93	92	True	False	False	False	True	0.015064440891589542	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000858	5cbef6625d62a2739967088e20bad7edf85cbaa8ab6dff0146ba9b1f56273425	True	False	eos	135	134	True	False	False	False	True	0.027345678690963177	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000859	38e3dc73b473ca7f70876c11457beba2c6f4b79bfd8e9e4013ceed8bc64daf97	True	False	eos	134	133	True	False	False	False	True	0.026511790183527735	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000860	1f4f1763d3daf9681af62c77d778ed91fa70b73afe8fc9bb3d5761a3400cb8e4	True	False	eos	171	170	True	False	False	False	True	0.049728779441130216	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000861	e9d9faed55f789b7c311a12e02dc929739b85fe77e27feb11324c1cb354f10eb	True	False	eos	120	119	True	False	False	False	True	0.031000656868110925	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000862	7df19ccea3d18907896fdeffad2f76bd0c01b54f74ece703ea4f88d1694fb600	True	False	eos	57	56	True	False	False	False	True	0.031199999174477206	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000863	0733124815550b9feb600d841ff59f782bf229804b3bb5498654bdd9d6733cad	True	False	eos	143	142	True	False	False	False	True	0.02957511644606864	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000864	cea87c1c0017d1266a785a8596bfaac50f236751230e254d17e5dab3887ac065	True	False	eos	140	139	True	False	False	False	True	0.03677722012047996	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000865	f9990a44679b09fb58e13b9764642c3702230cdb08f71d16d6e95d98e53f3ec3	True	False	eos	54	53	True	False	False	False	True	0.05478425164099301	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000866	df7a85c960731293bb3cfc991887b88799573b875d9d10587f0e8b4f5231776b	True	False	eos	109	108	True	False	False	False	True	0.04238767838712392	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000867	b570c2a498556c0e629a760c896eddb8734915821e62ed85c503b78f6a807717	True	False	eos	73	72	True	False	False	False	True	0.10585306911961778	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000868	8f9e77af16f74d18d4aed6992b197a8a0f5313262f9cb651a121f3b6a18baa49	True	False	eos	104	103	True	False	False	False	True	0.026506702747042504	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000869	b3b9cb19dd7c43ffc26dd6375653459a223defd1d9192a8dc5fdec04034a018a	True	False	eos	98	97	True	False	False	False	True	0.026288566128108586	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000870	c9d76e96e73994ac782c30d80d336088df452c21b49fbaa30a3b223f6120e708	True	False	eos	113	112	True	False	False	False	True	0.06380595483502995	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000871	f1e0e1aae2d5d7d9e19dc74c2cf4fa508e07d7eb94c2d1343e401d5df8def4bc	True	False	eos	76	75	True	False	False	False	True	0.044347152664556216	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000872	701b1c0f0ac227aca5b8efa137666efd2d6e6476a4fcc97c1e4a0dcd25de5e29	True	False	eos	72	71	True	False	False	False	True	0.028261234637323846	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000873	8750d03da299549c192fc8dcbf673dd1eaf5c161a99b2be519784e133945e2d9	True	False	eos	69	68	True	False	False	False	True	0.09102168556299298	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000874	aeb8d1ed799994e3e1d5417c2ce205f4eb077843269a57653de853b498ecc85d	True	False	eos	91	90	True	False	False	False	True	0.030192724947487364	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000875	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	True	False	eos	95	94	True	False	False	False	True	0.06818387313935373	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000876	7473a1f66e79ee674ff19cb246275ee2689436bcad8cd11261e17459d30e62d5	True	False	eos	83	82	True	False	False	False	True	0.0164554167211161	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000877	0ae56149186459a76f10bdc7ea130e999d8d2f5899274644ddb8d61fec4cdb14	True	False	eos	67	66	True	False	False	False	True	0.07116728788034321	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000878	caa3159d0ec21845d38ccfda85d56b636741897b7e427b17c0da776b1dcc5d73	True	False	eos	70	69	True	False	False	False	True	0.12402548474032614	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 11, ""end"": 17, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail
vae_candidate_000879	75ae47088dae62e360bfe9bcc0f8a858561b339494e6f5b7eebd08b2023ead9d	True	False	eos	75	74	True	False	False	False	True	0.04864632715296301	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000880	8feedaf83043353c9b1d0080b453dc2a13d7f276d6b139295daeaeb97b3bba90	True	False	eos	131	130	True	False	False	False	True	0.024716290215659388	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000881	eabd735fb7bd922b0f8752aa421424aeefdaf5f38629a4e6fb7719bd2a0de670	True	False	eos	112	111	True	False	False	False	True	0.03074342341739563	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000882	db801ed9053597c33f2972d53072dbcbd3e79bffd9f7a17d37368285d25f6426	True	False	eos	125	124	True	False	False	False	True	0.025307859794542684	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000883	d43f5e906fb591eb8eb61adec77d07404e98b8b28e0e08b4e8db642bfb62d286	True	False	eos	93	92	True	False	False	False	True	0.022018377489688865	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000884	2abd1dd3734d37cb28f9344192dff3b92797ff99beafd9615f5738bdd73ec55b	True	False	eos	135	134	True	False	False	False	True	0.03993971416995652	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000885	946a6ca808b33bda26c7456d3d5f75cb5f1637cfa467fc6b316a653b0254473f	True	False	eos	56	55	True	False	False	False	True	0.07485453618120798	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000886	cca5bd96a5abafa91e7fc72a3050ba0614d47fc3bdbe9c2bb88cb103161705fa	True	False	eos	117	116	True	False	False	False	True	0.023506793974015935	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000887	6a201d17cebaf11501b1346ba2bcd6c3d9971b1c009c646318d3307ef9560b26	True	False	eos	69	68	True	False	False	False	True	0.020872952401939083	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000888	94d525d638d95151b4de229b267eaa7375c51bffed75f7f3186276564dfc4ccb	True	False	eos	150	149	True	False	False	False	True	0.030230806370793603	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000889	4d15240600ecc4d9adab8e28682ba6406c3bf6b1cd9fc5a61bfd5d86ee373330	True	False	eos	87	86	True	False	False	False	True	0.045857672850349356	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000890	1a02c2a45b85324391ebac87e04b7641b3ff150e41be988d7a077247c5f3a8cc	True	False	eos	136	135	True	False	False	False	True	0.027089780486907387	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000891	78b0f3a2b2b68ee341ae17d14a54886495eabd383ba602ff7e5f85140799c6e7	True	False	eos	81	80	True	False	False	False	True	0.018852283770115504	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000892	52211b8597aa3ee2588f8cea719bff9418aa2bcc1c4182d74ed2087bb5ae98f5	False	True	length_cap	180	180	True	False	True	False	True	0.05607509339378085	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	generation_cap_warning	generation_cap_warning		excluded	unsupported	fail
vae_candidate_000893	e0418d8859cb8e82c87632e5f412cc137288a223a5201ad28455d8016dd946e2	True	False	eos	118	117	True	False	False	False	True	0.046896891374255234	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000894	80d47582a125f6161ae060ee831067b29e9a51085516c39a12acc95d250e1345	True	False	eos	140	139	True	False	False	False	True	0.034672094597673786	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000895	ae3e200e80e20ea626789747bae49c211374d5200f09b727ca3ec311d4e86935	True	False	eos	73	72	True	False	False	False	True	0.01915166664077838	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000896	92c52ddb68b9f2dbaa03a03c132e4d71a40294f2c3e4f1ddf206d2e3b0f3c505	True	False	eos	123	122	True	False	False	False	True	0.01776720278838287	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass
vae_candidate_000897	7f8a096c0a94875e4f541c3923c361223799a521843a5390cf31bc8be340c961	True	False	eos	56	55	True	False	False	False	True	0.0580319204929211	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000898	8be360d77114fbc18ecbe92fe2936a1f81b54ebd69fc202efdb3a04ea4a7db10	True	False	eos	117	116	True	False	False	False	True	0.011753011272541015	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail
vae_candidate_000899	05de6a85b151a6b600d1e22d692c4adf363098109f96c94e21210f88c7b874ef	True	False	eos	105	104	True	False	False	False	True	0.06471710867357985	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail
vae_candidate_000900	00c3e52305cebeb585232daa3807a2c50d3442e1f88be148c74ec535d271b178	True	False	eos	90	89	True	False	False	False	True	0.02078860096702511	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000901	7e6e24d98c390ff8736f88efd653d88a19e90d9e4cd8579221b1215607b11d49	True	False	eos	98	97	True	False	False	False	True	0.02541128896074872	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000902	9830d1dede3a9fe5475e7e4b531860b9099c1c11212d3eb396f1a099b6f84bb6	True	False	eos	150	149	True	False	False	False	True	0.017306179468619166	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000903	aca2abfc6de64d5a9afa9e8ed3e4b890b59444c00f66dec5bd0766213cb619ff	True	False	eos	96	95	True	False	False	False	True	0.011837745287116489	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
vae_candidate_000904	bfa524ef5e2f08d76faae767e4afaa60d34387eb3afe70cb32a993ea8e23d9e3	True	False	eos	68	67	True	False	False	False	True	0.04099542013034381	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass
vae_candidate_000905	3dd00c9183d716848d85329d9c73e90106f5b0093eabf627888ed7c79658f923	True	False	eos	93	92	True	False	False	False	True	0.016946701357833494	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass
