sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review
vae_candidate_000827	2d13bf7ec299309a710b814000b2a862df429a8b6a3ba974bdfc08644bbc9ee0	True	False	eos	98	97	True	False	False	False	True	0.03235402464106897	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	97	nat_49d3875a5ef4bbb644f9	"[""nat_49d3875a5ef4bbb644f9"", ""nat_69442765a7e1224b0435"", ""nat_d1b057f953bd558c0457"", ""nat_dad443e0412ef646de5e""]"	4	95	93.0	114	78	42	0.5384615384615384	0.8041237113402062	0.8210526315789474	0.4329896907216495	0.5670103092783505	resolved		346	13	True
vae_candidate_000828	03c5a8a7715bfacbc653d4c564fa0d059254ede1dc227a741b9589dc16a4f6f2	True	False	eos	106	105	True	False	False	False	True	0.02412055693352904	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	105	nat_4d722634e257d2a7d133	"[""nat_4d722634e257d2a7d133""]"	1	95	227.5	108	92	59	0.6413043478260869	0.8761904761904762	0.968421052631579	0.5619047619047619	0.4380952380952381	resolved		346	147	True
vae_candidate_000829	5aa4f56930f7279954abef2a8833936fd44006d21ec50de1a7403fde8f7ce171	True	False	eos	110	109	True	False	False	False	True	0.12351015090054984	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 39, ""end"": 48, ""length"": 10, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	109		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000830	afe5b594b7fc0e3d370c0b945d2eb52e0623fe4bfc3e6fcc805a634579eb6c08	True	False	eos	71	70	True	False	False	False	True	0.026111036469756318	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	70	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f""]"	1	73	225.0	77	66	50	0.7575757575757576	0.9428571428571428	0.9041095890410958	0.684931506849315	0.31506849315068497	resolved		346	78	True
vae_candidate_000831	9361907785efd7a6f8cf71a58ac328e8ed4b452e61306e59acc1f8a9cb3c0949	True	False	eos	60	59	True	False	False	False	True	0.09499778061319508	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	59		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000832	fed19e7c450e209797954aa2779ca2d7c0a70523c8a73bb900c2c37e39391d00	True	False	eos	62	61	True	False	False	False	True	0.10430605622706379	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	61	nat_39cf0fd21702af1ff2b1	"[""nat_39cf0fd21702af1ff2b1""]"	1	69	10.5	73	57	18	0.3157894736842105	0.9344262295081968	0.8260869565217391	0.2608695652173913	0.7391304347826086	resolved		346	12	True
vae_candidate_000833	a92c102addb607dee230c7f52d4461ec7cd7a82458bc78935c1d990d3698b11a	True	False	eos	164	163	True	False	False	False	True	0.03234907208257354	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	163		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000834	7012fd62d50445d5dadd356c4602853f1710bf5b2f633b3cfc5618b0cac9aef0	True	False	eos	118	117	True	False	False	False	True	0.017249698263494366	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	117	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05"", ""nat_9fd0842a53e077dc147a"", ""nat_b28a6bed955c267791e6""]"	3	109	195.5	121	105	53	0.5047619047619047	0.8974358974358975	0.963302752293578	0.452991452991453	0.5470085470085471	resolved		346	7	True
vae_candidate_000835	8fe1e9be69a12471df33802b86e26b5b2ebb9b2f1ccbd1543ffea7d41b2e4134	True	False	eos	88	87	True	False	False	False	True	0.04864574321299058	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	87	nat_0a6194eed91a047cb43e	"[""nat_0a6194eed91a047cb43e""]"	1	84	164.5	98	73	43	0.589041095890411	0.8390804597701149	0.8690476190476191	0.4942528735632184	0.5057471264367817	resolved		346	107	True
vae_candidate_000837	85edf590e9fbdf9ecac7122a4e59aa738fd552cabe14a8b9ab603d7c65c990fa	True	False	eos	109	108	True	False	False	False	True	0.02140542114378295	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	108		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000838	63195babbf6947910d95da0814a1e7ecfc1ce87a7def93a12779cfb51f0fe3b0	True	False	eos	87	86	True	False	False	False	True	0.029082796252732784	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	86	nat_b14dbbd56a14a6238029	"[""nat_b14dbbd56a14a6238029""]"	1	93	253.0	98	81	66	0.8148148148148148	0.9418604651162791	0.8709677419354839	0.7096774193548387	0.29032258064516125	resolved		346	207	True
vae_candidate_000840	0a3ac9ded1dec736dafd54d3f528757b157c5a285a094d769b2a48b91c924e37	True	False	eos	147	146	True	False	False	False	True	0.025940640229450473	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	146	nat_4469cb3e6c41fb1309a3	"[""nat_4469cb3e6c41fb1309a3""]"	1	148	189.5	171	123	66	0.5365853658536586	0.8424657534246576	0.831081081081081	0.44594594594594594	0.5540540540540541	resolved		346	86	True
vae_candidate_000841	90fa3d4dfd30e0eaa00831a122993a23ce8b72e8114037f263d9d33001a8e504	True	False	eos	96	95	True	False	False	False	True	0.014432820330464124	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_8189ed3c9ac18707f549	"[""nat_8189ed3c9ac18707f549"", ""nat_9ba949b2aab9e2be6898"", ""nat_9ca97034ea4d97950343"", ""nat_a49cfe7d33cec22c3905"", ""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1""]"	6	94	397.0	96	93	88	0.946236559139785	0.9789473684210527	0.9893617021276596	0.9263157894736842	0.0736842105263158	resolved		346	174	True
vae_candidate_000842	5fd1a782134e22add85d0ee1b99c40303694a8977a57cede508a03b9d8862809	True	False	eos	113	112	True	False	False	False	True	0.051605813929492955	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	112	nat_dc2b0da282a1a334132b	"[""nat_dc2b0da282a1a334132b""]"	1	102	24.0	120	94	27	0.2872340425531915	0.8392857142857143	0.9215686274509803	0.24107142857142858	0.7589285714285714	resolved		346	18	True
vae_candidate_000843	b86338297660445cc03d594186178109b41164c822a70363b8f65238a42279f4	True	False	eos	95	94	True	False	False	False	True	0.017198828190732103	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_6681febe116459c77b18	"[""nat_6681febe116459c77b18"", ""nat_86af2bea85657bdc848a"", ""nat_c8490949e18e771ed8c8"", ""nat_ccd25408209dd226eaf9"", ""nat_dc6aa26cbe06c32b68c2""]"	5	94	341.0	95	93	75	0.8064516129032258	0.9893617021276596	0.9893617021276596	0.7978723404255319	0.2021276595744681	resolved		346	182	True
vae_candidate_000844	fcd348111139db43201792b6a164c4a62e8d849c85a5eabff4dd72cb8f1c64dc	True	False	eos	125	124	True	False	False	False	True	0.02823128985815808	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	124		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000845	e8e930f1ca8a542b2c8f59cceabe0f523caf29057f5634059c82238042dc6f26	True	False	eos	128	127	True	False	False	False	True	0.013166074895572508	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	127	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	234.0	153	107	71	0.6635514018691588	0.84251968503937	0.8045112781954887	0.5338345864661654	0.46616541353383456	resolved		346	7	True
vae_candidate_000846	7849dfcc7540a457a27a5a25e6db7288c6cb343415c71faef71f01db0a66978c	True	False	eos	87	86	True	False	False	False	True	0.020805386880273547	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	86	nat_78005b3dddedd0251b7e	"[""nat_78005b3dddedd0251b7e"", ""nat_9fda348180c612303cdb"", ""nat_a49cfe7d33cec22c3905""]"	3	95	363.5	96	85	78	0.9176470588235294	0.9883720930232558	0.8947368421052632	0.8210526315789474	0.17894736842105263	resolved		346	153	True
vae_candidate_000847	0a8dba8187fed5d0380d525a72c037a91c55f8ddfe79352e40a674abc0b23d09	True	False	eos	142	141	True	False	False	False	True	0.02947986614592029	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	141	nat_6ee0ebbf185af1c7d346	"[""nat_6ee0ebbf185af1c7d346""]"	1	135	204.5	152	124	59	0.47580645161290325	0.8794326241134752	0.9185185185185185	0.41843971631205673	0.5815602836879432	resolved		346	49	True
vae_candidate_000848	a8a052f482d11557da816907f783189aa95e8dcb00aef77e08f497a11ca56698	True	False	eos	121	120	True	False	False	False	True	0.018104753848322115	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	120	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	119.5	148	117	48	0.41025641025641024	0.975	0.8068965517241379	0.3310344827586207	0.6689655172413793	resolved		346	18	True
vae_candidate_000849	50bd325cb916448a3757789beb994c0f535ae8fb61963d195909a339752796b2	True	False	eos	160	159	True	False	False	False	True	0.029671477452537065	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	159	nat_31b4ab378929e0c134fa	"[""nat_31b4ab378929e0c134fa""]"	1	155	239.5	182	132	78	0.5909090909090909	0.8301886792452831	0.8516129032258064	0.49056603773584906	0.5094339622641509	resolved		346	93	True
vae_candidate_000850	29c7b6a4bb5da4d6e7072e568df80fc6f07341c8f6476ef02aaa04f2956b1a60	True	False	eos	137	136	True	False	False	False	True	0.02630088458475221	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	136	nat_8d5392221648a605a7c2	"[""nat_8d5392221648a605a7c2""]"	1	134	255.5	153	117	75	0.6410256410256411	0.8602941176470589	0.8731343283582089	0.5514705882352942	0.44852941176470584	resolved		346	56	True
vae_candidate_000851	003b3bf5714edca9dc273553758f876f064a11ba1112517d842756956fe4c6a5	True	False	eos	102	101	True	False	False	False	True	0.031762448416637584	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	101	nat_833a1708482ad34125e2	"[""nat_833a1708482ad34125e2""]"	1	98	219.0	117	82	59	0.7195121951219512	0.8118811881188119	0.8367346938775511	0.5841584158415841	0.4158415841584159	resolved		346	5	True
vae_candidate_000852	b1f9aa12829c8c643e8a53f4f5e40e880aba94280b5aaff77553061e983912e5	True	False	eos	82	81	True	False	False	False	True	0.07320323043127372	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 20, ""end"": 25, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	81	nat_262acad32bf64e600812	"[""nat_262acad32bf64e600812""]"	1	75	1.5	89	67	22	0.3283582089552239	0.8271604938271605	0.8933333333333333	0.2716049382716049	0.7283950617283951	resolved		346	2	True
vae_candidate_000853	5dd73d8ea101649c3b7b057d62831f9d21dfb5d116a20fce4892c9658e8a9b04	True	False	eos	121	120	True	False	False	False	True	0.07675992734319616	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	120	nat_2b769a64bdbe24f6dbc7	"[""nat_2b769a64bdbe24f6dbc7""]"	1	147	5.5	149	118	32	0.2711864406779661	0.9833333333333333	0.8027210884353742	0.21768707482993196	0.782312925170068	resolved		346	2	True
vae_candidate_000854	90916544150818d2b9350341065a36e646514d3bc04c66c249f95263c3a10bcc	True	False	eos	110	109	True	False	False	False	True	0.010562851261829992	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	109	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_7ee1d64f80049d71603c""]"	2	95	306.0	113	91	76	0.8351648351648352	0.8348623853211009	0.9578947368421052	0.6972477064220184	0.3027522935779816	resolved		346	122	True
vae_candidate_000855	6d15d1dc68b13254231aeb778158ed0527b20b3db9537fe3c23919183f71de22	False	True	length_cap	180	180	True	False	True	False	True	0.04009772109149643	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 96, ""end"": 101, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	generation_cap_warning;homopolymer_warning	generation_cap_warning;homopolymer_warning		excluded	unsupported	fail	180		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000856	5bf07cc41ce67c19d96ab837b520720dcfd99d73bdadbc6f296ad3ab449256e2	True	False	eos	61	60	True	False	False	False	True	0.09660791589802921	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	60	nat_8d6274f78693091697cf	"[""nat_8d6274f78693091697cf""]"	1	70	80.0	74	56	33	0.5892857142857143	0.9333333333333333	0.8	0.4714285714285714	0.5285714285714286	resolved		346	11	True
vae_candidate_000858	5cbef6625d62a2739967088e20bad7edf85cbaa8ab6dff0146ba9b1f56273425	True	False	eos	135	134	True	False	False	False	True	0.027345678690963177	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	134	nat_942bc0624c6f9016a403	"[""nat_942bc0624c6f9016a403""]"	1	135	227.5	151	118	68	0.576271186440678	0.8805970149253731	0.8740740740740741	0.5037037037037037	0.49629629629629635	resolved		346	40	True
vae_candidate_000859	38e3dc73b473ca7f70876c11457beba2c6f4b79bfd8e9e4013ceed8bc64daf97	True	False	eos	134	133	True	False	False	False	True	0.026511790183527735	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	133	nat_45b0f1ea69baf732de14	"[""nat_45b0f1ea69baf732de14""]"	1	147	268.5	157	123	74	0.6016260162601627	0.924812030075188	0.8367346938775511	0.5034013605442177	0.4965986394557823	resolved		346	75	True
vae_candidate_000860	1f4f1763d3daf9681af62c77d778ed91fa70b73afe8fc9bb3d5761a3400cb8e4	True	False	eos	171	170	True	False	False	False	True	0.049728779441130216	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	170	nat_fb2578ea0ecaed2ea0af	"[""nat_fb2578ea0ecaed2ea0af""]"	1	157	202.0	188	139	64	0.460431654676259	0.8176470588235294	0.8853503184713376	0.3764705882352941	0.6235294117647059	resolved		346	68	True
vae_candidate_000861	e9d9faed55f789b7c311a12e02dc929739b85fe77e27feb11324c1cb354f10eb	True	False	eos	120	119	True	False	False	False	True	0.031000656868110925	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	119	nat_dc2b0da282a1a334132b	"[""nat_dc2b0da282a1a334132b""]"	1	102	83.0	124	97	33	0.3402061855670103	0.8151260504201681	0.9509803921568627	0.2773109243697479	0.7226890756302521	resolved		346	1	True
vae_candidate_000862	7df19ccea3d18907896fdeffad2f76bd0c01b54f74ece703ea4f88d1694fb600	True	False	eos	57	56	True	False	False	False	True	0.031199999174477206	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	56		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000863	0733124815550b9feb600d841ff59f782bf229804b3bb5498654bdd9d6733cad	True	False	eos	143	142	True	False	False	False	True	0.02957511644606864	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	142	nat_db787bdce100ebe0b52f	"[""nat_db787bdce100ebe0b52f""]"	1	137	121.5	165	114	54	0.47368421052631576	0.8028169014084507	0.8321167883211679	0.38028169014084506	0.619718309859155	resolved		346	11	True
vae_candidate_000864	cea87c1c0017d1266a785a8596bfaac50f236751230e254d17e5dab3887ac065	True	False	eos	140	139	True	False	False	False	True	0.03677722012047996	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	139	nat_d5cf1fda20a7d9852de3	"[""nat_d5cf1fda20a7d9852de3""]"	1	137	239.5	153	123	70	0.5691056910569106	0.8848920863309353	0.8978102189781022	0.5035971223021583	0.49640287769784175	resolved		346	118	True
vae_candidate_000865	f9990a44679b09fb58e13b9764642c3702230cdb08f71d16d6e95d98e53f3ec3	True	False	eos	54	53	True	False	False	False	True	0.05478425164099301	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	53		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000866	df7a85c960731293bb3cfc991887b88799573b875d9d10587f0e8b4f5231776b	True	False	eos	109	108	True	False	False	False	True	0.04238767838712392	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	108	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b"", ""nat_7ee1d64f80049d71603c""]"	2	94	82.5	114	88	40	0.45454545454545453	0.8148148148148148	0.9361702127659575	0.37037037037037035	0.6296296296296297	resolved		346	35	True
vae_candidate_000867	b570c2a498556c0e629a760c896eddb8734915821e62ed85c503b78f6a807717	True	False	eos	73	72	True	False	False	False	True	0.10585306911961778	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	72		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000868	8f9e77af16f74d18d4aed6992b197a8a0f5313262f9cb651a121f3b6a18baa49	True	False	eos	104	103	True	False	False	False	True	0.026506702747042504	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	103	nat_dc2b0da282a1a334132b	"[""nat_dc2b0da282a1a334132b""]"	1	102	133.0	122	83	44	0.5301204819277109	0.8058252427184466	0.8137254901960784	0.42718446601941745	0.5728155339805825	resolved		346	1	True
vae_candidate_000869	b3b9cb19dd7c43ffc26dd6375653459a223defd1d9192a8dc5fdec04034a018a	True	False	eos	98	97	True	False	False	False	True	0.026288566128108586	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	97		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000870	c9d76e96e73994ac782c30d80d336088df452c21b49fbaa30a3b223f6120e708	True	False	eos	113	112	True	False	False	False	True	0.06380595483502995	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	112	nat_69442765a7e1224b0435	"[""nat_69442765a7e1224b0435"", ""nat_fa2383cbfbff83286c61"", ""nat_fca422d4ddd5dcd65605""]"	3	96	28.0	118	90	28	0.3111111111111111	0.8035714285714286	0.9375	0.25	0.75	resolved		346	7	True
vae_candidate_000871	f1e0e1aae2d5d7d9e19dc74c2cf4fa508e07d7eb94c2d1343e401d5df8def4bc	True	False	eos	76	75	True	False	False	False	True	0.044347152664556216	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	75	nat_b3561a1e0242e2259486	"[""nat_b3561a1e0242e2259486""]"	1	76	2.0	86	65	19	0.2923076923076923	0.8666666666666667	0.8552631578947368	0.25	0.75	resolved		346	4	True
vae_candidate_000873	8750d03da299549c192fc8dcbf673dd1eaf5c161a99b2be519784e133945e2d9	True	False	eos	69	68	True	False	False	False	True	0.09102168556299298	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	68		[]	0											unresolved	no_reliable_reference	346	0	True
vae_candidate_000874	aeb8d1ed799994e3e1d5417c2ce205f4eb077843269a57653de853b498ecc85d	True	False	eos	91	90	True	False	False	False	True	0.030192724947487364	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	90	nat_ccd25408209dd226eaf9	"[""nat_ccd25408209dd226eaf9""]"	1	94	188.0	106	78	55	0.7051282051282052	0.8666666666666667	0.8297872340425532	0.5851063829787234	0.4148936170212766	resolved		346	169	True
vae_candidate_000875	abb5b95360d165cee616e91cd6e0ea9611a15609d426a1c2c05f2c1c4d61616a	True	False	eos	95	94	True	False	False	False	True	0.06818387313935373	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	94	nat_9ba949b2aab9e2be6898	"[""nat_9ba949b2aab9e2be6898""]"	1	95	94.5	108	81	45	0.5555555555555556	0.8617021276595744	0.8526315789473684	0.47368421052631576	0.5263157894736843	resolved		346	132	True
vae_candidate_000877	0ae56149186459a76f10bdc7ea130e999d8d2f5899274644ddb8d61fec4cdb14	True	False	eos	67	66	True	False	False	False	True	0.07116728788034321	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	66	nat_39cf0fd21702af1ff2b1	"[""nat_39cf0fd21702af1ff2b1""]"	1	69	74.5	78	57	27	0.47368421052631576	0.8636363636363636	0.8260869565217391	0.391304347826087	0.6086956521739131	resolved		346	28	True
vae_candidate_000878	caa3159d0ec21845d38ccfda85d56b636741897b7e427b17c0da776b1dcc5d73	True	False	eos	70	69	True	False	False	False	True	0.12402548474032614	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 11, ""end"": 17, ""length"": 7, ""residue"": ""G""}]"	True	False	[]	True	composition_outlier_warning;homopolymer_warning	composition_outlier_warning;homopolymer_warning		excluded	unsupported	fail	69	nat_440c141d3d83ed043c33	"[""nat_440c141d3d83ed043c33"", ""nat_49cef355c6ba3187ae5c""]"	2	76	43.5	77	68	24	0.35294117647058826	0.9855072463768116	0.8947368421052632	0.3157894736842105	0.6842105263157895	resolved		346	48	True
vae_candidate_000879	75ae47088dae62e360bfe9bcc0f8a858561b339494e6f5b7eebd08b2023ead9d	True	False	eos	75	74	True	False	False	False	True	0.04864632715296301	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	74	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	48.0	88	73	25	0.3424657534246575	0.9864864864864865	0.8390804597701149	0.28735632183908044	0.7126436781609196	resolved		346	22	True
vae_candidate_000880	8feedaf83043353c9b1d0080b453dc2a13d7f276d6b139295daeaeb97b3bba90	True	False	eos	131	130	True	False	False	False	True	0.024716290215659388	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	130	nat_4b655799ef9e19953b56	"[""nat_4b655799ef9e19953b56""]"	1	133	51.5	151	112	42	0.375	0.8615384615384616	0.8421052631578947	0.3157894736842105	0.6842105263157895	resolved		346	1	True
vae_candidate_000882	db801ed9053597c33f2972d53072dbcbd3e79bffd9f7a17d37368285d25f6426	True	False	eos	125	124	True	False	False	False	True	0.025307859794542684	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	124	nat_8bfb3056e00dc3525ee8	"[""nat_8bfb3056e00dc3525ee8""]"	1	145	316.0	153	116	79	0.6810344827586207	0.9354838709677419	0.8	0.5448275862068965	0.45517241379310347	resolved		346	35	True
vae_candidate_000883	d43f5e906fb591eb8eb61adec77d07404e98b8b28e0e08b4e8db642bfb62d286	True	False	eos	93	92	True	False	False	False	True	0.022018377489688865	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	92	nat_943ce15fb7773fa3a769	"[""nat_943ce15fb7773fa3a769"", ""nat_c8490949e18e771ed8c8""]"	2	94	320.5	98	88	75	0.8522727272727273	0.9565217391304348	0.9361702127659575	0.7978723404255319	0.2021276595744681	resolved		346	165	True
vae_candidate_000884	2abd1dd3734d37cb28f9344192dff3b92797ff99beafd9615f5738bdd73ec55b	True	False	eos	135	134	True	False	False	False	True	0.03993971416995652	0.06381829728796116	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	134	nat_e10062d88e50908c95d3	"[""nat_e10062d88e50908c95d3"", ""nat_e8032b7ad48d42a9adf3""]"	2	135	201.0	157	112	59	0.5267857142857143	0.835820895522388	0.8296296296296296	0.43703703703703706	0.5629629629629629	resolved		346	95	True
vae_candidate_000885	946a6ca808b33bda26c7456d3d5f75cb5f1637cfa467fc6b316a653b0254473f	True	False	eos	56	55	True	False	False	False	True	0.07485453618120798	0.06381829728796116	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	55		[]	0											unresolved	no_reliable_reference	346	0	True
