sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	score_ready	score_exclusion_reason	ranking_eligible	exclusion_reason
vae_candidate_000758	c2bf1c3df58082f2902415428e895f788b52c541f8d19b6a203b6dfe8e8efc9d	True	False	eos	97	96	True	False	False	False	True	0.0566009436503	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	96	nat_729a9790a662e92ab379	"[""nat_729a9790a662e92ab379""]"	1	96	175	102	90	48	0.533333333333	0.9375	0.9375	0.5	0.5	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:18-56	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	757	1	0	1	757	96			False	family_not_supported_gvpa
vae_candidate_000759	155b8aa2c29b7b40ffc7cfd976e1d3c07ed2dfb3122b250690491cd06c41c1f9	True	False	eos	92	91	True	False	False	False	True	0.0650284879022	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	91	nat_81de2b78d291d512c1e2	"[""nat_81de2b78d291d512c1e2""]"	1	92	63.5	109	74	30	0.405405405405	0.813186813187	0.804347826087	0.326086956522	0.673913043478	resolved		346	17	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	758	1	0	1	758	91			False	family_not_supported_gvpa
vae_candidate_000760	cbf5cec3a5bbef82c4929a1d5257f1b7d29ae68233e7f494c7d72357258df5e0	True	False	eos	145	144	True	False	False	False	True	0.0601139170288	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	144	nat_5c045ab07969cb21b0ad	"[""nat_5c045ab07969cb21b0ad""]"	1	142	65	169	117	43	0.367521367521	0.8125	0.823943661972	0.298611111111	0.701388888889	resolved		346	7	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	759	1	0	1	759	144			False	family_not_supported_gvpa
vae_candidate_000761	776c69ca9157302bfa1012cdeb92a3452833f29a4cdcba93a7760fdb5cbf6ba0	True	False	eos	97	96	True	False	False	False	True	0.0829548790517	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	96	nat_4cea385a8794a0b112c3	"[""nat_4cea385a8794a0b112c3"", ""nat_4e9e86277af05dbd050d""]"	2	94	22	112	78	26	0.333333333333	0.8125	0.829787234043	0.270833333333	0.729166666667	resolved		346	5	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	760	1	0	1	760	96			False	family_not_supported_gvpa
vae_candidate_000762	ec2f54b36e4a1df36de69a34402e5925d468d345ea48e54e014619e15ae7c443	True	False	eos	117	116	True	False	False	False	True	0.074642945108	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	116	nat_c74d6e1106797b3a3d0f	"[""nat_c74d6e1106797b3a3d0f""]"	1	133	43	140	109	39	0.357798165138	0.939655172414	0.81954887218	0.293233082707	0.706766917293	resolved		346	2	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	761	1	0	1	761	116			False	family_not_supported_gvpa
vae_candidate_000763	0f756f70a3439d23f91b8a31f4b1dd1ba63299f62c0afed8ad9bc4aa55e074d3	True	False	eos	150	149	True	False	False	False	True	0.024976997767	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	149		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:73-107	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	762	1	0	1	762	149			False	family_not_supported_gvpa
vae_candidate_000764	5796920198068937986aed525a93b9227a45b8abf3dc33f2b008a800c5c9f22c	True	False	eos	165	164	True	False	False	False	True	0.0190868593184	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	164	nat_ae1ae553d673be7a537f	"[""nat_ae1ae553d673be7a537f""]"	1	157	279	184	137	83	0.605839416058	0.835365853659	0.872611464968	0.506097560976	0.493902439024	resolved		346	88	True	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	763	1	0	1	763	164			False	family_not_supported_gvpa
vae_candidate_000765	a375f8567dde6cb540baf643ac4031b5a1f8fb10c29634ba36c9e40777d8a156	True	False	eos	140	139	True	False	False	False	True	0.0189707611939	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	139		[]	0											unresolved	no_reliable_reference	346	0	True	no_extra_domain_evidence		1	0	PF00741:57-95	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	764	1	0	1	764	139			False	family_not_supported_gvpa
vae_candidate_000766	ba41a924ce5509103a1ef2c2b21082433c1692cce1732672e7a4b1bbd96b4d4c	True	False	eos	106	105	True	False	False	False	True	0.0534189141788	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	105	nat_4a87fc740463a61b2d05	"[""nat_4a87fc740463a61b2d05""]"	1	109	9	121	93	25	0.268817204301	0.885714285714	0.853211009174	0.229357798165	0.770642201835	resolved		346	7	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	765	1	0	1	765	105			False	family_not_supported_gvpa
vae_candidate_000767	b0cd76755224a357964ac3b477179e7822245e43881cfb7f9c5faf655e5cdc41	True	False	eos	116	115	True	False	False	False	True	0.0255272332369	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	115	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_4482775e0979509e45d2"", ""nat_48f4fc548c0153a5775e"", ""nat_49d3875a5ef4bbb644f9"", ""nat_4b58b860e36e01bdb682"", ""nat_842bc418f0682cd2a9c8"", ""nat_a8908cb0d732ddf5c6d4""]"	7	94	295	115	94	69	0.734042553191	0.817391304348	1	0.6	0.4	resolved		346	79	True	no_extra_domain_evidence		1	0	PF00741:19-57	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	766	1	0	1	766	115			False	family_not_supported_gvpa
vae_candidate_000768	1a108f473a3011d7b538b4ff90895286fb3efe6b5e0d73b53e16f1f146060b5b	True	False	eos	75	74	True	False	False	False	True	0.052222203817	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	74	nat_49cef355c6ba3187ae5c	"[""nat_49cef355c6ba3187ae5c""]"	1	76	135.5	87	63	37	0.587301587302	0.851351351351	0.828947368421	0.486842105263	0.513157894737	resolved		346	52	True	no_extra_domain_evidence		1	0	PF00741:13-49	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	767	1	0	1	767	74			False	family_not_supported_gvpa
vae_candidate_000769	62b51ba4c37b9b4440958828679c9923be9c36859f53cfcd5acd49a9ddaa514b	True	False	eos	109	108	True	False	False	False	True	0.0706188157098	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	108		[]	0											unresolved	no_reliable_reference	346	0	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	768	1	0	1	768	108			False	family_not_supported_gvpa
vae_candidate_000770	31db7db6d5709aba0982d4dc48c7d0b8cb9a421d87b0e2c45cf74d273d2d859f	True	False	eos	72	71	True	False	False	False	True	0.102038675248	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	71	nat_49cef355c6ba3187ae5c	"[""nat_49cef355c6ba3187ae5c""]"	1	76	6	85	62	18	0.290322580645	0.87323943662	0.815789473684	0.236842105263	0.763157894737	resolved		346	2	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	769	1	0	1	769	71			False	family_not_supported_gvpa
vae_candidate_000771	e8c2991d237c408dff12163719380705eb7d82e82f0ef877ef5f40032ce6d1be	True	False	eos	139	138	True	False	False	False	True	0.0546534047626	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	138	nat_43e7561c7d05facf2895	"[""nat_43e7561c7d05facf2895""]"	1	140	39.5	160	118	40	0.338983050847	0.855072463768	0.842857142857	0.285714285714	0.714285714286	resolved		346	80	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	770	1	0	1	770	138			False	family_not_supported_gvpa
vae_candidate_000772	613efa5fbe19638ebf41534ce5fb3595a8c485cd5544dee03a766612aafc303c	True	False	eos	99	98	True	False	False	False	True	0.0164919596091	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_4482775e0979509e45d2"", ""nat_4b58b860e36e01bdb682""]"	3	94	380	101	91	88	0.967032967033	0.928571428571	0.968085106383	0.897959183673	0.102040816327	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	58.1	5.6e-18	4.3e-18	58.5	1	True	0.8114754098	1	39	13	51	23	23	23	1	1	nat_4b58b860e36e01bdb682	0.91489	0.877547551	0.9591836735	0.9894736842	7.8e-46	vae_candidate_000157	0.8484820202	0.1515179798	True	0.102040816327		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	771	1	0	1	771	98	True		True	
vae_candidate_000773	01c52097b021df25b3a4f7828a1296859cac767f1567194db0d9e417a66e2771	True	False	eos	141	140	True	False	False	False	True	0.0373011492386	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	140	nat_55802cc1c7918b91c298	"[""nat_55802cc1c7918b91c298""]"	1	139	161	157	122	54	0.44262295082	0.871428571429	0.877697841727	0.385714285714	0.614285714286	resolved		346	39	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	772	1	0	1	772	140			False	family_not_supported_gvpa
vae_candidate_000774	8befc0863f8a7fd559d8ff334ff2f388cfb54b3ab7fb6b288bd252bef8530aea	True	False	eos	63	62	True	False	False	False	True	0.0515773451576	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	62	nat_2708b2500f3eefced6c0	"[""nat_2708b2500f3eefced6c0""]"	1	69	22.5	69	62	17	0.274193548387	1	0.898550724638	0.246376811594	0.753623188406	resolved		346	1	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	773	1	0	1	773	62			False	family_not_supported_gvpa
vae_candidate_000775	41650ce65b849aee82019314a93a899ba1a2a9d2a82f8495f790e6a8a8280265	True	False	eos	75	74	True	False	False	False	True	0.0303449108029	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	pass	74	nat_1ed909a554bd91f8870f	"[""nat_1ed909a554bd91f8870f"", ""nat_ea5746ec582bf06f4e03""]"	2	73	207	77	70	47	0.671428571429	0.945945945946	0.958904109589	0.635135135135	0.364864864865	resolved		346	100	True	no_extra_domain_evidence		1	0	PF00741:10-53	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	774	1	0	1	774	74			False	family_not_supported_gvpa
vae_candidate_000776	81849296635926efefca4a0292c412ab7290b506ad90fe6153836958a56a1d53	True	False	eos	137	136	True	False	False	False	True	0.0719851175547	0.063818297288	True	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	composition_outlier_warning	composition_outlier_warning		excluded	unsupported	fail	136	nat_d5cf1fda20a7d9852de3	"[""nat_d5cf1fda20a7d9852de3""]"	1	137	36	163	110	42	0.381818181818	0.808823529412	0.802919708029	0.306569343066	0.693430656934	resolved		346	7	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	775	1	0	1	775	136			False	family_not_supported_gvpa
vae_candidate_000777	9edef0b829b9e263d9ff94c8ffa3aa38b5fed56cc768c084cf8f9c47785511e5	True	False	eos	98	97	True	False	False	False	True	0.0349370811956	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	97		[]	0											unresolved	no_reliable_reference	346	0	True	manual_review	multiple_pf00741_segments	2	0	PF00741:12-41;PF00741:39-70	no_extra_tm_evidence	0		base:manual_review;domain:multiple_pf00741_segments	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	776	1	0	1	776	97			False	family_not_supported_gvpa
vae_candidate_000778	03d886fe2f8f51e82ddd2904008fd3427cea8f60baeacaeaa1de2814adbfd2c4	True	False	eos	171	170	True	False	False	False	True	0.0429477244244	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	170	nat_1f2decc9d9629b127278	"[""nat_1f2decc9d9629b127278""]"	1	158	48.5	190	138	51	0.369565217391	0.811764705882	0.873417721519	0.3	0.7	resolved		346	19	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	777	1	0	1	777	170			False	family_not_supported_gvpa
vae_candidate_000779	cf302f24d7888728cef2786b7072bf540a802f6e05570a44c22e338c17cf0806	True	False	eos	121	120	True	False	False	False	True	0.0338774380149	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				ambiguous_exploration	gvpa_gvpj_ambiguous	pass	120	nat_d57269e318a762146774	"[""nat_d57269e318a762146774""]"	1	137	197.5	146	111	67	0.603603603604	0.925	0.810218978102	0.489051094891	0.510948905109	resolved		346	36	True	no_extra_domain_evidence		1	0	PF00741:24-61	no_extra_tm_evidence	0		base:manual_review	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	778	1	0	1	778	120			False	family_not_supported_gvpa
vae_candidate_000780	208eaad59261e36f4a364f17d161710de4fc052ef77f34bdf4a2d9aebb851ed8	True	False	eos	90	89	True	False	False	False	True	0.0137125167398	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_a36a3359d46f89a3e9c6	"[""nat_a36a3359d46f89a3e9c6""]"	1	93	373	94	88	86	0.977272727273	0.988764044944	0.94623655914	0.924731182796	0.0752688172043	resolved		346	191	False	no_extra_domain_evidence		1	0	PF00741:9-47	no_extra_tm_evidence	0			False	detected	60.1	1.3e-18	1e-18	60.5	1	True	0.9836065574	1	39	9	47	23	23	23	1	1	nat_3e6bf91c590be6684eed	0.88298	0.88298	1	1	4.37e-44	vae_candidate_000857	0.9021707609	0.09782923913	True	0.0752688172043		sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	779	1	0	1	779	89	True		True	
vae_candidate_000781	e9fa0318e74624e17cc33e0650e80cceeb4d463ff30d5e676858039a87c0c445	True	False	eos	83	82	True	False	False	False	True	0.0530002602899	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	True	"[{""start"": 53, ""end"": 58, ""length"": 6, ""residue"": ""G""}]"	True	False	[]	True	homopolymer_warning	homopolymer_warning		excluded	unsupported	fail	82	nat_b9d147aeaac9ffa9d0f3	"[""nat_b9d147aeaac9ffa9d0f3""]"	1	87	35	93	76	29	0.381578947368	0.926829268293	0.873563218391	0.333333333333	0.666666666667	resolved		346	66	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	780	1	0	1	780	82			False	family_not_supported_gvpa
vae_candidate_000782	f5550bed79d2acbc77667248d8428d10b9184821532126fd880a1988f07ab7dd	True	False	eos	165	164	True	False	False	False	True	0.0571901440887	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				excluded	unsupported	fail	164	nat_158c0216b95ce3304bfe	"[""nat_158c0216b95ce3304bfe""]"	1	156	90	188	132	51	0.386363636364	0.80487804878	0.846153846154	0.310975609756	0.689024390244	resolved		346	2	True	no_pfam_hit		0	0		no_extra_tm_evidence	0		base:manual_review;domain:no_pfam_hit_unresolved	True							False																				False			sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	781	1	0	1	781	164			False	family_not_supported_gvpa
