sequence_id	sequence_sha256	terminated_by_eos	hit_generation_cap	stop_reason	raw_token_length	length	standard_aa_only	duplicate_candidate	generation_cap_warning	low_complexity_warning	composition_outlier_checked	composition_js_divergence	composition_js_threshold	composition_outlier_warning	training_match_checked	exact_training_match	training_match_ids	reference_match_checked	exact_reference_match	reference_match_ids	hydrophobic_checked	hydrophobic_warning	hydrophobic_segments	homopolymer_checked	homopolymer_warning	homopolymer_segments	tandem_repeat_checked	tandem_repeat_warning	tandem_repeat_segments	qc_pass	qc_reasons	qc_warnings	qc_failures	pool	family_status	pf00741_status	global_query_length	global_closest_reference_id	global_closest_reference_ids	global_closest_reference_tie_count	global_target_length	global_alignment_score	global_alignment_length	global_aligned_pairs	global_identical_residues	global_identity	global_query_coverage	global_target_coverage	global_effective_identity	global_distance	global_distance_status	global_distance_reason	global_reference_count	global_resolved_reference_count	manual_review	domain_review_status	domain_warning_reasons	pf00741_hit_segments	non_target_hit_count	domain_architecture	tm_review_status	tm_segment_count	tm_segments_1based_inclusive	c_review_reasons	c_manual_review	domain_status	domain_score	domain_evalue	sequence_evalue	sequence_score	model_coverage	domain_pass	constraint_score	hmm_from	hmm_to	alignment_from	alignment_to	conserved_sites_total	conserved_sites_covered	conserved_sites_matched	conservation_coverage	conservation_score	closest_reference_id	closest_reference_pident	closest_reference_effective_identity	closest_reference_query_coverage	closest_reference_target_coverage	closest_reference_evalue	nearest_candidate_id	nearest_candidate_identity	nearest_candidate_distance	domain_evaluated	novelty_score	uniqueness_score	generator_type	model_checkpoint	checkpoint_sha256	reference_release_id	split_manifest_sha256	vocabulary_sha256	generation_seed	sample_index	temperature	top_k	top_p	latent_id	sequence_length	uniqueness_resolved_fraction	uniqueness_lower_bound	uniqueness_upper_bound	uniqueness_reference_pool_size	score_ready	score_exclusion_reason
vae_candidate_000572	f4801e8d1850a1d2995436a8f4f51f7f0b65b5cb88fe831f187ed6826632267d	True	False	eos	88	87	True	False	False	False	True	0.0191084546886	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	87	nat_73e0b5aa88a198c56cae	"[""nat_73e0b5aa88a198c56cae""]"	1	87	275.5	91	83	67	0.807228915663	0.954022988506	0.954022988506	0.770114942529	0.229885057471	resolved		346	189	False	no_extra_domain_evidence		1	0	PF00741:9-49	no_extra_tm_evidence	0			False	detected	51.8	5.1e-16	3.5e-16	52.4	1	True	0.4426229508	1	39	9	49	23	23	23	1	1	nat_81de2b78d291d512c1e2	0.825	0.7173913043	0.9195402299	0.8695652174	5.47e-41	vae_candidate_000780	0.7415748315	0.2584251685	True	0.229885057471	0.346671321551	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	571	1	0	1	571	87	0.77037037037	0.26706531438	0.49669494401	136	True	
vae_candidate_000574	23b6f03457cac32e64cd3593e50abd9ca62ce8075a3001f7ff9c744219e03a66	True	False	eos	95	94	True	False	False	False	True	0.0141384099728	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_1f7ab0dfc808b4ef03c3	"[""nat_1f7ab0dfc808b4ef03c3"", ""nat_92d7d81f95603487cd9c""]"	2	95	407	97	92	89	0.967391304348	0.978723404255	0.968421052632	0.936842105263	0.0631578947368	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.9	1.6e-18	1.2e-18	60.2	1	True	0.9754098361	1	39	12	50	23	23	23	1	1	nat_92d7d81f95603487cd9c	0.94681	0.9368435789	1	0.9894736842	2.1e-58	vae_candidate_000338	0.8829807447	0.1170192553	True	0.0631578947368	0.274846293957	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	573	1	0	1	573	94	0.844444444444	0.232092426008	0.387647981564	136	True	
vae_candidate_000582	53112e9da4634e57b4252d683fc5b2f5974987ffed923842cac2b310487cdafa	True	False	eos	87	86	True	False	False	False	True	0.0184141044578	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	86	nat_05d62502987d9405b8af	"[""nat_05d62502987d9405b8af"", ""nat_4dc9c1477d3d6b181da7""]"	2	95	344	96	85	79	0.929411764706	0.988372093023	0.894736842105	0.831578947368	0.168421052632	resolved		346	212	True	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0		base:manual_review	True	detected	59.4	2.2e-18	1.7e-18	59.8	1	True	0.9344262295	1	39	12	50	23	23	23	1	1	nat_5d40201e59780a4578e1	0.85393	0.7999975789	1	0.9368421053	3.79e-48	vae_candidate_000029	0.8111106667	0.1888893333	True	0.168421052632	0.294206244096	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	581	1	0	1	581	86	0.807407407407	0.237544300788	0.430136893381	136	True	
vae_candidate_000588	dd111bef68824755ae99208d23b1c9cbb41ad5e7507b9d44ed02105bbbd638f8	True	False	eos	100	99	True	False	False	False	True	0.0416771849823	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	99	nat_fca422d4ddd5dcd65605	"[""nat_fca422d4ddd5dcd65605""]"	1	96	256.5	103	92	64	0.695652173913	0.929292929293	0.958333333333	0.646464646465	0.353535353535	resolved		346	158	False	no_extra_domain_evidence		1	0	PF00741:18-56	no_extra_tm_evidence	0			False	detected	53.2	1.9e-16	1.3e-16	53.7	0.9743589744	True	0.5163934426	2	39	19	56	23	23	20	1	0.8695652174	nat_fca422d4ddd5dcd65605	0.67059	0.5757590909	0.8585858586	0.8854166667	1.6e-28	vae_candidate_000772	0.6262585859	0.3737414141	True	0.353535353535	0.476368138669	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	587	1	0	1	587	99	0.822222222222	0.391680469572	0.56945824735	136	True	
vae_candidate_000591	a44b36092f9f5eb0d9fb6677d734c75644dcffc80a5b588518b668125c251a6f	True	False	eos	89	88	True	False	False	False	True	0.0499931306331	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	88	nat_7ee1d64f80049d71603c	"[""nat_7ee1d64f80049d71603c"", ""nat_9fda348180c612303cdb"", ""nat_acb38079c01f07d0de6f"", ""nat_b47c8eec954491beb714""]"	4	95	276.5	97	86	66	0.767441860465	0.977272727273	0.905263157895	0.694736842105	0.305263157895	resolved		346	197	True	no_extra_domain_evidence		1	0	PF00741:13-52	no_extra_tm_evidence	0		base:manual_review	True	detected	50.7	1.2e-15	8.9e-16	51.1	1	True	0.4344262295	1	39	13	52	23	23	20	1	0.8695652174	nat_7ee1d64f80049d71603c	0.68421	0.68421	1	1	2.7e-36	vae_candidate_000058	0.6590922727	0.3409077273	True	0.305263157895	0.411311471014	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	590	1	0	1	590	88	0.77037037037	0.316862170263	0.546491799892	136	True	
vae_candidate_000598	7518a0b61745860a85edb12a3f0feb56fa06f0f7e51d349b7f5d9fd28b63adb9	True	False	eos	95	94	True	False	False	False	True	0.0185002631924	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	94	nat_4b58b860e36e01bdb682	"[""nat_4b58b860e36e01bdb682""]"	1	95	390	96	93	85	0.913978494624	0.989361702128	0.978947368421	0.894736842105	0.105263157895	resolved		346	181	False	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0			False	detected	58.1	5.5e-18	4.2e-18	58.5	1	True	0.8114754098	1	39	13	51	23	23	23	1	1	nat_05d62502987d9405b8af	0.92222	0.8736821053	0.9574468085	0.9473684211	2.16e-48	vae_candidate_000399	0.8617	0.1383	True	0.105263157895	0.294015754569	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	597	1	0	1	597	94	0.851851851852	0.250457865003	0.398606013152	136	True	
vae_candidate_000618	c50908e812ce9eb1076293f3c44239f62df5eaa2b3f58242d930d895276f12be	True	False	eos	96	95	True	False	False	False	True	0.0200984675005	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_1f956fdbc151f2ec0ffb	"[""nat_1f956fdbc151f2ec0ffb"", ""nat_4b58b860e36e01bdb682"", ""nat_7ee1d64f80049d71603c"", ""nat_c468502803b4ab5981f1"", ""nat_d5d6f3cedb33fb3328b6""]"	5	95	396	96	94	85	0.904255319149	0.989473684211	0.989473684211	0.894736842105	0.105263157895	resolved		346	183	True	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0		base:manual_review	True	detected	58.4	4.7e-18	3.5e-18	58.8	1	True	0.8524590164	1	39	13	51	23	23	23	1	1	nat_1f956fdbc151f2ec0ffb	0.9011	0.8631589474	0.9578947368	0.9578947368	2.69e-47	vae_candidate_000841	0.8631574737	0.1368425263	True	0.105263157895	0.289412722409	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	617	1	0	1	617	95	0.859259259259	0.248680561478	0.389421302218	136	True	
vae_candidate_000623	80b5c56178ba97e5622b6da029531bf9eabd793b3017226202bfbc9f57263578	True	False	eos	94	93	True	False	False	False	True	0.012884397599	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	93	nat_c8490949e18e771ed8c8	"[""nat_c8490949e18e771ed8c8"", ""nat_ccd25408209dd226eaf9""]"	2	94	386.5	95	92	86	0.934782608696	0.989247311828	0.978723404255	0.914893617021	0.0851063829787	resolved		346	182	True	no_extra_domain_evidence		1	0	PF00741:10-48	no_extra_tm_evidence	0		base:manual_review	True	detected	60	1.5e-18	1.1e-18	60.4	1	True	0.9836065574	1	39	10	48	23	23	23	1	1	nat_62bc5089576517d5fad1	0.90323	0.90323	1	1	4.17e-47	vae_candidate_000070	0.91398	0.08602	True	0.0851063829787	0.278798732564	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	622	1	0	1	622	93	0.844444444444	0.235430040832	0.390985596387	136	True	
vae_candidate_000627	a5ccbbda7cb5bf3b459f0c698f53230b9aaae4b837b52b8d7fcda29974d74776	True	False	eos	91	90	True	False	False	False	True	0.0124852361828	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	90	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	346.5	93	90	75	0.833333333333	1	0.967741935484	0.806451612903	0.193548387097	resolved		346	196	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	59.3	2.4e-18	2e-18	59.6	1	True	0.9180327869	1	39	12	50	23	23	23	1	1	nat_b5ccff48f879b7cc34ad	0.84091	0.8043486957	0.9777777778	0.9565217391	1.26e-47	vae_candidate_000995	0.8064483871	0.1935516129	True	0.193548387097	0.31801628488	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	626	1	0	1	626	90	0.866666666667	0.275614113563	0.408947446896	136	True	
vae_candidate_000633	afb6b4748aad8a36281584e1dad95ba42f4a7fbe947fb58621fcf54996be2c86	True	False	eos	100	99	True	False	False	False	True	0.0115414733066	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	99	nat_9fda348180c612303cdb	"[""nat_9fda348180c612303cdb""]"	1	95	239.5	108	86	62	0.720930232558	0.868686868687	0.905263157895	0.626262626263	0.373737373737	resolved		346	157	False	no_extra_domain_evidence		1	0	PF00741:9-47	no_extra_tm_evidence	0			False	detected	58.5	4.1e-18	3.2e-18	58.9	1	True	0.8524590164	1	39	9	47	23	23	23	1	1	nat_4f76b230eb60279eb5dd	0.61053	0.5858621212	0.9595959596	1	1.25e-30	vae_candidate_000364	0.6666690909	0.3333309091	True	0.373737373737	0.46080210717	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	632	1	0	1	632	99	0.822222222222	0.378881732562	0.55665951034	136	True	
vae_candidate_000635	7b2c8269e84e7bb33fae6cd8d3780b01365b73305e754cafee6c195195a65cb3	True	False	eos	90	89	True	False	False	False	True	0.0146933896951	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_30c8db5b2a48ec02340b	"[""nat_30c8db5b2a48ec02340b""]"	1	94	315	96	87	73	0.83908045977	0.977528089888	0.925531914894	0.776595744681	0.223404255319	resolved		346	187	False	no_extra_domain_evidence		1	0	PF00741:13-51	no_extra_tm_evidence	0			False	detected	57.8	7e-18	5.6e-18	58.1	1	True	0.8032786885	1	39	13	51	23	23	23	1	1	nat_30c8db5b2a48ec02340b	0.82022	0.7765912766	1	0.9468085106	3.87e-44	vae_candidate_000582	0.7865123596	0.2134876404	True	0.223404255319	0.329315199642	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	634	1	0	1	634	89	0.837037037037	0.27564901896	0.438611981923	136	True	
vae_candidate_000638	a7a50b47d4a9a44506c4d7b38fb94d12bcfe96b96aa2f872b267336c89d1c597	True	False	eos	90	89	True	False	False	False	True	0.0169575431747	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	89	nat_fa2383cbfbff83286c61	"[""nat_fa2383cbfbff83286c61""]"	1	96	338.5	96	89	77	0.865168539326	1	0.927083333333	0.802083333333	0.197916666667	resolved		346	195	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	56.4	1.9e-17	1.3e-17	56.9	1	True	0.7131147541	1	39	11	49	23	23	23	1	1	nat_b5ccff48f879b7cc34ad	0.83333	0.7608665217	0.9438202247	0.9130434783	1.59e-43	vae_candidate_000841	0.7578957895	0.2421042105	True	0.197916666667	0.335193036713	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	637	1	0	1	637	89	0.851851851852	0.285534809052	0.4336829572	136	True	
vae_candidate_000652	8398475e250133c7c12cf15ec3507718435f4a57d6a7f1c5e00bce374b55eea5	True	False	eos	85	84	True	False	False	False	True	0.0213560516655	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	84	nat_4d627ec7ce40cceb1d25	"[""nat_4d627ec7ce40cceb1d25""]"	1	78	240	85	77	58	0.753246753247	0.916666666667	0.987179487179	0.690476190476	0.309523809524	resolved		346	219	False	no_extra_domain_evidence		1	0	PF00741:11-49	no_extra_tm_evidence	0			False	detected	60.9	7.7e-19	5.9e-19	61.2	1	True	0.9918032787	1	39	11	49	23	23	23	1	1	nat_8f5ca23cd23d0262e12b	0.74667	0.6666696429	0.8928571429	0.9868421053	9.33e-35	vae_candidate_000876	0.6547602381	0.3452397619	True	0.309523809524	0.393835631502	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	651	1	0	1	651	84	0.740740740741	0.291730097409	0.550989356668	136	True	
vae_candidate_000666	d00ef087190b31c0e2913c6b659c39df42c2782f19d50215427a54feb91abe3b	True	False	eos	100	99	True	False	False	False	True	0.0288141454137	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	99	nat_7d45d6cf3df5d3d36985	"[""nat_7d45d6cf3df5d3d36985""]"	1	95	289	104	90	68	0.755555555556	0.909090909091	0.947368421053	0.686868686869	0.313131313131	resolved		346	158	False	no_extra_domain_evidence		1	0	PF00741:12-50	no_extra_tm_evidence	0			False	detected	59.6	2e-18	1.6e-18	59.9	1	True	0.9590163934	1	39	12	50	23	23	23	1	1	nat_4cea385a8794a0b112c3	0.71429	0.656569596	0.9191919192	0.9680851064	5.42e-39	vae_candidate_000635	0.696969697	0.303030303	True	0.313131313131	0.408006361769	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	665	1	0	1	665	99	0.888888888889	0.362672321572	0.473783432683	136	True	
vae_candidate_000685	795186849f83612a04d6ea280ca3c86f7ef297d6f2b237dff27dc036ecca7766	True	False	eos	107	106	True	False	False	False	True	0.0166866572236	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	106	nat_86af2bea85657bdc848a	"[""nat_86af2bea85657bdc848a""]"	1	93	375	106	93	85	0.913978494624	0.877358490566	1	0.801886792453	0.198113207547	resolved		346	149	False	no_extra_domain_evidence		1	0	PF00741:22-60	no_extra_tm_evidence	0			False	detected	54.4	8.3e-17	6e-17	54.8	1	True	0.5655737705	1	39	22	60	23	23	23	1	1	nat_1f956fdbc151f2ec0ffb	0.94253	0.7735859434	0.820754717	0.9157894737	9.47e-54	vae_candidate_000467	0.7735849057	0.2264150943	True	0.198113207547	0.344114999328	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	684	1	0	1	684	106	0.792592592593	0.272742999468	0.480150406875	136	True	
vae_candidate_000696	4175451b8194645180cc583ad73672e0d34e2d66dd3a96e3cc4b4e9831e1116d	True	False	eos	103	102	True	False	False	False	True	0.00928910713337	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	102	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e""]"	1	96	393.5	102	96	84	0.875	0.941176470588	1	0.823529411765	0.176470588235	resolved		346	158	False	no_extra_domain_evidence		1	0	PF00741:19-57	no_extra_tm_evidence	0			False	detected	58.3	4.9e-18	3.6e-18	58.7	1	True	0.8442622951	1	39	19	57	23	23	23	1	1	nat_67dd37821af98e87666e	0.89011	0.7941177451	0.8921568627	0.9479166667	4.39e-55	vae_candidate_000903	0.7843147059	0.2156852941	True	0.176470588235	0.33598744183	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	695	1	0	1	695	102	0.822222222222	0.27625634106	0.454034118838	136	True	
vae_candidate_000715	2c40308b22edeffbd13b3142a97c89b20cf0c98b219598aff7113591d8c288de	True	False	eos	96	95	True	False	False	False	True	0.0219276268134	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_c468502803b4ab5981f1	"[""nat_c468502803b4ab5981f1"", ""nat_d5d6f3cedb33fb3328b6"", ""nat_edcfcd19baadeee00eaf""]"	3	95	351	100	90	80	0.888888888889	0.947368421053	0.947368421053	0.842105263158	0.157894736842	resolved		346	184	True	no_extra_domain_evidence		1	0	PF00741:16-54	no_extra_tm_evidence	0		base:manual_review	True	detected	57.2	1.1e-17	8.7e-18	57.5	1	True	0.7540983607	1	39	16	54	23	23	23	1	1	nat_edcfcd19baadeee00eaf	0.85714	0.8210498947	0.9578947368	0.9578947368	1.61e-46	vae_candidate_000841	0.8105276842	0.1894723158	True	0.157894736842	0.326732114127	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	714	1	0	1	714	95	0.844444444444	0.275907118596	0.431462674151	136	True	
vae_candidate_000744	e14b2df542d80a22b06994cfa7abd102740bba9843b1bf4dbb0228166e65e011	True	False	eos	96	95	True	False	False	False	True	0.03085118479	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	95	nat_67dd37821af98e87666e	"[""nat_67dd37821af98e87666e""]"	1	96	212	112	79	59	0.746835443038	0.831578947368	0.822916666667	0.614583333333	0.385416666667	resolved		346	171	False	no_extra_domain_evidence		1	0	PF00741:8-46	no_extra_tm_evidence	0			False	detected	43.2	2.5e-13	2e-13	43.5	1	True	0.1475409836	1	39	8	46	23	23	22	1	0.9565217391	nat_b5ccff48f879b7cc34ad	0.6129	0.5999968421	0.9789473684	1	6.05e-29	vae_candidate_000058	0.6105282105	0.3894717895	True	0.385416666667	0.462970817659	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	743	1	0	1	743	95	0.762962962963	0.353229586806	0.590266623843	136	True	
vae_candidate_000750	d6c2df27e1cabf7da0c0357ff93292256795e2c9df7754c5f0b511efe5151904	True	False	eos	99	98	True	False	False	False	True	0.0205172069295	0.063818297288	False	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True	False	[]	True				main_supported_gvpa	supported_gvpa	pass	98	nat_0101bc590c89813c161a	"[""nat_0101bc590c89813c161a"", ""nat_05d62502987d9405b8af"", ""nat_4482775e0979509e45d2"", ""nat_4b58b860e36e01bdb682"", ""nat_8f3e753527c876cd94f0"", ""nat_9ca97034ea4d97950343"", ""nat_a9c10692b45d32f772b4"", ""nat_c468502803b4ab5981f1""]"	8	94	410	98	94	87	0.925531914894	0.959183673469	1	0.887755102041	0.112244897959	resolved		346	159	True	no_extra_domain_evidence		1	0	PF00741:14-52	no_extra_tm_evidence	0		base:manual_review	True	detected	57.7	7.4e-18	5.8e-18	58.1	1	True	0.7786885246	1	39	14	52	23	23	23	1	1	nat_8f3e753527c876cd94f0	0.91579	0.8877556122	0.9693877551	1	1.7e-52	vae_candidate_000975	0.877555102	0.122444898	True	0.112244897959	0.286177519644	sequence_vae	models/generator/sequence_vae/member_a_v1_seed42/best.pt	d2801a2a130928739f44f9726bcb5bbd7be229fadfe2f05fba5d0f6cc87debdf	member_a_v1_conservative_provisional	28e2c439d1946a789cb3a3812d4c54f1cce0502dbfa9429d77c238425b501f30	4664cb809825b7023ad6a8a90b9492f757446b7b97890595c397504646aa55d4	42	749	1	0	1	749	98	0.822222222222	0.235301516152	0.41307929393	136	True	
