sequence_id	split	cluster_id	length	sequence_sha256	source_path	source_id	source_header	annotation_support	family_verification_status
ref_001036	train	cluster_000100	139	c17881a40bc443471c80c123e5835ec9b0762f0c28ad42403c37477b806aa4fb	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WSA16079|gvpA|protein	WSA16079|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001037	train	cluster_000020	156	9f6df4357b80feaba99b2ba53bb159f79268b232228ed70d93a9415cb3b0921a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WSA44165|gvpA|protein	WSA44165|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001038	test	cluster_000011	155	31b4ab378929e0c134fa3e30ad8dc9c132145ff4ebd41c9917a31214252630f2	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WRZ88263|gvpA|protein	WRZ88263|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001039	train	cluster_000013	156	619107fa48650be1a768db3b7104edc348599f6ebace7a8862224cf94c9fe4bd	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WRZ38336|gvpA|protein	WRZ38336|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001040	train	cluster_000013	156	2f6261679e76a403b7de70718aabc364a5318a12e13b4dedc055c65f2350fec9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WRZ37882|gvpA|protein	WRZ37882|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001041	train	cluster_000040	151	cbdc755c61207d00c902ba0c1788c6a05ea2d6e169819de36a5b18ba9a3eba03	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WRY86001|gvpA|protein	WRY86001|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001042	train	cluster_000318	72	d68abcca0d121eb6dd4f9bcc068b81d53a74962cb931c43cd414bfba836ed6e8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WRH65089|gvpA|protein	WRH65089|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001043	train	cluster_000416	67	d565583d15eb6f192c5761839f38d47464b1db2d5e7452ae290140b6cf00e933	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QUL99245|gvpA|protein	QUL99245|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001044	train	cluster_000348	74	51a017c7ff97500f71b8cc37a06c698ef11be1326ea6263a19b0d6346a880783	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WNZ64804|gvpA|protein	WNZ64804|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001045	train	cluster_000085	143	48dbcd4ed98d41a9651a9e5de609f285c1f0c43c3f8a21fac606361f33ba067e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	CAI7976625|gvpA|protein	CAI7976625|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001046	train	cluster_000165	99	cc5b8e3667bee7376c85c96e25b0f21f12f9709697bdba377d1aa75580555864	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WNG55795|gvpA|protein	WNG55795|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001047	train	cluster_000359	72	9c9277ab558db757d72cbabe7f06a699df4f536c1b2a7f9669ab077692fbfbda	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GIL19100|gvpA|protein	GIL19100|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001048	train	cluster_000384	70	9d1e986876b41ef2d630bab0549feec753da10da9bee5c8f80d804af859159fc	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GHO93516|gvpA|protein	GHO93516|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001049	train	cluster_000338	76	bb529df5511214c3371c6ba40b7c3d42cabaa8fb1856cc621b98631d4fe75ab8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GHO83156|gvpA|protein	GHO83156|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001050	train	cluster_000154	108	5db88465f7f6adfb12686974baf261cb42cde989ebbf1c8e79043a23ab24002b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GHG16607|gvpA|protein	GHG16607|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001051	test	cluster_000254	86	f1aad1947e3e40ba965373345ad69bc7003a38f55210a9994105559c0f718711	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GGB35698|gvpA|protein	GGB35698|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001052	train	cluster_000339	76	2dee131e85e06a8f9fdd1f16d5b875342f538bb1ea66657c2b5608c2e467e2ae	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GER86469|gvpA|protein	GER86469|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001053	train	cluster_000328	76	0817890ddac6c1156cd631c70f7f9c8eb9ee598dcb1d44e1dfa102283643f641	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GCE06047|gvpA|protein	GCE06047|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001054	validation	cluster_000017	156	bbadf719897c45da08f00f3b5f1f3fcf48ea263b44d9048a5714c4e62a107b0c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAO07967|gvpA|protein	GAO07967|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001055	train	cluster_000066	146	16be3cd3d97ccaa2c7df3673a38aba6c6123df942540b93ca25dbb3f21523668	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAO07916|gvpA|protein	GAO07916|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001056	train	cluster_000021	156	50e7ec50620e080551e3a582b0fc3d9f782f6fa052a4838ddd3c941e37302f2c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAO11825|gvpA|protein	GAO11825|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001057	train	cluster_000016	157	3eea95a610545d989cc1bc7224c0e0d3753a9bf6ed82145149be65b0951b1936	data/raw/t05/gvpa/GvpA_NotPartial.fasta	KAK1181699|gvpA|protein	KAK1181699|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001058	train	cluster_000022	156	13ee99e71183bcf0111471c794073cd1a279d137f0bceb4cbb0ebcb2716406cc	data/raw/t05/gvpa/GvpA_NotPartial.fasta	KAK1177480|gvpA|protein	KAK1177480|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001059	train	cluster_000140	121	dfa741bfaf88075b5cad15ff03f3a4bd4a938957483c9f9fea42e73849dfa68e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF45372|gvpA|protein	GAF45372|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001060	train	cluster_000138	121	9c60a71de8a82fd3c0264b8a2946da85fabbf2ba3a05da79d0e22f6af12fc107	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF45368|gvpA|protein	GAF45368|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001061	train	cluster_000088	124	a1b20255bb0729dffa3b78365eecb9b7e778154d1e5ab8e546f302c86cfa7e9e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF45367|gvpA|protein	GAF45367|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001062	train	cluster_000140	121	4d6d67ce0c869a337d6c7f70b6a169be666cc15533960b0467d072fe34f70d79	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF46083|gvpA|protein	GAF46083|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001063	test	cluster_000103	138	c6c6c9a5f7341498fda16b8ac46b8668b7706d52f2056e7f64698c5605a9e778	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF46326|gvpA|protein	GAF46326|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001064	test	cluster_000103	122	e6f75ee4612442ce5aa8a42f32b481fcd858baea8d435c1f391d72781607095d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAF49024|gvpA|protein	GAF49024|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001065	train	cluster_000129	129	1451c78833f55a393406e46a493dd966d46c97be0bfa049696fa61e99ac58156	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GAC01520|gvpA|protein	GAC01520|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001066	train	cluster_000228	86	07e2adee1b1c97951e611748646b5d9a029edc0983ec78fb5c8f6a844d87838c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WJV30592|gvpA|protein	WJV30592|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001067	train	cluster_000124	132	049b976820314d6d1bbac00fc960f2299f655d8385df0ce87e09c0328619714a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WJJ13758|gvpA|protein	WJJ13758|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001068	train	cluster_000057	148	f24e045327970281b5cd3a6621a48c3bb348a9ebf248eb2a2d9f696fdff3f874	data/raw/t05/gvpa/GvpA_NotPartial.fasta	ULN46847|gvpA|protein	ULN46847|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001069	train	cluster_000155	105	1c790f352d60fc1050628d281382b64bb60cc1d46c7fbdf5323c09fad8bcee5f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	GLY35594|gvpA|protein	GLY35594|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001070	train	cluster_000293	86	426945d8cc00ec8955a1646dbeed14d6101d9b701a545ad72475714ad119e38e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTE73172|gvpA|protein	UTE73172|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001071	test	cluster_000302	85	e1d8e1d8d2f54947a961e47ae2b8a2f3d9e21221779701cb9a59026d90dfcb18	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UTE73169|gvpA|protein	UTE73169|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001072	test	cluster_000254	86	16f4d6984b9b4853b8488d2f00837aded0a0837a54e38fc9966fcd470df131ab	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WFT75727|gvpA|protein	WFT75727|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001073	test	cluster_000036	154	ebdc86196ce4e8d00cbf9ba38711d49948dea32e86053404b7bef7a590e2f72d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WFB05881|gvpA|protein	WFB05881|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001074	train	cluster_000087	142	5c045ab07969cb21b0adc650d10e1f76e3eb17c96311c8130658a00ccf3eb10f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WEV78833|gvpA|protein	WEV78833|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001075	train	cluster_000067	146	1ecba3351cb7c8c6d3e7ede9054328338a77f37abae1c23858b9814c9ac04ca7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WEV23940|gvpA|protein	WEV23940|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001076	train	cluster_000043	151	da289e6aa9b0bf8de540f065269d06f49459873a9b3833cdd0594163557e434b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WEH26905|gvpA|protein	WEH26905|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001077	train	cluster_000231	86	75f16cfcd7774084910314086a21ce49b2b8a929d88d1941e395b4f42a265f44	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WEG16931|gvpA|protein	WEG16931|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001078	train	cluster_000201	92	d27b0b4319762b785a390cb62ffdfa1d560037b77fe536d62498913f8063b82c	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WEA42512|gvpA|protein	WEA42512|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001079	train	cluster_000131	128	057e1cbe9c0aca38bc032bedb24b9c37910a154069de96aa158232492ad4969e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WDV55283|gvpA|protein	WDV55283|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001080	validation	cluster_000017	157	234ee7db19bcd2cc0f1630cf366548d80bba5a2dc1fe9d0a807aebb36b390595	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WDT53200|gvpA|protein	WDT53200|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001081	train	cluster_000086	143	893590645f86143d64ac9d9cad0fe8cda08e44007089da57829e84c369bc2b45	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QGY67124|gvpA|protein	QGY67124|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001082	train	cluster_000136	123	d3ef836095f7ac1cead1d98d31c61ff54864238ee26542b0da8e867e56e6b1ee	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WDO10602|gvpA|protein	WDO10602|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001083	train	cluster_000358	74	f6a10f9036e40524b807447f90682a250b61d19c637a2badbde8ba40801c58fa	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WBV43491|gvpA|protein	WBV43491|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001084	train	cluster_000019	156	158c0216b95ce3304bfed35a0ee8cc2949c56511ab24bda79ffa63f1631f0140	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAU16295|gvpA|protein	WAU16295|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001085	validation	cluster_000041	152	6ec46415f5fc553cea18aaf0315bbe4de3a8aea445a680c864c8d1790a407c51	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAX80261|gvpA|protein	WAX80261|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001086	validation	cluster_000007	159	c9181ea046190022b014cb7fc613406a1af19f84db9877e048d4c02286c1df83	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAP57939|gvpA|protein	WAP57939|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001087	train	cluster_000140	122	b00e08214202d9da45f30bb50e92bae31c4649152de2112d76fe233a0453dbc7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAM16949|gvpA|protein	WAM16949|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001088	test	cluster_000103	138	0b3dbbf8c77bc6a3554510365aead981ad8f38fbe0585b9f2674fc20d6dfdb68	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAM15102|gvpA|protein	WAM15102|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001089	train	cluster_000140	121	a901ff8a401719052dfaa787f0206bda2fe5b931dd743aa439f2e39dc1850165	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAM14861|gvpA|protein	WAM14861|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001090	train	cluster_000138	121	2a69a2d4282302622a856470c1202a1ca924d486dcb568ab30198008ae141cd7	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAM14857|gvpA|protein	WAM14857|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001091	train	cluster_000147	115	5b77cb790e4257984be3f5fe0f83308d20a225669ae6b121ddf82ab9c73843f9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	ALN77651|gvpA|protein	ALN77651|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001092	train	cluster_000120	133	4b655799ef9e19953b56ab1a0b8027da55f99fd77de850a0c270d8016642a5dd	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAL68913|gvpA|protein	WAL68913|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001093	train	cluster_000076	145	b777f719d06f5568d601eb6c513a16a406176bbbb7d5adb954a48353aa3d09e0	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAL76183|gvpA|protein	WAL76183|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001094	train	cluster_000104	138	4a11e065ece6ad06443c4d44b97d6566513c93f9bebdcd388c54ff766d75c586	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAL48730|gvpA|protein	WAL48730|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001095	train	cluster_000107	136	8ea71d3ab15e5cf268b147f59986a63ab493f41d0036f621f12c8f76f133d967	data/raw/t05/gvpa/GvpA_NotPartial.fasta	WAL46480|gvpA|protein	WAL46480|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001096	train	cluster_000140	122	490b107cc056b2e69720a76679fcc67f1959c0c2d7153631fed6fb7ca5e4d8bf	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QZS59445|gvpA|protein	QZS59445|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001097	test	cluster_000103	137	f54587a3fcd451658c0d39f20649c556e150ea096e3db3b7cbf81f9550ceb988	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QZS56483|gvpA|protein	QZS56483|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001098	test	cluster_000103	122	194654d9295b42cca4e2729e4e25674a725a366bd640b7ba1836abf3a821a9ca	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QZS56274|gvpA|protein	QZS56274|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001099	train	cluster_000125	132	ad843ea9809d8148ba5da831735693bdc8c71f46ba556134ff3e43401f92f6c1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QJS10908|gvpA|protein	QJS10908|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001100	train	cluster_000078	139	3e858629efd06bf33e52ca87ba17b78cd8085683f7a5f5a47e4d331c0c42914b	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QJS09032|gvpA|protein	QJS09032|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001101	train	cluster_000107	137	25f8dd28e9511c933322c57174f186bc422c18c0e97e640a746de970707bfe66	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZF45086|gvpA|protein	UZF45086|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001102	train	cluster_000061	145	8bfb3056e00dc3525ee86889dad6377e8eb6accd3a327a53a7d5801ee1c40850	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZK57711|gvpA|protein	UZK57711|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001103	train	cluster_000326	78	0e9e8ccae45355dc3f28017c3d12799d8de76faee41e6a387cc5d9cbc54f627e	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZJ78483|gvpA|protein	UZJ78483|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001104	test	cluster_000103	122	83b8beb8a3b426da1be81f427b205ed17028b99c7cdc6494658a5b007da423c0	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZG59184|gvpA|protein	UZG59184|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001105	train	cluster_000138	123	95f263427db9753867807c3bc66b2ff4a06170e0ff8a72257da11f08af129673	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZG58869|gvpA|protein	UZG58869|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001106	train	cluster_000088	125	a1655bd7b808d51abef62d02156c44b70cf7fa70a2c8862a7b9d479457bbb4ed	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZG58868|gvpA|protein	UZG58868|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001107	train	cluster_000080	144	7bdcd34808440e39807481e06e566bf90ef45c514350b324a9060bc6228f1ad9	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UZD61660|gvpA|protein	UZD61660|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001108	train	cluster_000201	92	752dd7ddb136b7ab5ad1fc9143aab6de80df0e038ccb4ffd14a6d4e4c5def3a1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UYT86641|gvpA|protein	UYT86641|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001109	train	cluster_000107	137	1aeb097a28c863a862e47893fba7e73025976bb3a228c4c640b2ef60b1fad365	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UYP18967|gvpA|protein	UYP18967|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001110	train	cluster_000348	74	67932dce44a393cc5d41a1cf21299a35df270345f50883fcdd153fe6edbae429	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UYI24884|gvpA|protein	UYI24884|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001111	train	cluster_000094	136	4a95098f433ac14617bce2f5f17d41173d4ea0bba8f08c7fcebe4180207e25ec	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UYF94575|gvpA|protein	UYF94575|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001112	train	cluster_000126	132	e79f3223c0e51a4419c7159a208be6110a8fefc6df5837ef530cc34110738fd3	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXY39821|gvpA|protein	UXY39821|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001113	train	cluster_000142	120	b0e9e51b3bfaca065301fc71d934af351112074540b2e341455393a85c94f637	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXV42771|gvpA|protein	UXV42771|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001114	validation	cluster_000150	112	37d7954f2ba849ee9a13c4bb70d41a45bb29a2ffde5749094fb49dc96cd6a26a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXV34675|gvpA|protein	UXV34675|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001115	train	cluster_000147	115	cb92aed15bdbfa6f94748ba3c268da5661ca56d1790c3c3bff90f55009d34d0d	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXU66582|gvpA|protein	UXU66582|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001116	train	cluster_000147	115	7aeb2efcf40db3e46e7ee8b735cfec6cdac45445d87f0e3b4789a1ded0f902bc	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXS67867|gvpA|protein	UXS67867|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001117	train	cluster_000318	71	95a5abf872e631139217498d65e34b4e4004b8e4b6f387d25fc00c89cf15c59f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UXE62282|gvpA|protein	UXE62282|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001118	train	cluster_000136	123	d93f2e1e8fed25eda55f2e54aed4fecc73c8b33129e32b73ead2b77c05bff766	data/raw/t05/gvpa/GvpA_NotPartial.fasta	UWW92593|gvpA|protein	UWW92593|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001119	train	cluster_000140	121	96462335ed2439837985639b62f60e5116cb73f41514a7ceb1425d814a76c292	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE86850|gvpA|protein	QSE86850|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001120	train	cluster_000138	121	276fe76ab836731f2d2fefc13795033fd89ca0179437e0c9ec8525b4d7743cef	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE86841|gvpA|protein	QSE86841|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001121	train	cluster_000088	137	677429b5c213ba9473a5bace62c444ff1c7c7bfc65f351371321e58c4192f3d1	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE86840|gvpA|protein	QSE86840|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001122	train	cluster_000128	131	c0da453357697c088275e6f609c76df76d0d4bf6991488f0cf934a8545cf07b8	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE82942|gvpA|protein	QSE82942|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001123	train	cluster_000134	127	fef6ccaa9b3233e46f079f1aaab5645eda36c4df6a73e8369857bda1976dc5dc	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE82207|gvpA|protein	QSE82207|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001124	train	cluster_000140	122	97c619177bea2c666834bf60ca85afad992e082e89250a7d7080b0fdd3bfc17f	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE82200|gvpA|protein	QSE82200|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001125	train	cluster_000140	122	88aac7f04fbc033600c5d26afe2ec10a91967bbdf9a87a958c0aeadbe5e9b759	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE81337|gvpA|protein	QSE81337|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001126	test	cluster_000103	138	a992b4345d901f6ad67d0800ecebe6a0dea678ec926049511dac47372b26356a	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE77975|gvpA|protein	QSE77975|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001127	train	cluster_000140	122	14eaddbb6f4ac252e67877e62096d92bae16142b2566df312c77a89f502a98d6	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE77786|gvpA|protein	QSE77786|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
ref_001128	train	cluster_000088	137	21445f81bd709996cb4c27fd2dfa637e0cd7a4efb3b5b5b0bfa02e40d4db7146	data/raw/t05/gvpa/GvpA_NotPartial.fasta	QSE77781|gvpA|protein	QSE77781|gvpA|protein	explicit_gvpa_source_label	pending_competitive_gvpa_gvpj_verification
